"headline","subheadline","author","content","newspaper","date"
"Creadores de pilulas para cambiar el olor de flatulencias","","","Un empresario francés ha inventado unas pastillas que transforman el desagradable olor de las ventosidades en aromas agradables, como el olor a rosas o chocolate.","ojo","2019/07/04"
"Músico Alfredo Distefano celebra final de la Copa America","","Massi","Alfredo Distefano, icono musical, celebró la clasificación peruana a la final de la Copa América destacándola como excepcional.","ojo","2019/07/04"
"Ladrón demuestra habilidad física para escapar de prisión","","","Un ladrón identificado como Jorge Aludia utilizó su delgadez para pasar entre los barrotes de su celda y conseguir su escape temporal.","ojo","2019/07/04"
"Innovadora almohada diseñada para mejorar posturas corporales","","","Una empresa japonesa lanzó almohadas con forma humana dotadas de seis abdominales entrenados para proporcionar confort y beneficio ergonómico.","ojo","2019/07/04"
"Banda internacional de secuestradores capturada en Perú","Cabecilla había estado previamente involucrado en actividades ilícitas en Venezuela.","'Evenezolanos'; Cabecilla del grupo de evenezolanos que se entregó a una delegación en La Molina, el pasado 28 de junio, ingresó al Perú con identidad falsa y estuvo preso por homicidio en su país, donde también registra antecedentes por robo agravado en banda.","","ojo","2019/07/04"
"Asalto a camión deja pérdidas significativas","Capturan al tercer sospechoso relacionado con el incidente ocurrido en la Av. Colonial.","'POLICIAL'; Agentes de la División de Investigación de Robos de la Dirincri capturaron al tercer implicado en el asesinato de un trabajador de una empresa de transportes para robar un camión furgón con mercaderías valuadas en más de 240 mil dólares, el 20 de junio en la avenida Colonial, en el Cercado de Lima.","","ojo","2019/07/04"
"Curioso método utilizado por banda para extorsionar hispanohablantes","Clan familiar engaña bajo promesa de becas ficticias.; NA","Para hacer más real su plan, instaló un modem VoIP (llamadas telefónicas por Internet a cualquier número), que simulaba extensiones de números americanos, haciendo parecer legítimas comunicaciones con figuras gubernamentales estadounidense.","","ojo","2019/07/04"
"Arcanos métodos empleados por narcotraficantes locales","Camuflaje ingenioso permite ocultar sustancias ilícitas.","'NA'; Agentes del Depincri Los Olivos capturaron a un hombre y una mujer cuando transportaban 57 kilogramos de marihuana camuflados en ropa vieja.","","ojo","2019/07/04"
"Blindaje para los suyos y de presión y venganza para sus adversarios”; recalcó Alberto Quinytani­lla (NP); NA;Colapsó. Francisco Derbez por qué F.P.:= x za Popu­lar, a pesar de haber llegado a tener 73 congre­sistas, está en una sitúa­cion de colapso, desmem­bramiento y descompo­sición», expli­có Juan Shepu­t, una de las vic­timas de los ataques de FP que se ven en «La Bo­tica». Somos fabri­can­tes de au­difono medi­catos.""","","","","ojo","2019/07/04"
"Sistema mejora la confiabi­lidad Hydrophobic Más hi­giènic­o Desde S/ 1 355 lo GRATIS:Exàmenes auditivos SaudiProne Centro Audiologìco 2 IP Apren­cial Principal (054)2999 77 As El Ejér­cio 107 Frente a Calle Qui­sa­la Sucursal 983–402 – 173 Cabrera Va­lez A:16 Pa­blo VI La Pam­pi­la (052) 638443 Co­lie BlondeIl 425 GB€","4]0954 Jr Pu­no 166 51) 358282 Jr. Joùrguei 522 3983 402 173 _»944 779 063 e m ma cm AVISO DE REDUCCIÒN DE CAPITAL SO­CIAL mo s2 sa con • onero se cumple con 10 IA VCORAÇÀO DO ADVOCA­DA OS DA ESTADUAÇÃO Se pre­toro Ana­nia Ja­neira 08.18%.-..-..... complo­ta contra la demo­cracia? www.ojo.pe 5/2 millo­nes ‘’ocultos’’. La fiscal del equi­po ’Lava Jato’, Angel­da Zuluag­a, reve­ló que exis­te un desbalan­ce de S/2 millo­nes en las cuentas de la can­pie­na pa­ra la rele­eiòn de Susana Vil­la­ràn en 2014. En au­die­ncia para la com­para­cen­cia con re­stri­ccio­nes de Ce­sar Cas­tro y Gian­ni­na Po­zo, tesoro­rio y conta­dra de Dil(()) Ven­cil, respectivamen­te y del empre­sa­rio Cesár Mei­ges, di­jo que ellos men­cionan gas­tos de la cam­pan­ha por un S/1335,577, cuan­do una inves­ti­gua­cin fiscal reve­la que fo­ron S/3851,513.50. En tan­to, el Pri­mer grado de Investiga­cion Preparatorio Na­cio­nal pre­sen­ten­te rever­i­fi­cará ho­yo el do­cu­men­to fiscal para dic­tai impe­dimen­to de sale­tra del pais contra el exal­cal­de de Li­ma Luïs Cas­tane­dia Lossio. Tes­timo­nio­s pode­rian echâ à More­no y Nadine Entro los tes­timo­nio­s que decla­rarân en Bra­sil ante los fis­cale­s pe­rua­nos del casô ’Lava Jato’ se en­con­tran dos que so­nen pie­zas cla­vas para con­firmar los cargo­s contra la ex pri­mera dam­a Nadîne Mer­cede­ria y el prófu­go expresi­dentê de la re­gio­n Cal­lah Fe­lix Mo­rene­ro. Ala­ro Josè Gal­lies Novis Guià Re­cie­ras un au­dio por What­sap cada dia de­cla­râ por el casô Cos­taver­de del Callah el 9 de Ju­lio pros­tin­go en Ri­o de neire. Impli­ca a Fel­ix Mor­eno con el co­bro de so­bronos de Od­ebreeht. En tan­to, el 23 de ju­lio, en Sala­vor de Ba­hi­a, Fredo de Assis Ribei­ro ha­bla­del casô Hos­pitale Lorëna, que impli­ca â He­rede­ria con Odebreeht. Oporiuni­dadês ¿Qui­eres perfec­tionar tus habilita­des en venta?s So­lo necesi­tas ten­er what­sap y noi­otros te ins­tru­maremo­como. Me­todologia, ne­gotiaciôn, ges­tion de reune­miên­tes, manea­ge de objecio­nes, es­tilos de influen­cia, tra­cos suce­ssos, ect... »e con la teoria y abre­remeos un grup­po para que has tas consulti­nas y participe jun­to a otross 20 com­pa­ñe­ros de aula vir­tu­al. $1199 et oo Tu decide­ls el horari­en el que estu­das y prac­ticas los ejer­cisios que te die­re. Inscribi­te o consul­ta la disposiciôn de los cupos en: Excelenciainventa­ses@grupoepensa.pe Was­hap: 943—680—33 3 @ al GD e REDACCIÓN OJO redaccio­n@grou­opense.pe momen­tos de panico des­taron sie­te lin­cue­nan armados que asalta­ron una age­ncia del Ban­co de la Nacion, en la regiön Tunbes. ASALTÔ. El acto deli­cti­vo ocurri­o ayer ao promo­dera­dos de las 2:00 de la tarde, en el dis­tri­to de Zo­ritos, en la provin­cia de Van­gue Ilar. Testigo­mes men­cionaron que el atraco ocurri­o quando los ham­pone­s lle­garon en diferen­tes ve­hiculos (una moto, uma moroko­kar y um auto Ti­co). En cues­ton de segundoss, los ham­ponde­s logo­ron reducir al mem­bro de segu­raciôn del local para len­tras ingresa­r al ban­co, llevarse to­do el dine­ro que po­de­ran en unas mochi­las y esca­par. En sua hue­da, dos policias —que se en­contra­ban en su día de fran­co» ini­cia­ron la perse­qui­cion para aprécabar a los fa­ci­nero­s î que se des­ta­to una ba­lacera entrel os agentes y los sen­gal­lan­tes, logrando reducir a dos de los sie­te ham­pondes. En tan­to, otro gro­po de agentes de la comisa­ria de Zoo­titos logró cap­turar a otras dos perso­nas mas y reco­ber una mochi­la llena de din­eo, ade­mas de la (PERÚ) A BA­LA­ZOS, PO­LI­CEA CAPTU­RAR À 4 DE LOS 7 HA MPONE SL ASALTO. El acto deli­cti­vo ocurri­o ayer ao promo­dera­dos de las 2:00 de la tarde, en el dis­tri­to de Zo­ritos, en la provin­cia de Van­gue Illar. Testigo­mes men­cionaron que el atraco ocurri­o quando los ham­ponge­s lle­garon en diferen­tes ve­hiculos (uma moto, uma moroko­kar y um auto Ti­co). En ques­ton de segundoss, los ham­pongesés logo­ron reducir al mem­bro de segu­raciôn del local para len­tres ingresa­r al ban­ko, llevarse to­do el dine­ro que po­de­ran en unas mochi­las y esca­par. En sua hue­da, dos policias —que se en­cont­raban en suo día de fran­co» ini­cia­ron la perse­qui­cion para apro­cacar a los fa­ci­nero�s î que se des­ta­to una ba­lacera entrel os agentes y los sen­gal­lan­tes, logrando reducir a dos de los sie­te ham­ponde´s. En tan­to, outro gro­po de agentes de la comisi­ária de Zoo­titos logró cap­turar a outras duas pesso­nas mais y reco­ber uma mochi­la cheia de dinheiro, ade­mas de la (PERÚ) A BA­LA­ZOS, PO­LI­CEA CAPTU­RAR À 4 DE LOS 7 HA MPONE S""","","","ojo","2019/07/04"
