"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"Se vienen más cuentas congeladas en regiones Humala considera que además de Ancash se deben intervenir otros gobiernos regionales.";" ""NA""";" ""NA""";" ""El Gobierno plantea cambiar la legislación para ejercer mayor control político a los gobiernos regionales. Considera que el reto de la lucha antidroga es entrar al Vraem.""";"gestion";"2014-06-02";"1"
"En norte del país se siente más que se frenó crecimiento.";" ""NA""";" ""NA""";" ""El 53% del nivel AB considera que se crece pero más lento.""";"gestion";"2014-06-02";"1"
"ADemás Quedan tres postores para Gasoducto del Sur. Hasta el 20 de junio otras empresas podrán integrarse a consorcios.";" ""NA""";" ""NA""";" ""NA""";"gestion";"2014-06-02";"1"
"Sindicatos ganan batalla en el TC. Sentencia establece que arbitraje se, a obligar a la empresa a negociar en colectiva.";" ""NA""";" ""NA""";" ""NA""";"gestion";"2014-06-02";"1"
"Es momento de créditos de plazos muy cortos. Ahora se paga mayor cuota inicial cuando se toma un crédito vehicular.";" ""NA""";" ""NA""";" ""NA""";"gestion";"2014-06-02";"1"
"Emirán a bronce para salvar a la Lusa Lima. Promueve a Blanquiazul plantear emisión a nombre del club por US$ 4 mls.";" ""NA""";" ""NA""";" ""NA""";"gestion";"2014-06-02";"1"
"Lucha contra ‘permisología’ Alistan proyecto para destrabar las inversiones.";" ""NA""";" ""NA""";" ""Se evalúan cambios en la Ley de Radio y Televisión.""";"gestion";"2014-06-02";"1"
"Jorge von Wedemeyer “Consumidores están cambiando hábitos por cautela” Ya se nota desaceleración, dice presidente de Cámara de Comercio de Lima.";" ""NA""";" ""NA""";" ""NA""";"gestion";"2014-06-02";"1"
"ENCUESTA IPSOS Cambian prioridades de adultos jóvenes para ahorro. El 22% de limeños de 21 a 35 años del nivel socioeconómico B ahora para poner un negocio. Solo el 5% de los adultos jóvenes del segmento E posee una laptop.";" ""NA""";" ""NA""";" ""NA""";"gestion";"2014-06-02";"1"
"BRASIL 2014 DirecTV crecerá 25% en clientes por Mundial Espera tener más de 300 mil suscriptores.";" ""NA""";" ""NA""";" ""NA""";"gestion";"2014-06-02";"1"
