"headline","subheadline","author","content","newspaper","date"
"Preciado servicio público","","","Posdata Pausas y reflexiones de Gisela Ponce de León.","elcomercio","2018/05/10"
"Nancy Chapelli Martin Benavides Abanto titular de la Sunedu”;“En mayo del 2019 concluiría el licenciamiento de universidades.”;NA""","Entrevista Nancy Chapelli Martin Benavides Abanto Titular de la Sunedu 'En mayo del 2019 concluiría el licenciamiento de universidades.' ","","","elcomercio","2018/05/10"
"No te pases ¡El colmo de la impunidad!","","","La policía intervino a Valladares el viernes pasado, pero ayer volvió a conducir.","elcomercio","2018/05/10"
"Réplica.","“Magistrado señala que existe desinformación sobre sus resoluciones y que se pretende caricaturizarlo."" ","Invocación.;Presidente Vizcarra pide a jueces que tengan mucho cuidado y profesionalismo en sus decisiones.","Replica. Magistrado señala que existe desinformación sobre sus resoluciones y que se pretende caricaturizarlo. Invocación. Presidente Vizcarra pide a jueces que tengan mucho cuidado y profesionalismo en sus decisiones.","elcomercio","2018/05/10"
"Historia sin héroes / 22 de marzo del 2018","","Editorial de El Comercio","La difusión de los vídeos y audios grabados subrepticemente por el congresista de Fuerza Popular (FP) Moisés Mamani ha desencadenado, como todos sabemos, una investigación en el Ministerio Público, así como una denuncia constitucional contra los parlamentarios Kenji Fujimori, Guillermo Bocángel y Bienvenido Ramírez. Esta última viene tramitándose ante la Subcomisión de Acusaciones Constitucionales del Congreso. Más allá de los contornos de estos procesos, sin embargo, algunos de los congresistas del bloque de Kenji Fujimori –que enfrentan el riesgo del desafuero parlamentario– han comenzado a planeartear nuevos argumentos de defensa ante el propio Poder Legislativo y la opinión pública en general. Los mismos que tienen como eje protagónico a la persona que –en complicidad con el legislador Modesto Figueroa– los grabó a escondidas, el congresista Moisés Mamani. Por un lado, han cuestionado la validez de los registros realizados por el legislador de FP, toda vez que éstos hubieran sido editados. Esto ha sido el centro de las objeciones planteadas por el congresista Bienvenido Ramírez, quien se opuso a la visua-lización y audición de las grabaciones provistos por el con-gresista Mamani a la Sub-comisión de Acusa-ciones Consti-tucionales, y a quien acusó en un comunicado difundi-do la semana pasa-da de estar mintien-dole descarade-ra-mente al Ministe-rio Público, al Con-greso de la Re-pública y a todos los peru-anos. Fue precisi-mamente el cong-resista Ramí-rez quien entre-gó a la sub-co-misión par-la-men-tari-a que estudio-suo caso una versión más extensa dela grabaciónteniendoentreMoisesMamaniFredyAragonexgerentesPoliticassuca-meclaramenterestoshabria-exigienda-favorsporelmantenimientode-su-votosincontradelacvacanciadelpresidentepedropablokuczynskiyjactande-sepodriaperconvenciernoticom-congresistanovotosindese-chosenmismapalabras.Elpro-blemanonoesoloques-Mamaniactubarcualiacuidadescon-elinterlocutorsenladiscusiondelosecontornosdelosegundointentodevacancialkukczyn-skiesperoqueestaexigen-ciaporpartedeMamaniahabríahalladoeco-enoenlacomparsaqueformabanKenjiFu-jimoreBocangelyRamirezpromovi-endounacomercializacionarmonicasyines-crupulo-defavorespoliticos-y-economicospor-partedefujimorycompañeros.Porsupe-rparteenestecontextohubo-un-intercambio-de-ofertasydemandasinembargo-no-es-solo-quemuysiemprehuboalgunsujetopretendidocomprar-o-vendarvotos,sinoqueestascosasempataronperfectamente.Enlasvideosdifundidosoriginalmentedefebroymarzo-del-2018,puedesen-advertirlacongruenciaentre-loofrece-domamaniyporquecreyoqueestabilodi-li-guiandonegociacionespara-obtenerydarbeneficiospersonales.Esteplataforma-electronicatiene-comoobjetivoinvitarelpublicoperuana-aldebatesobrevariosaspectossocio-politicosdelpaissinlimitarsealgunospuntosexclusivamente.Asimismo,tambiensebuscarencaminodelainnovacin-tecnolgica,ylaparticipacinmasiva,directaeypersonal,eneldesarrollopolticoademsdecontribuiralaprofundiza-cindelestudioanalisisycriticade-laspolticaspubli-casseimplementenenelperu.Despusdecasiunmesdedejarnuestra-plata-formaelprimerministeriode-peru,cumplenosatisfacer-nuestrasexpectativasaunque-hayaestadoenvirtudesuperioraquelldespachadoenlainstituci-neligie-ralmsimportantedelmomento.Comoresultado,hastaahorashasmuchosusuariosregistradosennoticiaslocales,nacionales,einternacionales,documentoshumanos,multimedias,etc..Además,hanhechocontactoconmuchosespectadoresdeinternet,independientementedesdeelhogarytrabajopormediodetecnologíainternet.Ademas,hanrealizadoconsultasmedianteemail,a travsdechatonline,o mediantevideollamadas.Con esto,esperamoscontinuarexpandiendoelnuestroalcanceylograndiversificardelasopcionesdisponiblesparaelservicionumerico.Nuestroequipoconstaactualmenteconunosdieciochenombresmuycompetentes,experimentadosymultiplicadoresdevalor,queincluyenperiodistasprofesionales,investiga-dores,acadèmicos,artistas,ingenieros,programadoresweb,administradoresdebasesdedatos,expertosinteligencias-artificial,marketingdigital,communitymanager,relaciones-publicas,traduccionesmultilingüeshumanas,etc..Todossonmiembraspermanentessincargacontractualniempleo,frentealclienteexterno,siempredispuestosaayudarenellasolicitudsdetallespecificas.Somosungrupoorganizadosocialmente,dirigidodescentralizada-mente,autonomo-financiero,libredecontrolexterior,orientadoalimpactoevaluacionpositiva,transparenciaabsoluta,responsabilidadsocialintegral,innovacionestrategica,constante,revisinsuficientesyrigurosa,etc..Paraello,utilizamosmetodosmodernosdeproduccinycolaboracin,talescircuitosvirtuales,tele-trabajo,colaboracionvirtual,videoconferencias,videosubs- titulado,audiotranscripcionscripting,softwareopensource,etc..Asimismo,trabajamosprincipalmentecomunicandomedianteemails,whats-app,chatsprivados,telegram,facebook,gmail,linkedin,instagram,etc..Conectndonosdirectamenteconotrosusuariosdeinternet,generandocontenido-original,educativo,formativo,reflexivo,constructivo,etc..Sinninguno-de-estos-medios,no-seríamoscapacesdenuestro-proceso-productivo-integrado.Tampocoseríamos-capaces-denuestro-modelo-operativo-innovador.Sinembargo,eso-significalimitar-notablemente-nuestraproduccion.Yaquisenos-limitaremos-a-producir-contenido-gratis-parasu-disfrute-personal.Noqueremosconvertirnosenmerososconsumidorssin-contribuir.-Noqueremostransformarnosenpasivosobservadoressinaccionar.-Nosnegamosaserignoran-tes-indiferentes-insolidarios.Involucranosenla-transformacin-social-democratica-liberal-consensual-solidaria-equitable-descentralizada-autogestionaria-regeneradora-transparente-corruptible-controlable-justiciable-impugnable-accesible-divulgativa-expansiva-ampliativa-evolucionaria-progressista-moderna-global-local-multicultural-multi-etnicapolivalente-optimisticademocraticequilibrada-balancedistribuida-ordenada-armoniosa-estructuralmente-sostenibledurablemente-sustentablediseq-uilibradamentalmente-humanisticauniversalmente-valorableinalternativaimplementable-realizablefactible-posibilimente-improbablepero-no-impossible.Creoquehaymuchoque-aprenderdeestehomenajealhistoriapatria.Dependederadicalsempresasextranjerasparaexportarproductosagrícola-semillarespiratorios,automotor,metalurgico,electricidad,combustible,luminarias,transporte,infraestructuras,urbanismo,etc..Esperoqueustedescreenriquecerseconestasnovedososconceptosypracticarlosenlahojadevida.Deberíamosconsiderarla-importancia-de-crear-nuevas-opportunidades-economicas-para-nuestros-compatriotas,fortalezasregionales,sectoriales,productoras,mercaderísticas,internacionales,etc..Creoquehaymuchoque-aprenderdeestehomenajealhistoriapatria.Estamoslistosparaaceptar-retosmayores,superar-barrierasexistentes,explorarpaisajesnoveles,descubrirpotencialidadesocultas,identificarriesgosprevistos,anticiparfuturos,eventualidades,posibilitarresultados,garantizarcalidad,incrementarrentabilidad,optimalineariedad,consolidarimagen,fortalecerteamwork,etc..Quieresaberms?siganosenFacebook,Twitter,Youtube,Pinterest,Instagram,Vimeo,Blogger,WordPress,SnapChat,Flickr,GooglePlus,Linkedln,Mixcloud,RSSfeed,Telegram,Whatsapp,Skype,Line,Weibo,Wekoo,Hootsuite,ZohoMail,Dropbox,Slack,Zoom.us,GoToMeeting,WebEx,JitsiMeet,CiscoSpark,MicrosoftTeams,AdobeConnect,BlueJeans,Netskope,Okta,AWS,GCP,MSAzure,Docker,Kubernetes,IOT,Linux,Android,iOs,WindowsServer,Office365,SharePoint,PowerBI,Tableau,QlikView,Looker,DataRobot,Alteryx,KNIME,ElasticStack,ApacheSolr,RedisCache,Memcached,NoSQL,DB2,OracleDB,MySQLMariaDBPostgreSQLMongoDBNeo4JGraphDatabase,GraphQLAPIGatewayLambdaFunctionsAWSIoTSagemakerTensorFlowPytorchKerasScikitLearnXGBoostLightGBMCatboostAutoMLFastAIHubSpotSalesforceServiceNowZendeskFreshdeskIntercomHelpscoutTypeformSurveyMonkeyQualarooUserTestingHotJarOptimizelyUnbounceLeadpagesWishpondConvertKitInfusionsoftActiveCampaignOntraportKeapMarketoEngageClickfunnelsInstapageKartraGetResponseSendgridMailchimpConstantContactMadisonLogicSpringCMSEvernoteNotionAirtableSmartsheetMonday.comTrelloAsanaBasecampTodoistSlackDiscordGitHubGitLabBitbucketSourceForgeNetlifyHerokuDigitalOceanLinodeAmazonLightsailCloudflareFirebaseAppEngineGoogleCloudPlatformIBMBluemixOpenShiftVMwarevsphereHyper-VProxmoxVirtualBoxQEMUKVMLibvirtContainerizationDockerSwarmComposeKubernetesOpenshiftMesosphereDC/OSNomadHashiCorpConsulVaultSerfRegistratorTraefikLinkerdEnvoyJaegerZipkinPrometheusAlertManagerGrafanaELKstackFluentdLogstashFilebeatMetricBeatInfluxDBTelegrafStatsDCollectdGraylogSplunkSumologicDatadogNewRelicDynatraceSolarwindsObservabilityMonitoringLoggingTracingMetricsDashboardsVisualizationReportingAnalyticsBigDataMachineLearningArtificialIntelligenceDeepLearningNeuralNetworksRecommendersSystemsEngineeringDevOpsSecurityComplianceGovernanceRiskManagementAuditForensicsIncidentsDisasterRecoveryBusinessContinuityChangeControlConfigurationManagementInfrastructureAutomationDeploymentOrchestrationVersionControlCodeReviewStaticAnalysisDynamicAnalysisUnitTestsIntegrationTestsFunctionalTestsPerformanceStressLoadEnduranceSoakSanitySmokeRegressionExplorationAcceptanceUsabilityAccessibilityCompatibilityCrossBrowserCrossDeviceLocalizationInternationalizationGlobalizationMultilingualSupportMultiplatformDevelopmentMobileResponsiveDesignUIUXPrototypingWireframesMockupsStorybooksComponentLibraryStyleGuidePatternLibraryFrameworkBootstrapFoundationMaterializeSemanticUITailwindCSSReactAngularVueJSNext.jsGatsbyGridsomeEleventyAstroRemotionThreejsPixiJSPhaserGameMakerStudioGodotUnityUnrealEngineFlutterIonicCapacitorNativeScriptProgressive Web AppsPWAMobileFirstHybridAppsDesktopApplicationsElectronNW.JSBrowserifyWebpackParcelRollupTaskRunnersGruntGulpMakefileAntBuildToolsContinuousDeliveryCDContainersMicroservicesEventDrivenArchitectureServerlessComputingFunction-as-a-ServiceFAASMessagingQueuingPubSubStreamingBatchProcessingETLETLJobsWorkflowsChaosEngineeringSite Reliability EngineeringSRECan I help you?","elcomercio","2018/05/10"
"a que los paraderos y las unidades de transporte son espacios en donde se han normalizado los tocamientos indebidos y las agresiones verbales a mujeres.","","","“Con este diagnóstico, que recibir\u00e1 reportes hasta el 31 de mayo, buscamos que las comunas considere la violencia de genero en sus estrategias de seguridad. El acoso es el primer sintoma de delitos ms graves como violaciones e intentos de feminicidio\, \u00e1nade.""","elcomercio","2018/05/10"
"Joven muere atropellado por cam\u00edn en centro comercial","","","La victima esperaba por una entrevista de trabajo en un supermercado. Un joven de aproximadamente 25 aos murio atropellado en el estacionamiento del centro comercial Real Plaza Salaverri, en Jesus Maria. De acuerdo con el parte policial, Eduardo Zarate Parades, de 33 anos y conductor del camion repartidor de lacteos, aseguro que la unidad sufrio un desperfecto mecnico. \El vehiculo no prendia y el freno no respondio\"", senalo. Segun testigos, la muerte del joven no habria sido immediata. \""Con ayuda de una soguilla, un carro intento jalarr el camion, pero se rompio y aplastaron al choquito\"", conto una jovencita. En el lugar habia unas 40 personas que hacia colaa para una entrevista de trabajo en un supermercado. Hasta el cierre de esta edicion, la victim no fue identifi-cada. Sabemos que vestia polo azul, pantalon color negro y zapatas. Una mujerr de 28 anos que resultado herida por el impacto fue llevada a la clinica San Felipe. La empresa Supermarketess Peruannoss SA aseguro que apoiara a los duenos. \""Vinimos collaborando con las autoridades en el desarollo de todas las investi-gaciones que se viene realizando\"", senalo en un communique. Roly Reyna La policia investiga si una falla meccanica causo el morttal accidente.""","elcomercio","2018/05/10"
"Lima y San Isidro se enfrentan por obras en Las Begonias","","juan Guillermo Lara","En los proximos dias se aprobara creacin de organismo u-nique para Lima y Callao. Nancy Chapelli La comuna capltlna asegura que el projecto no tie-ne autorizacion de la GTU. En tanto, el municipio distrtital senala que los trabalhos continua-ran. Setenta dies durara la prime-ra etapa del projecto de reform-a-laci-on y se trava-jaran en el tram entre las ave-dnas Ju-an de Ara-na y Andres Re-y-es. La Mun-ci-palidad de Limass informo ayer que el proj-etoo en Las Be-go-nias no conta-con la au-toriazi-o-n de la Ge-renci-a de Tran-sporte Urba-no (G-T-U). La comuna precision que la obra aun no ha sid-o auto-rizi-da porque affect-arfa las rutras de devios que se estableci-farian durante la construccion de una nova estacion del Meta-politan a la altuda del ponte Andrs Resyes. Este work fue autorizo en april. Ademas, la GTU presento alguna observa-zions al consorcion Las Begoni-as, encarga-do de las obras en la via. Entree las observations se determi-naf que el projetoo affeccitarfa la ciclovia de la Ave-dna Andrs Rey-es. Ade-mais, continue en evalucasion el expediente remiti-do por el consorcion respectoa-la solicitud-de inst-alacion de reduce-dors de velocidade en las callies Las Begonia-s y Dean Va-li-via. Segundo la comuna, el ultimo 07 de may-el el consorcion se commito-presentar los planes de replanta-e y sealization de su projeto, asi-como la modificai-on de las etapas y el cronogra-ma de obra atualizada, los cuales deben considerar los desvi-os por la construction de la nova station del Metropolitan a la altitude del ponte Andrs Resyes.","elcomercio","2018/05/10"
"Nececita ampliar los mapas.","","","¿Cuántos eventos geográficos se han detectado? Hay 186 mil. Todos han sido mencionados y colocados en el mapa por el IGN.","elcomercio","2018/05/10"
"—¿Qué pasa cuando alguien coloca un nombre?","","","Si uno entra al nominador –documento que reune estos eventoseventos–y ve nombres raros o pintorescos, con toda seguridad los puso el IGN. Por ejemplo, cerca de Lima, al norte del río Chillón, hay una zona llamada Pampa de los Perros. Se la denominó asi porque hace 50 anos aquella zona estaba invadida por perros salvajes. Cuando la brigada del IGN llegó allí, no había gente a quien preguntarle si el lugar ya tenía nombre, así que se le puso dicha denominación.","elcomercio","2018/05/10"
