"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"Las estadísticas dicen que acabaremos penúltimos";"Análisis de la BBC de las ocho fechas que faltan en las eliminatorias";"NA";"LAS ESTADÍSTICAS DICEN QUE ACABAREMOS PENÚLTIMOS ANÁLISIS DE LA BBC DE LAS OCHO FECHAS QUE FALTAN EN LAS ELIMINATORIAS.";"publimetro";"2016-10-13";"1"
"En agenda proyecto para despenalizar el aborto";"NA";"NA";"En agenda proyecto para despenalizar el aborto En casos de violación, inseminación no consentida o malformación congénita, iniciativa legislativa presentada por la bancada del Frente Amplio ingresó a trámite documentario en el Congreso. Será revisada en comisiones. Organizaciones de mujeres respaldan la propuesta.";"publimetro";"2016-10-13";"1"
"‘Timochenko’ dispuesto a correcciones";"Líder de las FARC responde al trámite del ‘No’ sobre acuerdo de paz en Colombia";"NA";"Naturaleza reciclada ‘Timochenko’ dispuesto a correcciones Líder de las FARC responde al trámite del ‘No’ sobre acuerdo de paz en Colombia.";"publimetro";"2016-10-13";"1"
"INEI prepara el Censo Nacional 2017";"NA";"NA";"INEI prepara el Censo Nacional 2017 Funcionarios de manera identificada verificarán número de personas por hogar.";"publimetro";"2016-10-13";"1"
"¡Aló! Te tengo una buena noticia";"Operadoras de telefonía van con planes especiales para discapacitados";"NA";"¡Aló! Te tengo una buena noticia Operadoras de telefonía van con planes especiales para discapacitados.";"publimetro";"2016-10-13";"1"
"“El tiempo con tus hijos es lo más valioso”";"Jennifer Garner protagoniza junto a Kevin Spacey. Mi papá es un gato, comedia sobre la paternidad que hoy se estrena en Lima";"NA";"“El tiempo con tus hijos es lo más valioso” Jennifer Garner protagoniza junto a Kevin Spacey. Mi papá es un gato, comedia sobre la paternidad que hoy se estrena en Lima.";"publimetro";"2016-10-13";"1"
"Las estadísticas dicen que acabaremos penúltimos";"Análisis de la BBC de las ocho fechas que faltan en las eliminatorias";"NA";"LAS ESTADÍSTICAS DICEN QUE ACABAREMOS PENÚLTIMOS ANÁLISIS DE LA BBC DE LAS OCHO FECHAS QUE FALTAN EN LAS ELIMINATORIAS.";"publimetro";"2016-10-13";"1"
"En agenda proyecto para despenalizar el aborto";"NA";"NA";"En agenda proyecto para despenalizar el aborto En casos de violación, inseminación no consentida o malformación congénita, iniciativa legislativa presentada por la bancada del Frente Amplio ingresó a trámite documentario en el Congreso. Será revisada en comisiones. Organizaciones de mujeres respaldan la propuesta.";"publimetro";"2016-10-13";"1"
"‘Timochenko’ dispuesto a correcciones";"Líder de las FARC responde al trámite del ‘No’ sobre acuerdo de paz en Colombia";"NA";"Naturaleza reciclada ‘Timochenko’ dispuesto a correcciones Líder de las FARC responde al trámite del ‘No’ sobre acuerdo de paz en Colombia.";"publimetro";"2016-10-13";"1"
"INEI prepara el Censo Nacional 2017";"NA";"NA";"INEI prepara el Censo Nacional 2017 Funcionarios de manera identificada verificarán número de personas por hogar.";"publimetro";"2016-10-13";"1"
"¡Aló! Te tengo una buena noticia";"Operadoras de telefonía van con planes especiales para discapacitados";"NA";"¡Aló! Te tengo una buena noticia Operadoras de telefonía van con planes especiales para discapacitados.";"publimetro";"2016-10-13";"1"
"“El tiempo con tus hijos es lo más valioso”";"Jennifer Garner protagoniza junto a Kevin Spacey. Mi papá es un gato, comedia sobre la paternidad que hoy se estrena en Lima";"NA";"“El tiempo con tus hijos es lo más valioso” Jennifer Garner protagoniza junto a Kevin Spacey. Mi papá es un gato, comedia sobre la paternidad que hoy se estrena en Lima.";"publimetro";"2016-10-13";"1"
