"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"Niño fue captado en el norte por peligrosa banda del 'Cojo Mame'";"NA";"NA";"Niño fue captado en el norte por peligrosa banda del 'Cojo Mame'.";"peru21";"2013-08-07";"1"
"Pág. 10 San Martín investigado por reunión con jueza y ministros";"NA";"NA";"San Martín investigado por reunión con jueza y ministros.";"peru21";"2013-08-07";"1"
"Págs. 2 y 3 ESTUDIA LOS cursos en tecnología ESPECIALISTA EN ADMINISTRACIÓN Y SEGURIDAD DE LINUX ORACLE DATABASE 11g SQL Fundamentals I Manejo de datos y bases de datos para una base de datos UNIVERSIDAD TECNOLÓGICA DEL PERÚ www.utp.edu.pe";"NA";"NA";"ESTUDIA LOS cursos en tecnología ESPECIALISTA EN ADMINISTRACIÓN Y SEGURIDAD DE LINUX ORACLE DATABASE 11g SQL Fundamentals I Manejo de datos y bases de datos para una base de datos UNIVERSIDAD TECNOLÓGICA DEL PERÚ www.utp.edu.pe.";"peru21";"2013-08-07";"1"
"Pág. 15 Se archivó el caso Ciro Castillo";"NA";"NA";"Se archivó el caso Ciro Castillo.";"peru21";"2013-08-07";"1"
"SICARIO A LOS 13 'HORMIGUITA' ESTÁ IMPlicado en tres crímenes y fue detenido ayer";"NA";"NA";"'HORMIGUITA' ESTÁ IMPLICADO EN TRES CRÍMENES Y FUE DETENIDO AYER.";"peru21";"2013-08-07";"1"
"Pág. 24 Perú 21 www.peru21.pe S/.0.70 Multitud ovacionó a las chicas del vóley Vía crucis por la huelga médica";"NA";"NA";"Multitud ovacionó a las chicas del vóley. Vía crucis por la huelga médica.";"peru21";"2013-08-07";"1"
"Niño fue captado en el norte por peligrosa banda del 'Cojo Mame'";"NA";"NA";"Niño fue captado en el norte por peligrosa banda del 'Cojo Mame'.";"peru21";"2013-08-07";"1"
"Pág. 10 San Martín investigado por reunión con jueza y ministros";"NA";"NA";"San Martín investigado por reunión con jueza y ministros.";"peru21";"2013-08-07";"1"
"Págs. 2 y 3 ESTUDIA LOS cursos en tecnología ESPECIALISTA EN ADMINISTRACIÓN Y SEGURIDAD DE LINUX ORACLE DATABASE 11g SQL Fundamentals I Manejo de datos y bases de datos para una base de datos UNIVERSIDAD TECNOLÓGICA DEL PERÚ www.utp.edu.pe";"NA";"NA";"ESTUDIA LOS cursos en tecnología ESPECIALISTA EN ADMINISTRACIÓN Y SEGURIDAD DE LINUX ORACLE DATABASE 11g SQL Fundamentals I Manejo de datos y bases de datos para una base de datos UNIVERSIDAD TECNOLÓGICA DEL PERÚ www.utp.edu.pe.";"peru21";"2013-08-07";"1"
"Pág. 15 Se archivó el caso Ciro Castillo";"NA";"NA";"Se archivó el caso Ciro Castillo.";"peru21";"2013-08-07";"1"
"SICARIO A LOS 13 'HORMIGUITA' ESTÁ IMPlicado en tres crímenes y fue detenido ayer";"NA";"NA";"'HORMIGUITA' ESTÁ IMPLICADO EN TRES CRÍMENES Y FUE DETENIDO AYER.";"peru21";"2013-08-07";"1"
"Pág. 24 Perú 21 www.peru21.pe S/.0.70 Multitud ovacionó a las chicas del vóley Vía crucis por la huelga médica";"NA";"NA";"Multitud ovacionó a las chicas del vóley. Vía crucis por la huelga médica.";"peru21";"2013-08-07";"1"
