"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"Las estadísticas dicen que acabaremos penúltimos";"Análisis de la BBC de las ocho fechas que faltan en las Eliminatorias";"NA";"Las estadísticas dicen que acabaremos penúltimos según el análisis de la BBC de las ocho fechas que faltan en las eliminatorias.";"publimetro";"2016-10-13";"1"
"En agenda proyecto para despenalizar el aborto";"En casos de violación, inseminación no consentida o malformación congénita. Iniciativa legislativa presentada por la bancada del Frente Amplio ingresó a trámite documentario en el Congreso. Será revisada en comisiones. Organizaciones de mujeres respaldan la propuesta.";"NA";"En agenda proyecto para despenalizar el aborto en casos de violación, inseminación no consentida o malformación congénita. Iniciativa legislativa presentada por la bancada del Frente Amplio ingresó a trámite documentario en el Congreso. Será revisada en comisiones. Organizaciones de mujeres respaldan la propuesta.";"publimetro";"2016-10-13";"1"
"Vida animal: Naturaleza reciclada";"NA";"NA";"Usando piezas de autos desechadas y otros materiales, un artista portugués crea llamativas esculturas.";"publimetro";"2016-10-13";"1"
"Inie prepara el Censo Nacional 2017";"Funcionarios debidamente identificados verifican número de personas por hogar.";"NA";"Inie prepara el Censo Nacional 2017. Funcionarios debidamente identificados verifican número de personas por hogar.";"publimetro";"2016-10-13";"1"
"¡Aló! Te tengo una buena noticia";"Operadoras de telefonía sacan planes especiales para discapacitados.";"NA";"¡Aló! Operadoras de telefonía sacan planes especiales para discapacitados.";"publimetro";"2016-10-13";"1"
"El tiempo con tus hijos es lo más valioso";"Jennifer Garner protagoniza junto a Kevin Spacey Mi papá es un gato, comedia sobre la paternidad que hoy se estrena en Lima.";"NA";"El tiempo con tus hijos es lo más valioso. Jennifer Garner protagoniza junto a Kevin Spacey 'Mi papá es un gato', una comedia sobre la paternidad que hoy se estrena en Lima.";"publimetro";"2016-10-13";"1"
"Las estadísticas dicen que acabaremos penúltimos";"Análisis de la BBC de las ocho fechas que faltan en las Eliminatorias";"NA";"Las estadísticas dicen que acabaremos penúltimos según el análisis de la BBC de las ocho fechas que faltan en las eliminatorias.";"publimetro";"2016-10-13";"1"
"En agenda proyecto para despenalizar el aborto";"En casos de violación, inseminación no consentida o malformación congénita. Iniciativa legislativa presentada por la bancada del Frente Amplio ingresó a trámite documentario en el Congreso. Será revisada en comisiones. Organizaciones de mujeres respaldan la propuesta.";"NA";"En agenda proyecto para despenalizar el aborto en casos de violación, inseminación no consentida o malformación congénita. Iniciativa legislativa presentada por la bancada del Frente Amplio ingresó a trámite documentario en el Congreso. Será revisada en comisiones. Organizaciones de mujeres respaldan la propuesta.";"publimetro";"2016-10-13";"1"
"Vida animal: Naturaleza reciclada";"NA";"NA";"Usando piezas de autos desechadas y otros materiales, un artista portugués crea llamativas esculturas.";"publimetro";"2016-10-13";"1"
"Inie prepara el Censo Nacional 2017";"Funcionarios debidamente identificados verifican número de personas por hogar.";"NA";"Inie prepara el Censo Nacional 2017. Funcionarios debidamente identificados verifican número de personas por hogar.";"publimetro";"2016-10-13";"1"
"¡Aló! Te tengo una buena noticia";"Operadoras de telefonía sacan planes especiales para discapacitados.";"NA";"¡Aló! Operadoras de telefonía sacan planes especiales para discapacitados.";"publimetro";"2016-10-13";"1"
"El tiempo con tus hijos es lo más valioso";"Jennifer Garner protagoniza junto a Kevin Spacey Mi papá es un gato, comedia sobre la paternidad que hoy se estrena en Lima.";"NA";"El tiempo con tus hijos es lo más valioso. Jennifer Garner protagoniza junto a Kevin Spacey 'Mi papá es un gato', una comedia sobre la paternidad que hoy se estrena en Lima.";"publimetro";"2016-10-13";"1"
