"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"Las estadísticas dicen que acabaremos penúltimos";"Análisis de la BBC de las ocho fechas que faltan en las eliminatorias";"NA";"LAS ESTADÍSTICAS DICEN QUE ACABAREMOS PENÚLTIMOS ANÁLISIS DE LA BBC DE LAS OCHO FECHAS QUE FALTAN EN LAS ELIMINATORIAS. PÁG. 10";"publimetro";"2016-10-13";"1"
"Proyecto para despenalizar el aborto en casos específicos";"NA";"NA";"En agenda proyecto para despenalizar el aborto En casos de violación, inseminación no consentida o malformación congénita. Iniciativa legislativa presentada por la bancada del Frente Amplio ingresó a trámite documentario en el Congreso. Será revisada en comisiones. Organizaciones de mujeres respaldan la propuesta. PÁGS. 4 Y 16";"publimetro";"2016-10-13";"1"
"‘Timochenko’ dispuesto a correcciones";"Líder de las FARC responde al triunfo del ‘No’ sobre acuerdo de paz en Colombia";"NA";"'TIMOCHENKO' DISPUESTO A CORRECCIONES LÍDER DE LAS FARC RESPONDE AL TRIUNFO DEL 'NO' SOBRE ACUERDO DE PAZ EN COLOMBIA. PÁG. 8";"publimetro";"2016-10-13";"1"
"Inei prepara el Censo Nacional 2017";"NA";"NA";"INEI PREPARA EL CENSO NACIONAL 2017 FUNCIONARIOS DEBIDAMENTE IDENTIFICADOS VERIFICAN NÚMERO DE PERSONAS POR HOGAR. PÁG. 2";"publimetro";"2016-10-13";"1"
"El tiempo con tus hijos es lo más valioso";"Jennifer Garner protagoniza junto a Kevin Spacey Mi papá es un gato, comedia sobre la paternidad que hoy se estrena en Lima";"NA";"'EL TIEMPO CON TUS HIJOS ES LO MÁS VALIOSO' JENNIFER GARNER PROTAGONIZA JUNTO A KEVIN SPACEY MI PAPÁ ES UN GATO, COMEDIA SOBRE LA PATERNIDAD QUE HOY SE ESTRENAN EN LIMA. PÁG. 6";"publimetro";"2016-10-13";"1"
"¡Aló! Te tengo una buena noticia";"Operadoras de telefonía sacan planes especiales para discapacitados";"NA";"¡ALÓ! TE TENGO UNA BUENA NOTICIA OPERADORAS DE TELEFONÍA SACAN PLANES ESPECIALES PARA DISCAPACITADOS. PÁG. 2";"publimetro";"2016-10-13";"1"
"Las estadísticas dicen que acabaremos penúltimos";"Análisis de la BBC de las ocho fechas que faltan en las eliminatorias";"NA";"LAS ESTADÍSTICAS DICEN QUE ACABAREMOS PENÚLTIMOS ANÁLISIS DE LA BBC DE LAS OCHO FECHAS QUE FALTAN EN LAS ELIMINATORIAS. PÁG. 10";"publimetro";"2016-10-13";"1"
"Proyecto para despenalizar el aborto en casos específicos";"NA";"NA";"En agenda proyecto para despenalizar el aborto En casos de violación, inseminación no consentida o malformación congénita. Iniciativa legislativa presentada por la bancada del Frente Amplio ingresó a trámite documentario en el Congreso. Será revisada en comisiones. Organizaciones de mujeres respaldan la propuesta. PÁGS. 4 Y 16";"publimetro";"2016-10-13";"1"
"‘Timochenko’ dispuesto a correcciones";"Líder de las FARC responde al triunfo del ‘No’ sobre acuerdo de paz en Colombia";"NA";"'TIMOCHENKO' DISPUESTO A CORRECCIONES LÍDER DE LAS FARC RESPONDE AL TRIUNFO DEL 'NO' SOBRE ACUERDO DE PAZ EN COLOMBIA. PÁG. 8";"publimetro";"2016-10-13";"1"
"Inei prepara el Censo Nacional 2017";"NA";"NA";"INEI PREPARA EL CENSO NACIONAL 2017 FUNCIONARIOS DEBIDAMENTE IDENTIFICADOS VERIFICAN NÚMERO DE PERSONAS POR HOGAR. PÁG. 2";"publimetro";"2016-10-13";"1"
"El tiempo con tus hijos es lo más valioso";"Jennifer Garner protagoniza junto a Kevin Spacey Mi papá es un gato, comedia sobre la paternidad que hoy se estrena en Lima";"NA";"'EL TIEMPO CON TUS HIJOS ES LO MÁS VALIOSO' JENNIFER GARNER PROTAGONIZA JUNTO A KEVIN SPACEY MI PAPÁ ES UN GATO, COMEDIA SOBRE LA PATERNIDAD QUE HOY SE ESTRENAN EN LIMA. PÁG. 6";"publimetro";"2016-10-13";"1"
"¡Aló! Te tengo una buena noticia";"Operadoras de telefonía sacan planes especiales para discapacitados";"NA";"¡ALÓ! TE TENGO UNA BUENA NOTICIA OPERADORAS DE TELEFONÍA SACAN PLANES ESPECIALES PARA DISCAPACITADOS. PÁG. 2";"publimetro";"2016-10-13";"1"
