"headline","subheadline","author","content","newspaper","date"
"GARCÍA Y TOLEDO CITADO A PALACIO DE GOBIERNO HUMALA LO CONVOCARA EL LUNES 20 PARA TRATAR FALLIDO DE LA HAYA.","","","m. »ll ie IMA Jueves 16 de enero del 2014 e d ii © P ©Gpubhmetrope 16 empresas toman el 3% de las rutas en Lima Obtuvieron la buena pro para operar en exclusiva el transporte público en cinco corredores complementarios.","publimetro","2014/01/16"
"","","","","publimetro","2014/01/16"
"Obtuvieron la buena pro para operar en exclusiva el transporte público en cinco corredores complementarios. De los 49 paquetes licitados (para rutas troncales y alimentadoras) fueron otorgados 36. Para los 13 paquetes desiertos habrá nueva licitación en un mes. Pasaremos de tener 35 mil a 12 mil unidades en cinco años.","","","","publimetro","2014/01/16"
"","","","","publimetro","2014/01/16"
"Reforma arranca en junio con el eje Arequipa-Tacna. En esas avenidas se bajará de 3 mil a 1.500 unidades. mc.2","","","","publimetro","2014/01/16"
"","","","","publimetro","2014/01/16"
"Suben en un 14,3% los usuarios que las utilizan solo para hacer compras, PÁG.4 La amante francesa pasa al ataque La actriz Julie Gayet, envuelta en un caso de infidelidad con el presidente François Hollande, demandará a la revista que hizo el destape, PAG. 6| El Xperia 21 de Sony puede sumergirse 1,5 metros bajo el agua y hasta filma vídeos en Full HD. Esta y otras maravillas en nuestro rd _ Brasil cerraría la frontera...","","","","publimetro","2014/01/16"
"","","","","publimetro","2014/01/16"
"Ese artículo continúa describiendo cambios significativos en el transporte público de Lima, incluyendo nuevas rutas y planes futuros para mejorar el sistema.","","","","publimetro","2014/01/16"
"Defensa Flavio Córdoba quedó descartado por lesión","Finalmente — el colombiano Flavio Córdoba no jugará en Universitario.","","Declararon que luego de realizarse exámenes médicos correspondientes a Córdoba y conocerse sus resultados, se determinó que no estaba apto para continuar en la pretemporada ni jugar en los torneos futuros.","publimetro","2014/01/16"
"Humos blancos","","","Se menciona cómo Edson Becerra, conocido como ‘Loco’, integra técnicas avanzadas en su equipo, enfatizando en el buen manejo del balón. Hablando sobre Juan Antonio Pizzi ('Pachorra'), refiere experiencias previas donde criticó aspectos tácticos específicos de adversarios.","publimetro","2014/01/16"
"Becerra analiza estrategias","","","Edson Becerra comparte reflexiones sobre la importancia de adaptarse a diferentes tipos de jugadores disponibles, citando ejemplos históricos relacionados con arbitrajes significativos en eventos deportivos mundiales.","publimetro","2014/01/16"
"Carrillo emocionado por oportunidad mundialista","","","Victor Hugo Carrillo expresó su felicidad respecto a su nominación como reservista de árbitro en el contexto de contribuir positivamente al desarrollo del fútbol peruano.","publimetro","2014/01/16"
"Athletic Bilbao enfrenta retos económicos","","","Discute los obstáculos financieros que enfrenta Athletic Bilbao debido a restricciones presupuestarias impuestas por la Liga Española, impactando directamente en posibilidades contractuales de jugadores clave.","publimetro","2014/01/16"
