"headline","content","newspaper","date"
"De romance con un actor.","La presentación fue en una fiesta que organizó París por su cumpleaños número 36, a la que asistieron varios invitados.","peru21","21/02/2017"
"Auténticos Decadentes","Auténticos Decadentes, que anoche se presentó en el Festi Pass, planea este año una visita al Perú y la salida de un libro por sus 30 años de trayectoria. En abril sale un libro y vamos a ir. Dijo el líder del grupo de ska, Yahaira Plascencia.","peru21","21/02/2017"
"“Puedo decir que cometí un error”","Yahaira Plascencia: Yo puedo decir que en algún momento cometí errores en mi vida. Lo que se dijo fue muy cruel y no todo era verdad. Me afectó mucho.","peru21","21/02/2017"
"Il NO FUE FACHADA. Ministra afirma que financiacin internacional para ONG fue bancarizada.","l ao pasado, seal que el directorio de esta organizacin —encabezado por Toledo— no estaba al tanto de las gestiones que realizaba con Odebrecht.  De acuerdo a su versin, en el marco de un encuentro de ex presidentes en Sao Paulo, en 2009, tom conocimiento por parte de su homlogo de la fundacin Fernando Henrique Cardoso de la posibilidad de que Odebrecht pueda aportar para la realizacin de actividades.  Dijo que, a su retorno a Lima, busco a Barata para este aporte a travs de una carta y luego de una llamada telefnica. Segn sostuvo, el dinero lleg en dos partes.  Precis que fue su iniciativa, porque era parte de sus funciones como directora cutiva buscar el financiamiento de los eventos. Adicion que solo informaba al directorio cuando conseguia los recursos.  El presidente de la comision investigadora, Victor Albrecht, le pregunt si alguno de los miembros del directorio de la ONG —entre los que se encontraba el actual presidente Pedro Pablo Kuczynski— se opuso a este aporte. Romero respondi que no y que habra que tomar en cuenta que, para entonces, no haba nin.","peru21","21/02/2017"
"ABOGADO SENALA QUE EX SERVIDOR EST IMPLICADO EN COIMAS DE ODEBRECHT","El abogado Yodar Otiniano renuncio a la defensa del detenido Edwin Luyo, ex funcionario del gobierno de Alan Garcia involucrado en el pago de coimas de Odebrecht, porque su patrocinado no dijo toda la verdad en el caso.  Maana (hoy) estar presentando mi renuncia ante la Fiscalia y el juzgado, Luyo, no nos dijo toda la verdad y de eso nos estamos enterando ahora, expres Otiniano a Perz1.  El abogado indic que, durante el proceso de deslacrado de los documentos incautados en la vivienda del ex servidor, en enero pasado, se han revelado pruebas que terminan por hundir ms a su defendido.  Luyo est muy comprometido. En verdad mos que no estaba muy involucrado, que no haba mucho movimiento de dinero, pero hay documentos que lo vinculan, explic.  Este diario se comunic con el otro abogado del ex funcionario aprista, Jos Salazar, quien indic que tambin evala abandonar el caso.","peru21","21/02/2017"
"MENSAJE A TOLEDO","Por otro lado, Romero dijo que Toledo debera estar en el Per declarando a las autoridades porque hay muchas personas que merecen saber qu fue lo que ocurri. Si (Toledo) dice ser inocente, que venga y lo demuestre, puntualiz.  Romero seal que no tenia amistad con el ex te y que solo le une una relacin profesional y tcnica, No estoy hipotecada, no soy cupo ni cuota de nadie, recalc.  Tambin invoc que el proceso investigatorio se acelere y que no dae la honra de las personas que no tienen nada que ver con hechos irregulares.  La ministra inici su presentacin con una defensa a la ONG de Toledo. Rechaz que esta entidad haya sido una organizacin de fachada para lavado de activos.  Agreg que la ONG bi unos 57,200,000 de financiamiento de organismos multilaterales y cooperacin internacional, y que los montos fueron declarados ante la Agencia Peruana de Cooperacin Internacional (APC) y todo fue bancarizado. No hubo interferencias de ferros, cuentas offshore o ilcto alguno, anot.","peru21","21/02/2017"
"DEFENSORA PUBLICAR REPORTES SOBRE ESTOS CASOS","Crearn una oficina anticorrupcin  El titular de la Defensora del Pueblo, Walter Gutirrez, anunci que crear una ta de lucha contra la comupcin que publicar reportes sobre esta temtica para que podamos entenderla y as no deje de ser un tema de la agenda nacional.  En marzo esta adjuntia sacar un reporte, Tocaremos donde est este flagelo, la corrupcin que ya hizo crisis, la que ya se devel, cul es las zonas crticas, donde tiene que estar el ojo pblico, expres Gutirrez en entrevista con El Peruano.","peru21","21/02/2017"
"TITULAR DEL PODER JUDICIAL INDIC QUE TRMITE DE EXTRADICIN SE INICIAR CUANDO SEA LOCALIZADO","Alejandro Toledo no ha sido ubicado formalmente mDuberl Rodriguez seal que expulsin de Estados Unidos todava es una opcin a tomar en cuenta.  El presidente del Poder Judicial, Duberl Rodriguez, aclar ayer que para solicitar la extradicin del prfugo ex presidente Alejandro Toledo, quien se encontrara viviendo en Estados Unidos, este primero debe ser ubicado formalmente.  En declaraciones a la prensa, el funcionario indic que, de acuerdo al Cdigo Procesal Penal, el trmite de extradicin se realiza una vez que se sabe donde se encuentra fisicamente el ex mandatario.  Este trmite demora, porque se arma un expediente una vez que ha sido ubicada la persona con mandato de detencin. Si no la ubican, no se armar ningn cuaderno de extradicin; Toledo no ha sido ubicado formalmente, solo tenemos noticias de que se encuentra en territorio de Norteamrica, expres tras lanzar el primer noticiero judicial en quechua.  Asimismo, seal que no est descartada la expulsin del ex jefe de Estado y resalt que Estados Unidos puede curririla esta medida legal si To.","peru21","21/02/2017"
"EX PROCURADOR AFIRMA QUE HERMANOS DE KEIKO FUJIMORI DEBEN RESPONDER","Justifican investigacin  El ex procurador antcorrptin Yvn Montoya afirm ayer que est justificada la investigacin del Ministerio Pblico contra los hermanos de Keiko Fujimori por presunto lavado de activos.  Me parece que la investigacin periodstica que se hizo es muy acuciosa, tom meses esa investigacin y la propia fiscal ya viene indagando este hecho desde hace muchisimo tiempo, no es una sorpresa, declar en Ideeleradio.  Montoya seal que falta determinar el origen de los fondos societarios de la presa Limasa 5.A que provienen del exterior,  Record que Limasa S.A. paso de tener en 2009 un capital de S/ 40,000 a S/ 2867320 en 2014 La firma cambio el nombre a Integrated Global Logistics (IGL) y se asoci con la transnacional Sankyo,  Este fondo que viene de afuera y se capitaliza, de dnde proviene? Esa es la pregunta que falta y, por lo tanto, ameritaba la investigacin, puntualiz.","peru21","21/02/2017"
"NOVIEMBRE REGRESA CON UN HYUNDAI NUEVO","2017 DESDE  S/  Arranca el 2077  con un HYUNDAI nuevo.  us$ 22,490 | 5/74,667  Incluye Bono de US$ 2,000 — S/ 6,640 Cuota desde S/ 725 mensual*  New Elantra |ss 17,490  58,067  Incluye Bono de US$ 2,000 — S/ 6,640 Cuota desde S/ 566 mensual**  Gsitte 6 ue soLo en www.hola2017.com  &D HYUNDAI  Precios corresponden a: New Tucson TL 2.0 GL 2WD MT, Fab, 2016 / Mod. 2017, Stock 20 unid.*Simulacin basado en uno cuota inicial de 55% (5/41,066.85), TCEA 18.68%, New Elantro AD GL1.6 MT Comfort. Fab. 2016 / Mod. 2017,Stock 20 unidSimulacin basada en cuota inicial de 55% (/31,036.85), TCEA 18.86%, Ambos financiamientos son realizados por BBVA Consumer Finance Edpyme a travs de Amicar, sujetos a evaluacin crediticia cuotas dobles en julio y diciembre, 80 meses de financiamiento. Las condiciones separadas solo aplican para crdito en solos y para dependientes. 5 aos de garantia con KM limitado: En los ltimos 24 meses la garantia solo alcanza el tren motriz del vehiculo (motor, caja de cambios y diferencial. Para mayor nformacin legal, condiciones y restricciones respecto a Garanta, Financiamiento, Precios y Bonos ingrese a wwhola2017.com. Vlido hasta el 28/02/17 0 agotar stock T.C. Ref.S/ 3.32. Fotos referenciales.","peru21","21/02/2017"
