"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la compra de 24 aviones de combate";"NA";"NA";"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares. La operación se realizó a través de la empresa estatal Corporación Argentina de Aeronáutica (Fadea) y se financiará con créditos internacionales. La compra de los aviones tiene como objetivo modernizar la flota aérea de combate de las Fuerzas Armadas y fortalecer la defensa nacional.";"trome";"2021-03-02";"2"
"El dólar blue toca un máximo histórico";"La cotización alcanza los $350";"NA";"El dólar blue alcanzó hoy un nuevo máximo histórico en el mercado informal, llegando a cotizar a $350. La suba se debe a la incertidumbre económica y política que vive el país, así como a la alta demanda de divisas por parte de empresas y particulares. Los analistas advierten que esta tendencia podría continuar en los próximos días.";"trome";"2021-03-02";"2"
"La inflación sigue descontrolada";"El índice de precios al consumidor aumentó 8% en un mes";"NA";"La inflación en Argentina sigue siendo un problema grave, con un aumento del 8% en el índice de precios al consumidor en el último mes. Esto significa que los precios de los alimentos, los servicios y otros bienes y productos han aumentado significativamente, lo que afecta el poder adquisitivo de los ciudadanos. El Gobierno ha anunciado medidas para controlar la inflación, pero hasta ahora no han tenido un impacto significativo.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de ahorro";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de ahorro para incentivar a los ciudadanos a ahorrar en pesos. El plan consiste en la creación de un fondo de ahorro con tasas de interés preferenciales para quienes depositen sus ahorros en pesos durante un período determinado. El objetivo del plan es fortalecer el peso y reducir la demanda de dólares.";"trome";"2021-03-02";"2"
"El dólar oficial supera los $200";"NA";"NA";"El dólar oficial superó hoy la barrera de los $200 en el mercado cambiario. Esta suba se debe a la devaluación del peso y a la alta demanda de dólares por parte de empresas y particulares. El Gobierno ha implementado medidas para controlar la suba del dólar, pero hasta ahora no han tenido un impacto significativo.";"trome";"2021-03-02";"2"
"El Gobierno anunció un aumento en las tarifas de los servicios públicos";"NA";"NA";"El Gobierno anunció hoy un aumento en las tarifas de los servicios públicos, como la electricidad, el gas y el agua. El aumento se justifica por la necesidad de cubrir los costos de producción y de mantener la calidad de los servicios. La medida generó críticas por parte de la oposición y de algunos sectores de la sociedad.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de asistencia social";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de asistencia social para ayudar a las familias más vulnerables. El programa consiste en la entrega de alimentos, ropa y otros bienes de primera necesidad. El objetivo del programa es reducir la pobreza y la desigualdad social.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de obras públicas";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de obras públicas para mejorar la infraestructura del país. El plan incluye la construcción de carreteras, puentes, escuelas y hospitales. El objetivo del plan es generar empleo y mejorar la calidad de vida de los ciudadanos.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo acuerdo con el Fondo Monetario Internacional";"NA";"NA";"El Gobierno anunció hoy un nuevo acuerdo con el Fondo Monetario Internacional para reestructurar la deuda externa del país. El acuerdo incluye la entrega de créditos por un monto de 4.000 millones de dólares. El objetivo del acuerdo es estabilizar la economía y atraer inversiones.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de incentivos para las empresas";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de incentivos para las empresas con el objetivo de fomentar la inversión y la creación de empleo. El programa incluye la reducción de impuestos, la entrega de créditos y la simplificación de los trámites burocráticos.";"trome";"2021-03-02";"2"
"El Gobierno autorizó la importación de autos usados";"NA";"NA";"El Gobierno autorizó la importación de autos usados con el objetivo de aumentar la oferta de vehículos en el mercado interno y reducir los precios. La medida generó críticas por parte de los fabricantes de autos nacionales, quienes temen que la importación de autos usados afecte su producción.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de seguridad";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de seguridad para combatir la delincuencia y mejorar la seguridad ciudadana. El plan incluye el aumento de los efectivos policiales, la instalación de cámaras de seguridad y el fortalecimiento de la justicia.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de becas";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de becas para estudiantes de bajos recursos con el objetivo de facilitar el acceso a la educación superior. El programa incluye becas para cubrir los gastos de matrícula, transporte y alojamiento.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de vivienda";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de vivienda para facilitar el acceso a la vivienda propia a familias de bajos recursos. El plan incluye créditos hipotecarios con tasas de interés subsidiadas y la construcción de viviendas sociales.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de turismo";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de turismo para promover el turismo interno y atraer turistas extranjeros. El programa incluye la creación de nuevos destinos turísticos, la mejora de la infraestructura turística y la promoción de los atractivos turísticos del país.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de salud";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de salud para mejorar la calidad de la atención médica y ampliar el acceso a los servicios de salud. El plan incluye la construcción de nuevos hospitales, la contratación de nuevos médicos y la adquisición de nuevos equipos médicos.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de educación";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de educación para mejorar la calidad de la educación y ampliar el acceso a la educación. El plan incluye la capacitación de los docentes, la adquisición de nuevos materiales educativos y la construcción de nuevas escuelas.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de trabajo";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de trabajo para generar empleo y reducir el desempleo. El plan incluye la creación de nuevos programas de capacitación laboral, la promoción de la inversión privada y la creación de incentivos para la contratación de nuevos empleados.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de cultura";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de cultura para promover la cultura y el arte en el país. El programa incluye la creación de nuevos espacios culturales, la promoción de los artistas locales y la organización de eventos culturales.";"trome";"2021-03-02";"2"
"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares";"NA";"NA";"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares. La operación se realizó a través de la empresa estatal Corporación Argentina de Aeronáutica (Fadea) y se financiará con créditos internacionales. La compra de los aviones tiene como objetivo modernizar la flota aérea de combate de las Fuerzas Armadas y fortalecer la defensa nacional.";"trome";"2021-03-02";"2"
"El dólar blue toca un máximo histórico";"La cotización alcanza los $350";"NA";"El dólar blue alcanzó hoy un nuevo máximo histórico en el mercado informal, llegando a cotizar a $350. La suba se debe a la incertidumbre económica y política que vive el país, así como a la alta demanda de divisas por parte de empresas y particulares. Los analistas advierten que esta tendencia podría continuar en los próximos días.";"trome";"2021-03-02";"2"
"La inflación sigue descontrolada";"El índice de precios al consumidor aumentó 8% en un mes";"NA";"La inflación en Argentina sigue siendo un problema grave, con un aumento del 8% en el índice de precios al consumidor en el último mes. Esto significa que los precios de los alimentos, los servicios y otros bienes y productos han aumentado significativamente, lo que afecta el poder adquisitivo de los ciudadanos. El Gobierno ha anunciado medidas para controlar la inflación, pero hasta ahora no han tenido un impacto significativo.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de ahorro";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de ahorro para incentivar a los ciudadanos a ahorrar en pesos. El plan consiste en la creación de un fondo de ahorro con tasas de interés preferenciales para quienes depositen sus ahorros en pesos durante un período determinado. El objetivo del plan es fortalecer el peso y reducir la demanda de dólares.";"trome";"2021-03-02";"2"
"El dólar oficial supera los $200";"NA";"NA";"El dólar oficial superó hoy la barrera de los $200 en el mercado cambiario. Esta suba se debe a la devaluación del peso y a la alta demanda de dólares por parte de empresas y particulares. El Gobierno ha implementado medidas para controlar la suba del dólar, pero hasta ahora no han tenido un impacto significativo.";"trome";"2021-03-02";"2"
"El Gobierno anunció un aumento en las tarifas de los servicios públicos";"NA";"NA";"El Gobierno anunció hoy un aumento en las tarifas de los servicios públicos, como la electricidad, el gas y el agua. El aumento se justifica por la necesidad de cubrir los costos de producción y de mantener la calidad de los servicios. La medida generó críticas por parte de la oposición y de algunos sectores de la sociedad.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de asistencia social";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de asistencia social para ayudar a las familias más vulnerables. El programa consiste en la entrega de alimentos, ropa y otros bienes de primera necesidad. El objetivo del programa es reducir la pobreza y la desigualdad social.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de obras públicas";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de obras públicas para mejorar la infraestructura del país. El plan incluye la construcción de carreteras, puentes, escuelas y hospitales. El objetivo del plan es generar empleo y mejorar la calidad de vida de los ciudadanos.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo acuerdo con el Fondo Monetario Internacional";"NA";"NA";"El Gobierno anunció hoy un nuevo acuerdo con el Fondo Monetario Internacional para reestructurar la deuda externa del país. El acuerdo incluye la entrega de créditos por un monto de 4.000 millones de dólares. El objetivo del acuerdo es estabilizar la economía y atraer inversiones.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de incentivos para las empresas";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de incentivos para las empresas con el objetivo de fomentar la inversión y la creación de empleo. El programa incluye la reducción de impuestos, la entrega de créditos y la simplificación de los trámites burocráticos.";"trome";"2021-03-02";"2"
"El Gobierno autorizó la importación de autos usados";"NA";"NA";"El Gobierno autorizó la importación de autos usados con el objetivo de aumentar la oferta de vehículos en el mercado interno y reducir los precios. La medida generó críticas por parte de los fabricantes de autos nacionales, quienes temen que la importación de autos usados afecte su producción.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de seguridad";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de seguridad para combatir la delincuencia y mejorar la seguridad ciudadana. El plan incluye el aumento de los efectivos policiales, la instalación de cámaras de seguridad y el fortalecimiento de la justicia.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de becas";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de becas para estudiantes de bajos recursos con el objetivo de facilitar el acceso a la educación superior. El programa incluye becas para cubrir los gastos de matrícula, transporte y alojamiento.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de vivienda";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de vivienda para facilitar el acceso a la vivienda propia a familias de bajos recursos. El plan incluye créditos hipotecarios con tasas de interés subsidiadas y la construcción de viviendas sociales.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de turismo";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de turismo para promover el turismo interno y atraer turistas extranjeros. El programa incluye la creación de nuevos destinos turísticos, la mejora de la infraestructura turística y la promoción de los atractivos turísticos del país.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de salud";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de salud para mejorar la calidad de la atención médica y ampliar el acceso a los servicios de salud. El plan incluye la construcción de nuevos hospitales, la contratación de nuevos médicos y la adquisición de nuevos equipos médicos.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de educación";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de educación para mejorar la calidad de la educación y ampliar el acceso a la educación. El plan incluye la capacitación de los docentes, la adquisición de nuevos materiales educativos y la construcción de nuevas escuelas.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de trabajo";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de trabajo para generar empleo y reducir el desempleo. El plan incluye la creación de nuevos programas de capacitación laboral, la promoción de la inversión privada y la creación de incentivos para la contratación de nuevos empleados.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de cultura";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de cultura para promover la cultura y el arte en el país. El programa incluye la creación de nuevos espacios culturales, la promoción de los artistas locales y la organización de eventos culturales.";"trome";"2021-03-02";"2"
"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares";"NA";"NA";"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares. La operación se realizó a través de la empresa estatal Corporación Argentina de Aeronáutica (Fadea) y se financiará con créditos internacionales. La compra de los aviones tiene como objetivo modernizar la flota aérea de combate de las Fuerzas Armadas y fortalecer la defensa nacional.";"trome";"2021-03-02";"2"
"El dólar blue toca un máximo histórico";"La cotización alcanza los $350";"NA";"El dólar blue alcanzó hoy un nuevo máximo histórico en el mercado informal, llegando a cotizar a $350. La suba se debe a la incertidumbre económica y política que vive el país, así como a la alta demanda de divisas por parte de empresas y particulares. Los analistas advierten que esta tendencia podría continuar en los próximos días.";"trome";"2021-03-02";"2"
"La inflación sigue descontrolada";"El índice de precios al consumidor aumentó 8% en un mes";"NA";"La inflación en Argentina sigue siendo un problema grave, con un aumento del 8% en el índice de precios al consumidor en el último mes. Esto significa que los precios de los alimentos, los servicios y otros bienes y productos han aumentado significativamente, lo que afecta el poder adquisitivo de los ciudadanos. El Gobierno ha anunciado medidas para controlar la inflación, pero hasta ahora no han tenido un impacto significativo.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de ahorro";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de ahorro para incentivar a los ciudadanos a ahorrar en pesos. El plan consiste en la creación de un fondo de ahorro con tasas de interés preferenciales para quienes depositen sus ahorros en pesos durante un período determinado. El objetivo del plan es fortalecer el peso y reducir la demanda de dólares.";"trome";"2021-03-02";"2"
"El dólar oficial supera los $200";"NA";"NA";"El dólar oficial superó hoy la barrera de los $200 en el mercado cambiario. Esta suba se debe a la devaluación del peso y a la alta demanda de dólares por parte de empresas y particulares. El Gobierno ha implementado medidas para controlar la suba del dólar, pero hasta ahora no han tenido un impacto significativo.";"trome";"2021-03-02";"2"
"El Gobierno anunció un aumento en las tarifas de los servicios públicos";"NA";"NA";"El Gobierno anunció hoy un aumento en las tarifas de los servicios públicos, como la electricidad, el gas y el agua. El aumento se justifica por la necesidad de cubrir los costos de producción y de mantener la calidad de los servicios. La medida generó críticas por parte de la oposición y de algunos sectores de la sociedad.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de asistencia social";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de asistencia social para ayudar a las familias más vulnerables. El programa consiste en la entrega de alimentos, ropa y otros bienes de primera necesidad. El objetivo del programa es reducir la pobreza y la desigualdad social.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de obras públicas";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de obras públicas para mejorar la infraestructura del país. El plan incluye la construcción de carreteras, puentes, escuelas y hospitales. El objetivo del plan es generar empleo y mejorar la calidad de vida de los ciudadanos.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo acuerdo con el Fondo Monetario Internacional";"NA";"NA";"El Gobierno anunció hoy un nuevo acuerdo con el Fondo Monetario Internacional para reestructurar la deuda externa del país. El acuerdo incluye la entrega de créditos por un monto de 4.000 millones de dólares. El objetivo del acuerdo es estabilizar la economía y atraer inversiones.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de incentivos para las empresas";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de incentivos para las empresas con el objetivo de fomentar la inversión y la creación de empleo. El programa incluye la reducción de impuestos, la entrega de créditos y la simplificación de los trámites burocráticos.";"trome";"2021-03-02";"2"
"El Gobierno autorizó la importación de autos usados";"NA";"NA";"El Gobierno autorizó la importación de autos usados con el objetivo de aumentar la oferta de vehículos en el mercado interno y reducir los precios. La medida generó críticas por parte de los fabricantes de autos nacionales, quienes temen que la importación de autos usados afecte su producción.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de seguridad";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de seguridad para combatir la delincuencia y mejorar la seguridad ciudadana. El plan incluye el aumento de los efectivos policiales, la instalación de cámaras de seguridad y el fortalecimiento de la justicia.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de becas";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de becas para estudiantes de bajos recursos con el objetivo de facilitar el acceso a la educación superior. El programa incluye becas para cubrir los gastos de matrícula, transporte y alojamiento.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de vivienda";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de vivienda para facilitar el acceso a la vivienda propia a familias de bajos recursos. El plan incluye créditos hipotecarios con tasas de interés subsidiadas y la construcción de viviendas sociales.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de turismo";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de turismo para promover el turismo interno y atraer turistas extranjeros. El programa incluye la creación de nuevos destinos turísticos, la mejora de la infraestructura turística y la promoción de los atractivos turísticos del país.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de salud";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de salud para mejorar la calidad de la atención médica y ampliar el acceso a los servicios de salud. El plan incluye la construcción de nuevos hospitales, la contratación de nuevos médicos y la adquisición de nuevos equipos médicos.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de educación";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de educación para mejorar la calidad de la educación y ampliar el acceso a la educación. El plan incluye la capacitación de los docentes, la adquisición de nuevos materiales educativos y la construcción de nuevas escuelas.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de trabajo";"NA";"NA";"El Gobierno anunció hoy un nuevo plan de trabajo para generar empleo y reducir el desempleo. El plan incluye la creación de nuevos programas de capacitación laboral, la promoción de la inversión privada y la creación de incentivos para la contratación de nuevos empleados.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo programa de cultura";"NA";"NA";"El Gobierno anunció hoy un nuevo programa de cultura para promover la cultura y el arte en el país. El programa incluye la creación de nuevos espacios culturales, la promoción de los artistas locales y la organización de eventos culturales.";"trome";"2021-03-02";"2"
