"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la compra de 24 aviones de combate";"NA";"NA";"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares. La operación se realizó a través de la empresa estatal Corporación Argentina de Aeronáutica (Fadea) y se financiará con créditos internacionales. Los aviones serán utilizados para modernizar la flota aérea de combate y reforzar la defensa nacional.";"trome";"2021-03-02";"2"
"El dólar blue toca un nuevo máximo histórico";"NA";"NA";"El dólar blue alcanzó hoy un nuevo máximo histórico en el mercado informal, cotizando a $785. La fuerte demanda y la escasez de divisas impulsan la subida del tipo de cambio, generando preocupación en el sector económico.";"trome";"2021-03-02";"2"
"La inflación sigue descontrolada";"NA";"NA";"La inflación en Argentina sigue siendo un problema persistente, con un aumento del 25,6% en el último mes. Los precios de los alimentos y las bebidas son los que más aumentaron, afectando el poder adquisitivo de los ciudadanos.";"trome";"2021-03-02";"2"
"El Gobierno anuncia un nuevo plan económico";"NA";"NA";"El Gobierno anunció un nuevo plan económico para estabilizar la economía y reducir la inflación. El plan incluye medidas como la reducción del gasto público, el aumento de las exportaciones y la promoción de la inversión extranjera.";"trome";"2021-03-02";"2"
"El Banco Central sube la tasa de interés";"NA";"NA";"El Banco Central subió la tasa de interés en 2 puntos porcentuales, buscando controlar la inflación y fortalecer el peso. La medida busca enfriar la economía y reducir la demanda de dólares.";"trome";"2021-03-02";"2"
"El Gobierno lanza un programa de asistencia social";"NA";"NA";"El Gobierno lanzó un nuevo programa de asistencia social para ayudar a las familias más vulnerables. El programa incluye la entrega de alimentos, ropa y útiles escolares.";"trome";"2021-03-02";"2"
"El dólar oficial supera los $350";"NA";"NA";"El dólar oficial superó hoy la barrera de los $350, reflejando la presión cambiaria y la incertidumbre económica. La brecha con el dólar blue se amplía cada vez más.";"trome";"2021-03-02";"2"
"La oposición denuncia irregularidades en las elecciones";"NA";"NA";"La oposición denunció irregularidades en las elecciones, exigiendo una auditoría completa del proceso electoral. Acusan al oficialismo de utilizar recursos estatales para favorecer a sus candidatos.";"trome";"2021-03-02";"2"
"El Gobierno anuncia nuevas restricciones por el COVID-19";"NA";"NA";"El Gobierno anunció nuevas restricciones por el COVID-19, incluyendo el cierre de bares y restaurantes en algunas provincias. La medida busca frenar el avance de la pandemia.";"trome";"2021-03-02";"2"
"El Gobierno autoriza la vacunación de menores de edad";"NA";"NA";"El Gobierno autorizó la vacunación de menores de edad contra el COVID-19, comenzando con los grupos de riesgo. La medida busca proteger a los niños y reducir la propagación del virus.";"trome";"2021-03-02";"2"
