"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la compra de 24 aviones de combate";"NA";"NA";"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares. La operación se realizó a través de la empresa estatal Corporación Argentina de Aeronáutica (Fadea) y se financiará con créditos internacionales. La compra de los aviones tiene como objetivo modernizar la flota aérea de combate de las Fuerzas Armadas y fortalecer la defensa nacional.";"trome";"2021-03-02";"2"
"El dólar blue toca un máximo histórico";"NA";"NA";"El dólar blue alcanzó un nuevo máximo histórico en el mercado informal, cotizando a $350. La suba se debe a la incertidumbre económica y política, y a la falta de confianza en el peso. Los analistas advierten que la brecha entre el dólar oficial y el blue seguirá creciendo si no se toman medidas para estabilizar la economía.";"trome";"2021-03-02";"2"
"La inflación sigue descontrolada";"NA";"NA";"La inflación en Argentina sigue descontrolada, alcanzando un 104% en los últimos 12 meses. Los precios de los alimentos y las bebidas son los que más aumentaron, lo que afecta el poder adquisitivo de los ciudadanos. El Gobierno anunció nuevas medidas para controlar la inflación, pero los economistas dudan de su efectividad.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo aumento en las tarifas de los servicios públicos";"NA";"NA";"El Gobierno anunció un nuevo aumento en las tarifas de los servicios públicos, como la electricidad, el gas y el agua. El aumento se justifica por la necesidad de cubrir los costos de producción y garantizar la calidad del servicio. La medida generó críticas de la oposición y de los usuarios, que denuncian que no pueden pagar las tarifas.";"trome";"2021-03-02";"2"
"El dólar oficial supera los $300";"NA";"NA";"El dólar oficial superó los $300 en el mercado cambiario, luego de que el Banco Central decidiera devaluar la moneda. La medida busca mejorar la competitividad de las exportaciones y reducir el déficit comercial. Sin embargo, los analistas advierten que la devaluación puede generar un aumento de la inflación.";"trome";"2021-03-02";"2"
"El Gobierno lanzó un nuevo programa de asistencia social";"NA";"NA";"El Gobierno lanzó un nuevo programa de asistencia social para ayudar a las familias más vulnerables. El programa consiste en la entrega de tarjetas alimentarias y subsidios para cubrir los gastos básicos. La medida busca reducir la pobreza y la desigualdad social.";"trome";"2021-03-02";"2"
"El Congreso debate una nueva ley de reforma laboral";"NA";"NA";"El Congreso debate una nueva ley de reforma laboral que busca flexibilizar las condiciones de trabajo y promover la creación de empleo. La ley generó fuertes debates entre los partidos políticos y los sindicatos, que temen que pueda precarizar las condiciones laborales.";"trome";"2021-03-02";"2"
"La Selección Argentina se prepara para el Mundial de Qatar";"NA";"NA";"La Selección Argentina se prepara para el Mundial de Qatar, donde enfrentará a Arabia Saudita, México y Polonia en la fase de grupos. El equipo dirigido por Lionel Scaloni llega con un buen nivel futbolístico y con la ilusión de conseguir el título.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de obras públicas";"NA";"NA";"El Gobierno anunció un nuevo plan de obras públicas que incluye la construcción de carreteras, hospitales y escuelas. El plan busca reactivar la economía y generar empleo. La inversión total estimada es de 10.000 millones de dólares.";"trome";"2021-03-02";"2"
"El Banco Central sube la tasa de interés";"NA";"NA";"El Banco Central sube la tasa de interés en un 2% para combatir la inflación. La medida busca enfriar la economía y reducir la demanda de dinero. Los analistas advierten que la suba de la tasa puede afectar el crecimiento económico.";"trome";"2021-03-02";"2"
