"headline","subheadline","author","content","newspaper","date"
"Chile autoriza nuevo juicio a Fujimori","Comisión Permanente sujeta al contralor Edgar Alarcón","Edgar Álvarez Reyes","Cuando quieres saber quién te lleva y llegar más seguro.","peru21","2017/06/07"
"Nueva etapa judicial para Fujimori en Chile","Remoción del contralor Edgar Alarcón bajo análisis","Edgar Álvarez Reyes","Conversatorio con Perú21, el parlamentario aprista sostuvo que Alarcón no tiene la conducta intachable que exige la ley para ocupar el cargo que ostenta.","peru21","2017/06/07"
"Pide salida Thorne tras controversia","Bartra dice que la Comisión Permanente decide destino del contralor","Edgar Álvarez Reyes","Pidieron salida del Ministro Thorne debido a presunta interferencia en auditorías relacionadas con el aeropuerto de Chinchero.","peru21","2017/06/07"
"Audiencia clave para el futuro laboral de profesores","Derrama Magisterial ofrece préstamo educativo","-","Maestro Activo: Si solicitas $50,000 pagarás 72 cuotas de $1,328.40... Maestro Cesante: Si solicitas $25,000 pagarás 72 cuotas de $660.99... Maestro Contratado: Si solicitas $3,000 pagarás 12 cuotas de $307.34.","peru21","2017/06/07"
"Reflexiones sobre polarización política","Juan José Garrido analiza datos de estudio ideológico","Juan José Garrido","Primero. Es evidente que la estructura del estudio ... llama a una reflexión a los líderes políticos, de opinión, académicos y empresarios.","peru21","2017/06/07"
"Fiscalización intensificará vigilancia a policías","Basombrío presenta sistema de seguimiento GPS","-","Monitoreo a patrulleros mediante tecnologías avanzadas permite supervisión eficiente.","peru21","2017/06/07"
"Cambios ministeriales generan debates","Molinell transfiere de Viceministerio de Transportes a Construcción y Saneamiento","-","Polémica surge tras cambios en posición de Molinell después de reporte de la Contraloría implicando responsabilidades en proyectos gubernamentales.","peru21","2017/06/07"
"Diferencias emergen en FP durante reforma electoral","Patricia Donayre critica indecisiones de Miguel Torres","-","Donayre criticó públicamente a Torres por priorizar otras agendas legislativas frente a la urgente reforma electoral.","peru21","2017/06/07"
"Gobierno busca clarificaciones financieras en Chinchero","Congreso convoca a Bruno Giuffra para detallar compensaciones a Kuntur Wasi","-","Se requiere detalle sobre costos involucrados en rescisión contractual con el Consorcio Kuntur Wasi.","peru21","2017/06/07"
"Llamado a rendir cuentas por intervención ilegal","Trabajadores demandan acción legal contra Becerril","-","Denuncia formalizada ante la Subcomisión de Acusaciones Constitucionales sugiere conflictos éticos en acciones legales favoreciendo empresas privadas.","peru21","2017/06/07"
"Procura ad hoc demanda registros de visita de Jorge Barata","","","La procuradora ad hoc, Katherine Ampuero, solicitó al equipo especial del Ministerio Público que requiera al Palacio de Gobierno el registro oficial de visitas del empresario brasileño Jorge Barata, exejecutivo de Odebrecht en Perú, durante el segundo gobierno de Alan García (2006–2011). En conversación con Perú21, la defensora del Estado expresó que es crucial establecer conexiones relevantes.","peru21","2017/06/07"
"Caso Odebrecht revela detalles financieros","Información clave compartida por el Ministerio Público","Wilfredo Pedraza","Según reportes, Odebrecht transfirió más de US$8 millones en coimas para obtener los tramos 1 y 2 de la Línea 1 del Metro de Lima en 2009, cuando García estaba en poder. Además, Martin Belaunde admitió recibir fondos directamente relacionados con estas operaciones corruptas.","peru21","2017/06/07"
"Fiscalía decide no expandir investigación inicial","Decisión estratégica del equipo dirigido por Castro","","Actualmente, el equipo legal decidió mantener la investigación dentro de sus fronteras originales, argumentando que extenderla sería precipitar procesos innecesarios dado el contexto existente.","peru21","2017/06/07"
"Asamblea General ordinaria y extraordinaria de vivienda","Convocatoria formal emitida por la asociación civil","Junta Directiva","Se convocó a la Asamblea General Ordinaria y Extraordinaria de la Asociación Civil de Vivienda Playa La Esccondida para discutir temas presupuestarios y decisiones corporativas significativas.","peru21","2017/06/07"
"Audiología ofrece servicios integrales","Inclusividad en tratamientos médicos disponibles","Audilogica Pe","Ofrecemos audiometrías completas y audífonos medicados, asegurando accesibilidad total a nuestras soluciones auditivas avanzadas.","peru21","2017/06/07"
"Ley de Sociedades reduce capital de Grupo Inmobiliario Archificio SAC","Decisiones tomadas conforme a regulaciones legales","Gerente General Raúl Cesargutierra Baquerizo","Mediante una junta general de accionistas, se determinó disminuir el capital social siguiendo protocolos legales adecuadamente documentados.","peru21","2017/06/07"
"Poder Judicial dictamina sentencia favorable a banco internacional","Resolución judicial precisa medidas económicas claras","Juez Ricardo Johnny Morencio Cancco","Ordenó el pago de una cantidad considerable más intereses correspondientes, basándose en evidencias sustanciales presentadas durante el juicio.","peru21","2017/06/07"
"Nueva propuesta política sugiere coalición parlamentaria","Posible alianza entre fuerzas tradicionales","Carlos Bruce","Mientras algunas facciones exploran nuevas configuraciones electorales, persiste la resistencia hacia cooperaciones antiguas percibidas como problemáticas.","peru21","2017/06/07"
"Sedapal ajusta tarifas de agua favoreciendo sectores necesitados","Reestructuración enfocada en equidad distributiva","Presidente de Sedapal, Rudecindo Vega","Desde julio, implementaremos cambios en las tarifas destinados principalmente a mejorar el acceso justo al recurso hídrico para poblaciones marginadas.","peru21","2017/06/07"
"Generar la Imagen de la Vaca en Etiquetas de Pura Vida","","","hemos tomado la decisión de retirarla de cualquier producto que no sea integralmente de leche de vaca.","peru21","2017/06/07"
"De Igual Manera, Mejoras en Denominación Productos","","","promover activamente, en coordinación con DIGESA e IND ecopo, mejores prácticas en la denominación de este tipo de productos.","peru21","2017/06/07"
"Hacemos Notar Correspondencia Imágenes Medios","","","corresponden al producto Leche Entera en Polvo Instantánea Pura Vida, que sí es integralmente leche de vaca.","peru21","2017/06/07"
"Reafirmamos Compromiso Clientes Informados","","","mejoran los productos y una mayor competencia en beneficio de todos.","peru21","2017/06/07"
