"headline","subheadline","author","content","newspaper","date"
"SIAMESES, CURA SEPARACIÓN FUE UNA PROEZA MÉDICA, APUESTAN A GANANCIA CORREA SALDRÍA AL PODER POR OTROS 68 AÑOS","","","Hace bien el gobierno en declarar el estado de emergencia por 60 días en 15 distritos de la capital, en prevención ante la llegada de lluvias y el peligro inminente de huaicos y desborde de los ríos Rímac, Chillón y Lurín.","ojo","2019/12/14"
"Fiscalía solicita 24 años de prisión tras nuevos elementos de convicción","Padres de Edgard II y Dominique quieren que Millonarios Yaqoub Mubarack sea su padrino","","Gravemente herido, hoy en día, uno pensaría que... Estoy feliz porque... Hablando Trome, Ismael Lazo, vecino de San Luis afirma: \Estoy feliz porque...\""""","ojo","2019/12/14"
"Policía busca a pareja responsable de secuestro exprés en Miraflores","","","En el marco de la Operación Centella, efectuada anoche en varios sectores de la provincia cusqueña, la Policía Nacional Civil (PNP) dio con el paradero de cuatro pandilleros responsables de múltiples robos violentos perpetrados en esa localidad sureña.","ojo","2019/12/14"
"Suspenden temporalmente servicio de tren eléctrico debido a fallas técnicas","","","Como resultado de las inspecciones realizadas, se detectaron problemas significativos en el sistema de frenado, obligándose así a interrumpir momentáneamente el funcionamiento regular del transporte público.","ojo","2019/12/14"
"Dirección: AV. Oscar R Benavides 1880 Majestic – Lima–Perú:","NA","NA","Despiste y vuelco de vehículo deja cuatro fallecidos en Sihuas.","ojo","2019/12/14"
"","","","","ojo","2019/12/14"
"Economía Local","","Dirección: AV. Oscar R Benavides 1880 Majestic – Lima–Perú","El despiste y posterior volcadura de un vehículo, ocurridos en la carretera dirección a Sihuas, dejó cuatro personas muertas. El incidente transcurrió durante la madrugada de ayer, específicamente en el área conocida como Manta Alta, dentro del distrito de Rajchay. Investigaciones preliminares sugieren que el automotor, portando placas B2P–065, descendió abruptamente por un precipicio de aproximadamente ochocientos metros. Entre las víctimas mortales se encontraban Miky Atanacio Vara, Maycol Gutiérrez De La Cruz, Karen Jazmin Ponte De La Cruz y Giancarlo España Mendez.","ojo","2019/12/14"
"","","","","ojo","2019/12/14"
"Celebraciones Navideñas","","Av. San Borja Sur No 536 – San Borja","En el Mercado Oriente inició la Construcción de Empresas Privadas Presentes en Compromiso de 10 empresas especializadas en maquillajes, perfumes, cuidado corporal, cuidado cabello, cuidado facial, manicure, accesorios y mucho más. Visítanos en nuestra nueva sede en Aviación Altitud Cdra 30.","ojo","2019/12/14"
"","","","","ojo","2019/12/14"
"Sobre el Partido de Regreso de Alianza Lima contra Binacional","","LA ASOCIACIÓN CENTRAL DE EMPRESAS PRIVADAS.","[...] Adicionalmente, el director deportivo de Alianza Lima, Cesar Torres, menciona preocupaciones respecto a decisiones arbitrales impuestas por la federación local, argumentando falta de adherencia a regulaciones establecidas [...]","ojo","2019/12/14"
"","","","","ojo","2019/12/14"
"Fiesta Familiar en Sporting Cristal","","Sporting Cristal celebra 64 años de existencia.","Sporting Cristal celebró su 64° aniversario, recibiendo mensajes de solidaridad de diversos equipos locales e internacionales, así como comentarios personales de antiguos jugadores y aficionados.","ojo","2019/12/14"
"","","","","ojo","2019/12/14"
"Novedades Internacionales en Barcelona","","BARCELONA EXPONE SU CAPACIDAD DE SUPERACIÓN","Este sábado, Barcelona visitará a la Real Sociedad en búsqueda de liderar nuevamente LaLiga después de compartir la posición con el Real Madrid. Lionel Messi podría volver a formar parte activa del juego tras recuperarse de una dolencia física.","ojo","2019/12/14"
"","","","","ojo","2019/12/14"
"Pablo Bengoechea critica designación argentina","","Alianza Lima anticipa retorno en Matute","Ante críticas relacionadas con la elección arbitraria para el próximo encuentro crucial, Pablo Bengoechea destaca la necesidad de adaptación táctica y moral para revertir resultados adversos en el campo contrario.","ojo","2019/12/14"
"","","","","ojo","2019/12/14"
