"headline","content","newspaper","date"
"En qué consiste el mandato?","Kuczynski no ha sido elegido por su plan de gobierno. No ha sido elegido por representar un tipo de gobierno o debido a una posición política. Unos lo eligieron por sus propuestas; otros, por representar algo distinto al fujimorismo y algunos más, por significar un freno a un eventual gobierno de Fuerza Popular con mayoría en el Congreso. En qué consiste, entonces, el mandato?  Es importante que el presidente electo y sus voceros se empeñen en recoger ese mandato. De lo contrario, tendremos una vez más un mero ocupante de Palacio más que un mandatario.  Un acuerdo con la gente debe ser previo a un acuerdo con las fuerzas políticas. El primero debe condicionar al segundo. Ese acuerdo puede ser tácito, si tan solo se escucha el reclamo de la ciudadana.  Las composiciones electorales de la segunda vuelta deben quedar en segundo plano. El gobierno elegido debe recomponer lo que se deshizo de la primera a la segunda vuelta: el mandato y la representación.  No se trata de buscar un acuerdo nacional, un documento con firmas o algún otro decorado formal. Se trata de coincidir, más que pactar. El presidente electo tiene, en este sentido, una tarea que va más allá del gobierno, que es política.  El primer paso es, obviamente, enterrar el proceso electoral. Para ello se requerirá dar satisfacciones y ofrecer perspectivas. Es bueno que se reúna con Verónika Mendoza y sería bueno que se reúna con Keiko Fujimori. A pesar de sus enormes diferencias ideológicas y programáticas con PPK, Verónika Mendoza ha tomado la delantera en una visión de Estado, que trasciende la visión electoral. Esperemos que la señora Fujimori se ponga a la misma altura, y decida saludar y conversar.  Los que no son gobierno pueden facilitar al gobierno su entendimiento de lo que creen son las demandas de la población. De esta manera podría encontrarse un camino diferente al pactismo para recuperar el vínculo del mandato y la representación.","elcomercio","19/06/2016"
"Mirada de fondo","-37-  Blanco o negro  RICHARD Webb  Director del Instituto del Per de la USMP  La inmensa variedad del planeta se define en un sinfín de gradaciones de gris. El blanco puro y el negro puro casi no existen en la naturaleza ni en la humanidad. El chocolateo de los siglos ha producido la rica diversidad que hoy existe en la biología y en la cultura. ¿Por qué entonces, cuando hablamos de la vida económica y social, nuestro discurso es tan categórico, tan propenso a poner de lado las complejidades y conversar del mundo en términos de blanco y negro? Un ejemplo es la informalidad, hoy identificada como uno de los grandes males nacionales y vapuleada a diario en los discursos políticos y en las listas de reformas esenciales. Pero la informalidad es en realidad un conjunto de especies que responden a diferentes lógicas, que producen diferentes consecuencias, y cuyo grado de informalidad varía en el tiempo. Un estudio de pequeñas empresas en el cono norte de Lima, realizado por la Universidad Católica Sedes Sapientiae, reportó que solo 26% de las que tenían menos de un año de funcionamiento había tramitado su licencia de funcionamiento, pero que esa proporción subiera a 36% el segundo año, a 48% el tercero y a 74% en las que tenían más de 10 años. Otro estudio de pequeñas empresas urbanas, realizado por el Banco Mundial, identifica grandes diferencias en cuanto a los requisitos formales que no son cumplidos, pero que solo el 25% de las empresas más pequeñas tenía cero formalización. Declarar una guerra contra la informalidad exige reconocer esa variedad de circunstancias motivantes.  Otro discurso que cierra los ojos a la diversidad es el de la pobreza. Originalmente, el término buscaba direccionar la solidaridad más efectivamente que otros discursos basados en conceptos políticos como “la clase trabajadora”, pero la pobreza ha devenido en un estándar absoluto que hace caso omiso a importantes diferencias en cuanto a las necesidades humanas. Si bien se vienen sugiriendo indicadores alternativos de necesidad, como la “pobreza multidimensional”, la tendencia es a reemplazar un criterio absoluto por otro, cuando lo más apropiado sería aceptar que la realidad es inherentemente compleja y que las necesidades humanas no deben ser identificadas en términos de blanco y negro. Un tercer discurso referido también a la necesidad social se basa en el concepto de la “cobertura del seguro de salud”. En declaraciones recientes, las autoridades han anunciado que el 75% de peruanos goza hoy de esa cobertura, cifra sustancialmente mayor a la de hace una década. Pero una vez más, se hace caso omiso a importantes detalles relacionados al verdadero acceso a la atención de salud. Un estudio de Margarita Petrera revela cómo “estar cubierto” es una cosa, y otra es tener acceso cercano a un centro de salud, poder contar con atención en el momento de la necesidad, recibir no solo alguna curación sino un buen trato, y no tener que asumir costos mayores no cubiertos por el seguro. La ausencia de tales elementos sería la explicación de que solo la mitad de los asegurados dijo haber acudido a un centro de salud del seguro cuando tuvo necesidad.  “No debemos caer en un uso excesivo de afirmaciones categóricas”.  Hugo Neira escribió recientemente que “nunca nada es por completo negro o blanco”. Siguiendo el espíritu de su reflexión, mi consejo categórico sería que no debemos caer en un uso excesivo de afirmaciones categóricas.","elcomercio","19/06/2016"
"La euforia del fútbol es de los hinchas","Los europeos no pasan por su mejor tiempo económico y político, pero el fútbol siempre es pretexto para desahogarse. Los aficionados de la Eurocopa sí están de fiesta.  Los ingleses han ocupado las ciudades francesas para seguir a su selección. Primero en Marsella y luego en Lille.  Este violinista callejero francés es alzado en hombros en las calles de Lille por aficionados ingleses y galeses.  El jugador húngaro Adam Szalai no dudó en festejar con sus compatriotas el gol ante Islandia. Antes del encuentro, hinchas húngaros se enfrentaron con el personal de seguridad y la policía del Velódromo de Marsella.  Los ‘hooligans’ ingleses causaron serios desmanes en la ciudad de Lille.  Los croatas disfrutaron del partido del viernes contra República Checa.  2,5 millones de aficionados verán los partidos en los estadios franceses durante todo el torneo. Unos 150 millones lo siguen por televisión.  75 mil agentes están dispuestos para supervisar la seguridad en el torneo. La posibilidad de un ataque terrorista es la principal preocupación.","elcomercio","19/06/2016"
"La debilidad principal de PPK no está en el Congreso, como tantos mencionan, sino en la sociedad. Si resuelve la segunda, aligera la primera.","En resumen, la debilidad principal de PPK no está en el Congreso, como tantos mencionan, sino en la sociedad. Si resuelve la segunda, aligerará la primera.  Ahora bien, edificar esa vinculación con la sociedad implica quitar grandilocuencia a varios lugares comunes de estos días. Primero, el país está dividido en dos. Por favor, para bien y para mal, a los peruanos nos interesa poco la política. La agitación y el insulto ocurren entre los directamente interesados en el resultado electoral. No inventen un país partido donde ha habido una elección ajustada.","elcomercio","19/06/2016"
"Crisis en Venezuela","Presión o tolerancia  Y además no solo fallecen a consecuencia de las muchas carencias de los establecimientos sanitarios nacionales, de la ausencia en el país de medicamentos esenciales para el tratamiento de graves afecciones y de la negativa del régimen a reconocer la profunda crisis del sector –que sus propias políticas ocasionaron– y a abrir los canales requeridos para que Venezuela reciba la ayuda humanitaria internacional que tanto le urge, sino también ahora mueren inocentes criaturas durante el peregrinaje que sus padres se ven obligados a realizar diariamente junto a ellos para tratar de adquirir esa precaria cantidad de víveres con la que las familias venezolanas apenas si pueden subsistir.  Miguel Ángel Cardozo Diario El Nacional de Venezuela  Un dantesco cuadro frente al que, para colmo, no cabe afirmar aquello de se tocó fondo, dado que en lo que respecta a las crisis sociales no existe tal cosa y siempre se puede empeorar, por lo que resulta inevitable preguntarse cuanto más estará dispuesta a tolerarles a los responsables de su tragedia la ciudadana venezolana. Maxime porque ya no hay duda de que, lejos de querer trabajar en pro de la resolución de los innumerables problemas que la aquejan, aquellos solo apuestan por la resignación de unos, el miedo de otros y la aniquilación de muchos para el logro de su indefinida permanencia al frente de lo que únicamente ellos son capaces de llamar gobierno y, de ese modo, seguir gozando de la obscena cantidad de privilegios que se han arrogado.  Una perversa y riesgosa apuesta, ciertamente. Tanto, que solo una mezcla de rampante locura y extrema maldad puede explicar.  Y si así son las cosas, ¿qué se espera entonces para el mancomunado ejercicio de los derechos –y el cumplimiento de los deberes– establecidos en una Constitución de la que mucho se habla, pero por cuya efectiva defensa poco se ha hecho? Porque mal haría alguien en asegurar lo contrario cuando a estas alturas, por ejemplo, 3 de los 112 diputados opositores del Poder Legislativo no han tomado aún posesión de sus cargos por el absurdo acatamiento de una inconstitucional sentencia, con lo que esa instancia ha permitido la flagrante violación que implica el que unos magistrados nombrados de manera irregular no solo sigan ocupando las más altas posiciones de uno de los poderes públicos derivados, sino que se hayan convertido en el principal factor obstaculizador del inicio de la resolución de la crisis nacional.  Hay solo una forma de lograr, entre otras cosas, el pronto cese de este régimen –comenzando por un inmediato cambio en el Poder Ejecutivo, bien por la renuncia de su cabeza, bien por la revocatoria de su mandato mediante el voto popular–, el saneamiento de los poderes públicos derivados y de las fuerzas armadas, y la reconstrucción del aparato productivo nacional: a través de una pacífica presión ejercida con resolución en las calles de Caracas por, al menos, diez millones de ciudadanos provenientes de todo el país.  Mientras ello no ocurra, continuará esta malsana dinámica de tolerancia de los más terribles crímenes.  O de qué otra manera pueden calificarse, verbigracia, la evitable muerte de la infancia venezolana y la generalizada hambruna en una nación en la que en buena parte de los primeros años de este siglo se percibieron cerca de dos billones de dólares?","elcomercio","19/06/2016"
"La hora del consenso","En lugar de una cohabitación, lo que el país demanda implícitamente es un Gabinete conversado y una conducción parlamentaria multipartidaria.  Alfredo Torres Presidente ejecutivo de Ipsos Perú  La opinión pública desconﬁa de los políticos. Por eso, los pactos o alianzas no tienen buena fama. Muchas veces son vistos como componendas cuando no como repartijas. No ocurre así, sin embargo, cuando cambia un gobierno. El ánimo de la ciudadana en esta etapa es mucho más favorable a la búsqueda de acuerdos y la oposición a rajatabla no es bien vista.  La ciudadana espera consenso y no confrontación. Esto no quiere decir necesariamente que se forme una alianza, pero sí que prima una actitud de diálogo positivo. Conversar no es pactar, deca Ramiro Prial y así piensa hoy la ciudadana, como lo recoge con claridad la encuesta de Ipsos para El Comercio que se publica hoy. El 66% de la población cree que sería conveniente para el país que Pedro Pablo Kuczynski dialogue con Keiko Fujimori y el 62% con Verónika Mendoza, independientemente de la fuerza política que cada una tiene.  Esta voluntad de concertación también se observa en las preguntas relativas a las futuras relaciones entre el Ejecutivo y el Legislativo. Si bien solo uno de cada tres se inclina por la formación de una alianza política entre PPK y Fuerza Popular (FP), las respuestas favorables al entendimiento entre ambas fuerzas son mayoritarias. El 79% recomienda a PPK buscar el consenso con FP y, a su vez, el 87% le pide a FP apoyar a PPK. En contraposición, solo el 12% le pide a PPK evitar acuerdos con FP y un 6% le demanda a FP estar en oposición abierta al nuevo gobierno.  Esta demanda ciudadana para un apoyo al gobierno no es consecuencia de que PPK sea súbitamente muy popular. Por el contrario, su aprobación como presidente electo es de 50%, una cifra similar a lo que fue su votación. No está mal, si se compara con la aprobación del presidente saliente, Ollanta Humala (19%), pero es menor a la que tuvieron en su momento, como presidentes electos, Alejandro Toledo (57%), Alan García (69%) y el propio Humala (70%). Por lo tanto, la demanda ciudadana por el diálogo y el consenso proviene de la intuición de que nada gana el país con un gobierno débil y una oposición obstruccionista.  Como se sabe, PPK ha sido elegido presidente, pero su bancada representa solo el 15% del Congreso. En tanto, FP cuenta con una clara mayoría de 56%. Si se ponen de acuerdo, suman 71% y podrían incluso modificar la Constitución, pero si FP prefiere estar en la oposición, estarán en la capacidad de aprobar leyes en contra de la voluntad del Ejecutivo.  Ante esa perspectiva, PPK –quién es francófono por su lado materno– podría verse tentado de construir un régimen de cohabitación con el fujimorismo. La cohabitación es una manera de gobernar habitual en la política francesa. La inauguró el presidente socialista François Mitterrand en 1986 cuando nombr primer ministro al conservador Jacques Chirac y le toc al propio Chirac, ya como presidente en 1997, nombrar al socialista Lionel Jospin primer ministro. En el Perú, sin embargo, un régimen de cohabitación podría ser complejo y riesgoso para ambas partes. No solo por las tensiones inherentes a la dualidad de mando, sino también porque ambas agrupaciones compartirían el desgaste que en nuestro país caracteriza a la gestión pública y le regalarían al Frente Amplio la posibilidad de capitalizar el descontento.  En lugar de una cohabitación, lo que el país demanda implícitamente es un Gabinete conversado y una conducción parlamentaria multipartidaria. Es decir, un Gabinete Ministerial integrado en su mayor parte por personalidades independientes que tengan la capacidad de dialogar con todos y que despierten confianza; y un Parlamento cuyos cargos directivos sean distribuidos proporcionalmente entre todas las fuerzas políticas y que busque el consenso.","elcomercio","19/06/2016"
"Sin licencia","Gobierno sin mandato  El resultado de la segunda vuelta electoral acabó con la posibilidad de la representación política. Con apenas 18 congresistas, Pedro Pablo Kuczynski tiene que buscar el consenso, tiene que concertar y dialogar con otras fuerzas políticas.  Lo que acuerde con cada cual será resultado de una negociación. En una negociación cada interesado parte de su posición, abandona los aspectos menos apreciados y llega a un punto medio, donde encuentra algunos aspectos más valorados. El resultado no es ni lo que quería uno ni lo que quería el otro.  Lo que en la negociación mercantil es una virtud, en la política es, más bien, un vicio. El punto medio no estuvo en el cálculo del votante, por lo que el consenso así obtenido divorcia al gobierno del mandato.  La democracia es consenso, pero también es representación. De la integración de estas dimensiones depende la legitimidad de gobierno. Nuestra corta experiencia de elecciones democráticas lo demuestra.  Los gobiernos de Alejandro Toledo, Alan García y Ollanta Humala comenzaron con aprobación alta y gran expectativa. Llegaron al final de su mandato, en cambio, con aprobaciones bajas y escasa legitimidad.  No ha sido producto del destino ni de la casualidad. Es consecuencia natural de un sistema que quiebra la representatividad política desde el primer momento.  Si el gobernante se deja llevar, como ratón de laboratorio, por los caminos de ese laberinto impredecible que son los consensos, terminará por abandonar la escasa conexión que tiene con el mandato popular. Terminará como los gobiernos de Toledo, García y Humala.  Un camino distinto al de los acuerdos entre partidos y líderes políticos es el de regresar la mirada a la gente. El gobernante debe entender, antes que nada, la prioridad de los electores. Debe dedicarse a actuar y resolver esos problemas de la gente.  Kuczynski no ha sido elegido por su plan de gobierno. No ha sido elegido por representar un tipo de gobierno o debido a una posición política. Unos lo eligieron por sus propuestas; otros, por representar algo distinto al fujimorismo y algunos más, por significar un freno a un eventual gobierno de Fuerza Popular con mayoría en el Congreso. ¿En qué consiste, entonces, el mandato?  Es importante que el presidente electo y sus voceros se empeñen en recoger ese mandato. De lo contrario, tendremos una vez más un mero ocupante de Palacio más que un mandatario.  Un acuerdo con la gente debe ser previo a un acuerdo con las fuerzas políticas. El primero debe condicionar al segundo. Ese acuerdo puede ser tácito, si tan solo se escucha el reclamo de la ciudadana.  Las composiciones electorales de la segunda vuelta deben quedar en segundo plano. El gobierno elegido debe recomponer lo que se deshizo de la primera a la segunda vuelta: el mandato y la representación.  No se trata de buscar un acuerdo nacional, un documento con firmas o algún otro decorado formal. Se trata de coincidir, más que pactar. El presidente electo tiene, en este sentido, una tarea que va más allá del gobierno, que es política.","elcomercio","19/06/2016"
"Vecinos de San Martín de Porres limpian ribera del río Rímac","Las familias que vivían en la zona arrojaban sus desperdicios en la margen del caudal. Cada vez que los hijos de Dionisia García quieren ir a jugar, ella tiene que dejar todo lo que está haciendo para llevarlos hasta el parque más cercano en la Urb. Palao, a más de diez cuadras de su casa, ubicada en el malecón del río Rímac, en San Martín de Porres. Pronto esta situación cambiará debido al proyecto de reforestación y mantenimiento de áreas verdes organizado por Lamsac, concesionaria encargada de la Línea Amarilla. Más de 60 vecinos, entre jóvenes, niños y ancianos, que viven en el malecón del río Rímac participaron en la campaña de limpieza. Más de 60 vecinos de la zona participaron ayer en la primera etapa del proyecto que contempla la limpieza de un kilómetro de la margen izquierda del río. Las personas que habitaban aquí arrojaban todos sus desperdicios en el río, incluyendo los desechos, explica José Salazar, gerente de Comunicaciones de Lamsac. Un total de 1.400 familias fueron reubicadas para construir la vía expresa de la Línea Amarilla. En los siguientes días comenzará la segunda parte del proyecto que consiste en reforestar el cauce ribereño con plantas nativas que se ajustan al ecosistema.","elcomercio","19/06/2016"
"La clave decisión británica","Los partidarios de la salida británica del bloque europeo defienden la soberanía de su país y se quejan de la inmigración. Gran Bretaña no está en la Eurozona ni pertenece al área Schengen. Adiós a la Unión Europea? El Brexit ● Gran Bretaña vota este jueves 23 sobre su permanencia o no en el bloque comunitario ● Sería el primer estado en abandonar la UE ● De concretarse la salida, habría serias consecuencias económicas y políticas. ¿Cuál es la relación actual que tiene Gran Bretaña con la Unión Europea? Siempre se habla de la Europa de varias velocidades. Por eso, dentro de la Unión Europea (UE), compuesta por 28 países, hay diferentes tratados y condiciones. En la Eurozona están 19 estados miembros que comparten el euro como moneda única. Gran Bretaña mantiene la libra esterlina, por lo tanto no pertenece a este grupo. También está la zona Schengen, que es el área de libre circulación de personas donde están los 26 estados miembros, incluyendo cuatro que no son oficialmente parte de la UE. En este grupo tampoco están los británicos, quienes tienen control sobre sus fronteras. Gran Bretaña ingresó a la UE en 1973 y sí forma parte del mercado común europeo, en el que circulan libremente bienes, capitales, servicios y trabajadores. ¿Por qué se realiza el referéndum? El sector euroescéptico en Gran Bretaña empezó a crecer en los últimos años, sobre todo tras la irrupción con fuerza del ultraderechista Partido de la Independencia del Reino Unido (UKIP), de Nigel Farage. En el 2013, el primer ministro David Cameron propuso realizar el referéndum para acallar las críticas del UKIP, pero también de los euroescépticos del Partido Conservador, al que pertenece. En el camino dijo que convocaría la consulta si él ganaba las elecciones del 2015 (obtuvo la mayoría absoluta en el Parlamento). Como explica Paulina Astroza, especialista en Relaciones Internacionales y política europea de la Universidad de Concepción, Chile: Cameron tenía claro que iba a ganar el referéndum. Hizo esta propuesta con cálculo político, y se le ha venido como un búmeran. La crisis multidimensional de Europa, con los refugiados, los atentados terroristas, la crisis del euro, la casi salida de Grecia, el aumento de partidos xenófobos, todo eso ha ido favoreciendo a la opción de salirse. ¿Quiénes están a favor de la salida de la UE? El ultraderechista UKIP es el abanderado del Brexit, acrónimo inglés formado por las palabras Britain y exit (salida). A la campaña se han sumado la mitad de los diputados conservadores e incluso cinco ministros del actual Gabinete de Cameron. ¿Quiénes defienden quedarse en la UE? David Cameron y parte del Partido Conservador están haciendo campaña para quedarse en la Unión Europea, así como el Partido Laborista, de tendencia izquierdista. El Gobierno Británico sostiene que el país es más fuerte dentro de la UE. Los laboristas (izquierda) también están a favor. ¿Qué argumentan los que apoyan el Brexit? Uno de los principales temas de campaña es la inmigración. Aunque Gran Bretaña no está en la zona Schengen y no está obligada a recibir a los refugiados, sí tiene migrantes intraeuropeos que tienen derecho a estudiar, trabajar y establecerse en el país. El foco está en los europeos del Este –Rumania, Bulgaria y Polonia–, que ocupan puestos de trabajo con salarios más bajos que los británicos. A razón de la crisis económica también llegaron muchos griegos y españoles en los últimos años. Según datos del Observatorio de Migración, unos tres millones de ciudadanos de la UE vivían en el Reino Unido en el 2015, más del doble que en el 2004. ¿Qué argumentan los que apoyan la permanencia en la UE? El Gobierno Británico ha afirmado que el PIB del país se reduciría en 3% para el 2020, y que el Brexit causaría un agujero negro en las finanzas británicas de hasta 40.000 millones de libras (unos US$58.000 millones). Para paliar la situación, habría aumentos de impuestos y recortes en beneficios sociales. ¿Cuál sería la consecuencia política del Brexit? El Brexit traería un impacto político muy fuerte a la imagen de Europa, porque sería la primera vez que un estado de la UE se sale del grupo. Es el tercer estado en cuanto a peso económico y político, después de Alemania y Francia. No es poca cosa. Y está el riesgo de contagio, pues otros países del bloque pueden empezar a presionar para también realizar referendos. Es muy importante tener una Europa unida y que enfrente los desafíos actuales en conjunto, como las amenazas que recibe constantemente de Rusia, sostiene Astroza. ¿Si gana el Brexit, cuál es el proceso para la salida efectiva de Gran Bretaña? Reino Unido va a tener que negociar los términos de su salida de la UE durante unos dos años. También deber establecer nuevas relaciones con cada uno de los estados europeos, y con aquellos países con los que ha formado acuerdos de libre comercio y de asociación a través de la Unión Europea, como el Perú. Otro dato, no menor, es que en la liga del fútbol inglés los jugadores comunitarios pasarían a ocupar plaza de extranjeros.","elcomercio","19/06/2016"
"Muerte a los traidores!, vocifera asesino de diputada","Mair se negó a dar su nombre real y no respondió cuando se le preguntó su dirección y fecha de nacimiento. Al final de la audiencia, la jueza ordenó un análisis psiquiátrico del acusado y su detención en la cárcel de alta seguridad de Belmarsh, al sureste de Londres. La diputada Cox fue apuñalada y baleada el jueves tras salir de su auto en la localidad de Birstall, la circunscripción por la que había sido elegida. Tenía 41 años. El poco habitual asesinato de un político británico a plena luz del día ha conmocionado al país y silenciado la que era una furiosa campaña para el referéndum del jueves sobre la permanencia británica en la Unión Europea. Ambas partes suspendieron sus actos de campaña en gesto de respeto a Cox, que fue la primera diputada británica en el cargo asesinada en un cuarto de siglo. --Vínculos neonazis-- El diario británico The Times reveló que Mair respaldó a la National Alliance, un grupo estadounidense neonazi considerado una de las formaciones de odio más peligrosas de ese país. Según los medios, el sujeto había consultado a un terapeuta en la víspera de cometer el crimen, pues al parecer se encontraba sumido en algún tipo de crisis. Thomas Mair no quiso revelar su identidad. Est recluido en cárcel de máxima seguridad. Londres [Agencias]. El hombre acusado de matar a la parlamentaria británica Jo Cox dijo ayer ante un tribunal que se llamaba Muerte a los traidores, libertad para Gran Bretaña, cuando se le pidi identificarse en su primera comparecencia ante la corte. Thomas Mair, de 52 años, hizo su desafiante declaración en el Tribunal de Magistrados de Westminster, en Londres, tras ser acusado del asesinato de la popular legisladora laborista. Jo Cox era una antigua cooperante humanitaria que defendía los derechos de los inmigrantes, pedía esfuerzos para poner fin a la guerra civil en Siria y era partidaria de la permanencia británica en la Unión Europea. Contra el Brexit Un día antes de su muerte, Cox participó con su esposo y sus dos hijos pequeños en una actividad a favor de la permanencia de su país en el bloque europeo, la cual se realizó en el río Támesis, donde ella vivía en una barcaza. Esta es la imagen difundida de la comparecencia ante el juez de Thomas Mair, quien disparó contra la congresista británica.","elcomercio","19/06/2016"
