"headline","content","newspaper","date"
"Cambios en Conchán","De los 167 casos indicados arriba, cerca de 60 no han sido respondidos por el MTC, según el Touring. El MTC indica, sin embargo, que ha solicitado la reexaminación médica de 110 postulantes en Lima y que hay otros 51 aún pendientes de notificar. De los 110 postulantes notificados, acudieron a hacer la nueva prueba médica 63, los cuales obtuvieron un certificado que dice: apto con restricciones. No obstante, conductores con condiciones físicas no detectadas por centros de salud podrían terminar con brevete. Como denunció El Comercio en el documental, los postulantes tienen infinitas oportunidades para aprobar el examen de manejo: cada tres chances podrán pagar 56 soles y obtener otras tres opciones nuevas, mientras su certificado médico tenga vigencia (6 meses). Según los reportes del Touring, 30 de los postulantes que tenían limitaciones aprobaron la prueba de manejo, sin embargo, al detectar las irregularidades en la evaluación médica, la emisión del brevete quedó congelada.  Como reveló la investigación, el periodista con miopía severa rindi y aprobó el examen de manejo sin lentes de contacto. Sobre ello, el Touring anunció que evalúa hacer más estricta la evaluación en el circuito.  Siempre intentamos colocar más señales o cambiar la ruta para evitar que los conductores memoricen la evaluación. Con la ayuda del documental nos hemos dado cuenta de que hace falta hacer esos cambios con más frecuencia. Vamos a evaluar la colocación de elementos sorpresa, dijo Perochena.","elcomercio","02/12/2018"
"Medida del MTC  Sistema de brevetes en mantenimiento","El MTC informó que desde ayer y hasta el 5 de diciembre se realizará un mantenimiento del Sistema Nacional de Conductores. El vice-ministro de Transportes, Carlos Estremadoyro, señaló que durante el mantenimiento se realizará un apagón informático, por lo que no habrá atención a la ciudadanía. Hasta el próximo miércoles ningún centro médico ni escuela de manejo que evalúe a postulantes para brevete en el país podrá llevar a cabo sus procedimientos. Serán desactivadas todas las contraseñas de acceso al sistema de estas empresas.  Queremos que la emisión de brevetes se haga en un ámbito más limpio para evitar fraudes y corrupción. Se van a reempadronar con nuevos códigos los centros de salud y escuelas de manejo, dijo. A través de este apagón informático, que vamos a efectuar a todas las agencias que tengan acceso a nuestros sistemas, vamos a acreditar los equipos, revisarlos y ver los procedimientos de inscripción. Con esto cerraremos las ventanas que de alguna manera permiten sacar la vuelta a nuestros sistemas, añadió el viceministro.","elcomercio","02/12/2018"
"La activación de predios en desuso","Un problema crítico en Lima es su expansión horizontal. Las personas que viven en zonas periféricas tienen un acceso reducido a la ciudad y los beneficios que ésta ofrece. Los lugares de trabajo y equipamientos están concentrados en las zonas más céntricas. Por otro lado, mientras la ciudad crece de una forma descontrolada, las municipalidades están cargadas con mayores costos, forzándose a responder a la necesidad de traer nueva infraestructura a lugares cada vez más lejanos.  De acuerdo con datos del año 2017, Lima tiene una demanda insatisfecha de 464.760 unidades de vivienda, según la Cámara Peruana de la Construcción. Igualmente alarmante es que entre el 2007 y el 2017, 72% de la producción de nuevas viviendas en el ámbito nacional ha sido informal, según una investigación de Guido Borasino, experto en política de vivienda. Lo que queda claro es que los programas del Estado para producir vivienda asequible, incluyendo Techo Propio y Mivivienda, son ineficientes para reducir el déficit.  También existe el fenómeno de los espacios mientras tanto. Esto se refiere a la estrategia de abrir terrenos al público mientras los propietarios esperan el momento correcto para desarrollar un proyecto. Un terreno puede prestarse a ser un mercado, para tiendas, o como un espacio público temporal. En el contexto de Lima, este concepto puede ser visto como algo que va en contra de los derechos del propietario o el individuo. Sin embargo, es necesario cuestionar el impacto del land banking o inversión en terrenos o propiedades sin ningún propósito de uso, en un contexto más amplio, y si se contribuye a artificialmente subir precios de suelo o reducir la accesibilidad hacia la vivienda. Si esto es el caso, tiene un impacto negativo en la sociedad.","elcomercio","02/12/2018"
"Dos nías mueren en un incendio en Carabayllo","Siniestro en vivienda de menores se produjo tras una explosión de pirotécnicos. En una casa de triplay donde funcionaba un almacén de pirotécnicos, dos hermanas, de 6 y 9 años, murieron carbonizadas ayer durante un incendio que habría empezado en la cocina del inmueble ubicado en la Asociación de Vivienda La Alborada, en Las Lomas de Carabayllo. La tragedia ocurrió a las 12:30 p.m. Al interior de la casa, los bomberos encontraron los cuerpos de las menores en medio de material para fabricar pirotécnicos como pólvora y carrizo. Los vecinos contaron que desconocen que en dicho lugar se guardaban artefactos pirotécnicos.  Según las primeras indagaciones de la Policía Nacional, el incendio consumió dos casas, una donde vivía la madre de las niñas, Blanca Mendoza, y otra que era habitada por su primo, que se dedicaba a la fabricación y venta de artefactos pirotécnicos como castillos. ‘Él siempre me pedía que fuera a su casa a vigilar, pero yo no quería porque era peligroso, pero al final fui con mis dos hijas’, contó Mendoza a la policía. De acuerdo con las investigaciones, una de las niñas habría estado jugando en el patio con los pirotécnicos. ‘Al parecer, el incendio empez por una chispa en la cocina y se propagó luego, hasta generar la explosión. Hicimos todos los esfuerzos para salvarlas, pero no se pudo’, contó un bombero. La mamá de las menores se encontraba en ese momento con ellas y resultó con heridas y quemaduras, pero leves. Los vecinos la auxiliaron, pero el incendio ya había consumido todo. La madre fue conducida al Departamento de Investigación Criminal de Carabayllo. La Policía Nacional recordó que una persona puede recibir una pena de 5 a 10 años si, a causa de fabricar, importar, almacenar, transportar o comercializar productos pirotécnicos, alguien muere o resulta herido con lesiones graves.","elcomercio","02/12/2018"
"Testimonios desde la disidencia","Ilustración: Giovanni Tazza. Yo fui chavista. El Comercio conversó con cuatro ex funcionarios y otrora dirigentes del oficialismo venezolano, quienes tras pasar años apoyándolo y defendiéndolo en los últimos meses se han desmarcado de él. Juan Francisco Alonso. Desde hace veinte años, el chavismo se ha apoderado de Venezuela tras ganar casi todas las elecciones celebradas en el país desde 1998. Sin embargo, con el paso del tiempo ha sufrido un proceso de erosión que se ha agudizado con la muerte de Hugo Chávez y, sobre todo, con el desempeño de su sucesor, Nicolás Maduro. La estrecha victoria de Maduro en las presidenciales del 2013 y la estrepitosa derrota en las parlamentarias del 2015, aunadas a la ruptura de históricos líderes del oficialismo, son los síntomas del desgaste que sufre la corriente que ha regido los destinos del país caribeño en casi dos décadas. En los últimos días, los venezolanos han visto con asombro las críticas que el ex ministro de Educación Elas Jaua ha lanzado contra el gobierno, del que formó parte hasta septiembre, por reprimir las protestas de los trabajadores que demandan mejores salarios. Aunque Jaua, quien llegó a ser vicepresidente con Chávez, no ha roto con el oficialismo, sus palabras parecen anunciar que la lista de disidentes seguirá creciendo. Luisa Ortega Dávila. Ex fiscal general. Fernando Vegas Torrealba. Ex vicepresidente del TSJ. Gabriela Ramírez. Ex Defensora del Pueblo. Nicmer Evans. Politólogo. ‘Solo los idiotas no cambian de opinión cuando se dan cuenta de su error’. La fiscal general en el exilio rompi oficialmente con el chavismo en marzo del 2017, cuando cuestionó los fallos del Tribunal Supremo de Justicia que prácticamente liquidaron a la Asamblea Nacional (Parlamento), controlada por la oposición; y aunque admitió que abrazó el proyecto político de Hugo Chávez, comenzó a desencantarse al ver que se decía una cosa, pero se hacía otra. ‘La propuesta de Chávez era humanista y la gran mayoría del país la abrazó, incluyéndome. Prueba de ello fueron las altas votaciones que obtuvo en las distintas elecciones. Él hablaba de un país donde su gente estuviera educada y preparada, y que produjera lo que necesitaba para subsistir, pero eso se desdibujó. Nicolás Maduro representa todo lo contrario a eso, porque si algo ha atacado Maduro ha sido a la academia. Ha puesto en práctica una política de exterminio para reducir el número de empresas y así controlar los alimentos y por último a la gente’, contó a este Diario desde Bogot. Aunque para Ortega Dávila el actual mandatario venezolano es el responsable del drama que viven sus compatriotas y de su distanciamiento con el chavismo, reconoció que la semilla de los problemas las plantó el propio Chávez. ‘Con Hugo Chávez el proyecto ya se había desdibujado. Las expropiaciones de tierras y empresas fueron un primer síntoma’, afirmó, al tiempo que aseguró que ella realizó objeciones para buscar correctivos. ‘Nada más iniciar mi gestión como fiscal general denuncié el aumento de casos de crímenes cometidos por policías y por eso se crearon planes muy buenos en el papel, pero que nunca se aplicaron’.","elcomercio","02/12/2018"
"El tipo de lealtades nacionales que la extrema derecha venera hasta la xenofobia","Y de las que, en general, socialistas y comunistas fueron históricamente críticos. Pero esa era una crítica que compartían con liberales como John Stuart Mill. Y, después de la Segunda Guerra Mundial, también con connotados conservadores, como Konrad Adenauer, quien no en vano publicara un libro titulado El fin del nacionalismo (título que, por cierto, expresaba un deseo).  Por último, si hay algo que detestan profundamente los republicanos conservadores en Estados Unidos es el programa de salud pública conocido como Obamacare, al cual califican como socialista. Ignoran que todos los países capitalistas desarrollados tienen algún tipo de programa de salud de cobertura universal garantizado por el Estado y que todas las ideas fuerza del Obamacare (la obligación ciudadana de contratar un seguro de salud, los subsidios públicos para quienes no puedan pagarlo y la obligación de las aseguradoras de no discriminar por condición previa) fueron originalmente ideas del gobernador republicano de Massachusetts, Mitt Romney.  El Comercio no necesariamente coincide con las opiniones de los articulistas que las firman, aunque siempre las respeta.","elcomercio","02/12/2018"
"Ninguna de estas ideas es culpa de Marx","En mi anterior columna decía que la extrema derecha contemporánea atribuye al marxismo responsabilidad por propuestas que, como el matrimonio entre personas del mismo sexo, se fundamentan en otras tradiciones intelectuales. En esta columna mencionaré otros casos similares.","elcomercio","02/12/2018"
"La cumbre del G-20 alcanza acuerdo sobre clima y comercio","Los líderes mundiales reunidos en Argentina señalaron que la OMC necesita reformarse.  Tras tensas negociaciones que se extendieron hasta último momento, los países del G-20 alcanzaron ayer en Argentina un consenso sobre el comercio mundial y el cambio climático. En el documento de 40 páginas, los líderes del G-20 sostuvieron en uno de sus puntos que el comercio internacional y la inversión son importantes motores de crecimiento, productividad, innovación, creación de empleo y desarrollo.  Pero al tiempo que reconocen la contribución que ha tenido la OMC en el sistema multilateral de comercio, advierten que el sistema no cumple con sus objetivos y hay espacio para mejorarlo. Por ello, señalan que apoyan la reforma necesaria de la OMC.  Respecto a la lucha contra el cambio climático, el texto indica que los signatarios del Acuerdo de París reafirman que este es irreversible y se comprometen a su plena aplicación. Este aspecto no fue suscrito por Estados Unidos, que reafirm su salida del acuerdo.","elcomercio","02/12/2018"
"Muere George H. W. Bush a los 94 años","El patriarca de los Bush y el presidente 41 de Estados Unidos murió la noche del viernes a los 94 años. Como homenaje, la bandera estadounidense ondeará a media asta en todos los edificios públicos durante 30 días. Bush será recordado por la Primera Guerra del Golfo y la invasión a Panam.","elcomercio","02/12/2018"
"Balance 2018 y perspectivas económicas para el 2019","Crecimiento y optimismo pese a las dificultades del 2018  Gremios GA pesar de la crisis política en el Perú y la tensión comercial, las proyecciones para el próximo año son positivas. GEspecialistas consultados toman con cautela los cambios de gobierno en México y Brasil.  1. Le ha ido como esperaba en el 2018?  2. De qué manera los cambios de gobierno en Brasil y México podrían influir en el panorama económico regional y local?  3. Qué expectativas tiene para su sector para el 2019? Dónde existe necesidad de reformas urgentes?  4. Qué riesgos considera relevantes en el 2019? Cómo piensa enfrentarlos?","elcomercio","02/12/2018"
