"headline","subheadline","author","content","newspaper","date"
"Juan Pablo II y Juan XXIII, dos iconos de la Iglesia Católica del siglo XX, fueron canonizados","","","Dos figuras emblemáticas de la Iglesia Católica, Juan Pablo II y Juan XXIII, se convierten hoy oficialmente en santos en una ceremonia única que celebra la devoción global.","peru21","2014/04/27"
"Santiago Ramón y Cajal, Premio Nobel de Medicina 1906","","","Ramón y Cajal, conocido como el padre de la neurología moderna, fue galardonado con el Premio Nobel de Medicina en 1906 gracias a sus innovadoras técnicas histológicas aplicadas al sistema nervioso central.","peru21","2014/04/27"
"Relación de administrados con documentos pendientes","","Oficina de Normalización Previsional","La Oficina de Normalización Previsional comunica la relación de administrados que tienen documentos pendientes de recoger, debido a problemas de notificación en el domicilio indicado.","peru21","2014/04/27"
"Historial electoral peruano","Elección de candidatos parlamentarios","Concertación Parlamentaria","El vocero de la bancada de Concertación Parlamentaria propuso llevar seis candidatos al pleno para cubrir vacancias en el Tribunal Constitucional.","peru21","2014/04/27"
"Vacantes en el TC deben completarse con seis juristas","","","Según declaraciones a Perú21, el parlamentario aprista menciona que entre los propuestos por diversas bancadas, cinco tendrán decisiones finales en el Pleno.","peru21","2014/04/27"
"SIN VETO","Velásquez se refiere a la decisión de Perú Posible","","Velásquez comentó sobre la decisión de Perú Posible de no seguir insistiendo en la votación en bloque de los postulantes, afirmando que su bancada no se opone más a la candidatura del embajador Francisco Eguren.","peru21","2014/04/27"
"Entrevista.21 Jaume Saavedra Chanduví.","'Somos un país de ingreso medio'; declara el Ministro de Educación.","Patricia Quispé V.; patris@peru21.com","Jaime Saavedra, Ministro de Educación, ofrece detalles sobre la reforma magisterial, planes para replicar experiencias exitosas y proyectos legislativos relacionados con la educación.","peru21","2014/04/27"
"Aseguran que dinero asignado al sector educación está por debajo del promedio regional","Educación tiene poco presupuesto, advierten expertos.","","Expertos señalan que el presupuesto para educación solo alcanza al 2.5% del Producto Interno Bruto, inferior al 4.5% del promedio regional, sugieren aumentar fondos conforme al crecimiento económico esperado.","peru21","2014/04/27"
"Dibuímeme un Reportero","Reflexiones autobiográficas de Beto Ortiz.","Beto Ortiz","Ortiz reflexiona sobre su infancia soñando con ser caricaturista antes que periodista, compartiendo memorias personales vinculadas a su trayectoria profesional.","peru21","2014/04/27"
"Pandeponío","Invitación a usar creatividad personal.","","Una invitación dirigida a los lectores para llenar datos específicos en un espacio interactivo proporcionado junto con premios ofrecidos por empresas colaboradoras.","peru21","2014/04/27"
"FÚTBOL. SE LESIONÓ Higuain tiene en vilo a Argentina","NA","NA","A 46 días del inicio del Mundial, Gonzalo Higuaín encendió las alarmas en la selección argentina al sufrir una lesión en el tobillo derecho en el duelo en que Inter (5° con 57) y Napoli (3° con 69) igualaron 0–0 por la jornada 35 de la Liga Italiana.","peru21","2014/04/27"
"FUTEBOL. Restos del extecnico del Barcelona fueron incinerados en su localidad Natal","NA","NA","‘Esta tristeza me acompañará toda mi vida’, dijo Guardiola, quien trabajó con Vilanova en el ‘Barça’. El cuerpo de Tito Vilanova fue incinerado ayer pero se salvó la esencia del hombre sinónimo de lucha y batalla aun frente a la adversidad más fuerte, El ex entrenador del Barcelonas ya reposa en Bellcaire de Empordà, poblado donde hizo hace 45 años y que fue escenario de su cremación en el más estricto privado luego de fallecer el viernes tras batallar dos años y medio contra el cáncer de glándula parótida.","peru21","2014/04/27"
"FÚTBOL. Anuncia intención de volver a la Selección Peruana","NA","NA","Ante Internacional, Cienciano busca mantener su senda victoriosa con cambios significativos en el once titular según reportes previos.","peru21","2014/04/27"
"FÚTBOL. Alianza Lima intentará retener liderato","NA","NA","Arriesgan la punta. Partido se jugará sin público por sanción que le impuso la CJ-A PDF al conjunto cusqueño. CUSCO.– Misión en los Andes. En la altura de Urcos, Alianza Lima (1º con 20) defenderá la punta del grupo A del Torneo del Inca ante el Real Garcilaso (5º con 12) con el que se medirá a partir de las 3:30 p.m.","peru21","2014/04/27"
"CONCURSO PUBLICO PARA SELECCIONAR CARGOS DE JEFES Y ADMINISTRADORES ELECTORALES","NA","NA","Segunda Convocatoria al Concurso Público para seleccionar cargos de Jefes y Administradores Elecciones Regionales y Municipales 2014. Detalles específicos proporcionados respecto a requisitos mínimos, perfil complementario y honorarios asociados a cada cargo mencionado.","peru21","2014/04/27"
"PROMOCIENDO EL RECICLAGEM DE ACEITES USADOS","NA","NA","Sabías que... Los aceites quemados o usados de cocina NO deben ser reutilizados en consumo humano o animal por que contienen dioxinas dañinas para la salud. Además... Si son arrojados al alcantarillado obstruyen caños, y contaminan nuestras aguas. El reciclaje de aceite nos permite reducir la huella de carbono en un 83%. Cuidemos nuestra salud, cuidemos nuestro medio ambiente, RECICLA ACEITE.","peru21","2014/04/27"
"CANTANTE BRITÁNICO PAUL MCCARTNEY OFRECERÁ MAGISTRAL CONCERTO","NA","Ernesto Pimentel exige aclaración a Phillip Butters","Paul McCartney reunirá a varias generaciones durante su actuación en el Estadio Nacional. También hubo comentarios adicionales sobre errores lingüísticos percibidos durante el evento.","peru21","2014/04/27"
