"headline","content","newspaper","date"
"Barça aplastó","Bayern firme en la punta ÚNICO líder. Bayern Munich ayer por la fecha 16 de la Bundesliga, derrotó como tocaba por 2-0 al Freiburg con goles de Robben y Müller. Los bávaros tienen 42 unidades, lleva 13 victorias y 3 empates. Y en la siguiente jornada cerrará el año frente al Mainz. The Peruvian Claudio Pizarro no jugó.","correo","17/12/2014"
"Deporte","Pedro, con un hat-trick, Sergi Roberto, Iniesta, Adriano, Adama Traore y Sandro fueron los goleadores en el evento mencionado. Messi, Neymar ni Luis Suárez no participaron en Barcelona.  IBÁÑEZ deja Alianza Lima NO VA MÁS. El defensor uruguayo Walter Ibañez no continuaría en Alianza Lima tras no alcanzar acuerdo económico con la directiva permanente encabezada por Susana Cuba. Ambos bandos conversaron telefónicamente el 31.7. Este supone que Colo-Colo ha recibido propuestas de diversos equipos limeños, incluido Sporting Cristal.  Alianza Lima enfrenta dificultades financieras mientras intenta mantener talento clave como Renzo Revoredo y Jorge Cazulo, quienes están sujetos a suspensiones debido a acumulación de tarjetas amarillas.  Daniel Ahmed, técnico celeste, anticipa cambios significativos buscando asegurar el título contra Juan Aurich. Confirmándose también suspensiones previas de Horacio Calcaterra y Paolo de la Haza.  Este miércoles, Sporting Cristal juega crucialmente contra Juan Aurich en el Estadio Nacional después de haber terminado 2-2 en tiempo regular en el primer encuentro. Si continúa el empate, se programará un tercer partido decisivo en Trujillo el próximo sábado a las 15:30 horas.  Además, Erik Delgado, portero de Juan Aurich, expresa determinación a pesar de críticas personales hacia él siendo fanático de Cristal.  Alineaciones: Defensa: Denis Caniza; Renzo Revoredo, Leao Butrón, Eduardo Caballo, Alex Callens; Jorge Cazulo, Yoshimar Yotún, Christian Cueva, Martín Benítez; Emanuel Herrera, Carlos González. Portero: Eric Delgado; Defensa: Diego Estrada, Carlos Ramos, Érick Barragán; Mediocampo: José Carrasco, Raúl Fernández, Ángel Romero, Omar Velásquez; Ataque: Hernán Rengifo, Gianfranco Labajo.","correo","17/12/2014"
"Chuts","Real Madrid goleó 4-0 y ya está en la Final Superior. Real Madrid humilló por 4-0 al Cruz Azul de México y avanzó a la final del Mundial de Clubes. Sergio Ramos (minuto 15), Karim Benzema (minuto 36), Gareth Bale (minuto 50) e Isco (minuto 72) anotaron los goles del equipo blanco, mostrando dominancia total durante los 90 minutos de juego.   Real Madrid ahora espera al vencedor del duelo entre San Lorenzo (ganador de la Copa Libertadores) y Auckland City (campeón de la Liga de Campeones de Oceanía). El partido por el título será este sábado.","correo","17/12/2014"
"Memo Ochoa cerca del Liverpool","El futuro portero mexicano Guillermo Ochoa podría iniciar un nuevo capítulo en Europa. Según reportajes ingleses, existe posibilidad de que el guardameta sea fichaje del Liverpool inglés. Reportes sugieren que pagaran aproximadamente 3.7 millones de euros por el jugador.","correo","17/12/2014"
"Premiado por Concytec","El mes pasado, Marino Morikawa junto a otros dos científicos, recibió por parte del Consejo Nacional de Ciencia Tecnología e Innovación Tecnológica (Concytec) la medalla de la Orden al Mérito Santiago Antúnez de Mayolo Gómerez a la investigación en ciencias. Además, obtuvieron S/18 mil en premios.  Morikawa destaca por su labor ecologistática, especialmente conocida por liderar el proyecto de restauración del Humedal El Cascajo en Huaral. Resalta además su compromiso continuo con iniciativas similares dirigidas a descontaminar cuerpos de agua como el río La Chira y el lago Titicaca. Afirma que concientizar a la población sigue siendo un reto constante, aunque ve avances positivos gracias a la cooperación ciudadana y gubernamental.","correo","17/12/2014"
"DEL DIRECTOR","Deberían saber públicamente quiénes eran los corruptos dentro de la Fuerza Aérea Peruana involucrados en el mantenimiento negligente de aeronaves. Los oficiales honestos están indignados por estos compañeros infames dispuestos a aceptar sobornos, comprometiendo así la seguridad de muchos. Pensábamos haber superado episodios similares bajo administraciones anteriores, pero lamentablemente seguimos enfrentándonos a abusos gubernamentales. Este gobierno necesita mostrar firmeza frente a aquellos que han puesto en juego la integridad institucional y la seguridad pública. Sería ideal ver castigos ejemplares para estos individuos, incluida posibles degradaciones simbólicas. Reflexiona cómo nuestra sociedad reacciona ante casos de corrupción tan flagrantes, recordando épocas oscuras lideradas por figuras controvertidas. Esta situación ofrece una gran oportunidad para erradicar completamente cualquier vestigio de conducta indebida en nuestras fuerzas militares.","correo","17/12/2014"
"Indicadores Económicos","Desde hoy comenzará oficialmente la veda de langostino, prohibiendo su captura y venta hasta febrero próximo. Produce también señala que existirá tiempo límite para liquidar stocks acumulados. Esto refleja un cuidado hacia recursos valiosos durante períodos cruciales para su reproducción.  Préstamos Regionales: Las micro y pequeñas empresas muestran una alta demanda crediticia especialmente en zonas nororientales según datos proporcionados por el Presidente de Fogapi. Sugiere además formación cooperativa para mejorar acceso competitivo a licitaciones estatales. Problemas burocráticos persisten, requieren atención urgente para facilitar procedimientos financieros eficientes.  Durante 2015, expectativas positivas rodean incrementos significativos en depositos bancarios municipales, anticipando expansión económica favorable. Iniciativas adicionales buscan mitigar dependencia del dólar incentivando préstamos locales.  Sector Innovación: Nuevo proyecto legislativo pretende incentivar inversiones en investigación y desarrollo, multiplicando deducciones fiscales disponibles actualmente. Con miras futuras, se plantea fortalecer capacidades técnicas y creatividad empresarial.  Política Monetaria: Medidas preparatorias del BCR buscan controlar fluctuaciones monetarias, priorizando créditos domésticos. Proyectan moderación inflacionaria gracias a políticas prudentes implementadas.  Expectativas Macroeconómicas: Para 2015, predicciones optimistas sugieren recuperación gradual impulsada principalmente por sectores secundarios robustos. Para años venideros, perspectivas aún más halagüeñas auguran consolidación económica sólida basada en estrategias claras y metódicas.","correo","17/12/2014"
"Paraguay invierte en infraestructura educativa","Recientemente Paraguay inauguró varias instalaciones escolares modernas destinadas a elevar el nivel académico y técnico de estudiantes jóvenes. Estas estructuras incorporan laboratorios avanzados equipados con última tecnología, permitiendo experimentación práctica en diversas disciplinas científicas. Además, se instauraron programas especializados diseñados para potenciar habilidades digitales necesarias en el siglo XXI.  Este movimiento representa un paso crucial hacia la mejora continua del sistema educativo paraguayo, buscando cerrar brecha digital y garantizar igualdad de oportunidades para todas las comunidades.","correo","17/12/2014"
"General dirigía unidad implicada en soborno","Gral. FAP (1) Segundo Gamboa Sandoval dirigía unidad cuyo personal recibió sobornos. Policía intervino para dispersar manifestantes radicales en el Congreso. Sectores de izquierda radical y partidos como el APRA y Perú Posible critican nueva ley laboral juvenil. Expertos ven beneficios superiores a inconvenientes. Ley establece incentivos fiscales y cobertura de EsSalud para jóvenes contratados por pymes. Exfuncionario denuncia irregularidades en proceso contractual previo.","correo","17/12/2014"
"Entrevista. Expresidente español José María Aznar","Las democracias consolidadas mejoran estabilidad y prosperidad. Critica régimen chavista en Venezuela y destaca Alianza del Pacifico. Reacción necesaria ante violación de valores democráticos en América Latina. Aboga por fortaleza económica global basada en principios atlánticos. Resalta educación política en España para mejorar calidad de líderes políticos. Reitera preocupación por situación en Venezuela.","correo","17/12/2014"
