"headline","content","newspaper","date"
"Medallistas Campeones Sudamericanos","El equipo nacional de gimnasia artística obtuvo 15 medallas (5 de oro, 4 de plata y 6 de bronce) en el Campeonato Sudamericano de Gimnasia Artística de mayores, celebrado en la ciudad de Cochabamba, Bolivia.","correo","19/12/2014"
"Ja Raqueta Deportiva Desde Niña","Niños me enseñó a luchar por mis sueños.  Hace algunos días gané dos torneos consecutivamente: el Challenger en Paraguay y la Copa Alto Tennis en Chile.  Grecia Lanos Pérez granos@grupoeprima.pe  Partiendo así, Bianca Botton alcanzó su mejor posición en el ranking profesional de tenis femenino (WTA) y ya estaba lista para debutar en su primer Grand Slam cuando una severa lesión en el brazo detuvo su carrera durante más de un año. Durante todo ese período, sus objetivos nunca flaquearon sino que se fortalecieron aún más. Por esto fue que este año—totalmente recuperada—decidí regresar a las pistas con el objetivo de hacer realidad esos deseos. Hasta ahora he conseguido ganar el Torneo Challenger en Paraguay y la Copa Alto Tennis en Chile, además de ascender más de 450 posiciones en el ranking WTA.  ¿Cómo surge tu afición por el tenis?  Mi abuelo tenía una escuela de tenis y mi padre jugaba ahí. Más tarde inscribimos también a mi hermano y a mí en otra academia de tenis. Él optó por dejarlo para enfocarse en otros intereses mientras que yo seguí adelante. Gané varios torneos locales aquí en Perú, comencé a participar en sudamericanos y a los 14 años emprendí un viaje hacia Buenos Aires para entrenar.","correo","19/12/2014"
"Qué Te Gusta Del Deporte?"," Competir y explorar distintos destinos siempre han estado entre mis preferencias personales. Este deporte me ha abierto numerosas oportunidades y permitió conocimientos valiosos sobre personas excepcionales. Además, instauró disciplina en mi rutina diaria, cultivándome como alguien persistente capaz de perseguir cada meta establecida.","correo","19/12/2014"
"Carácter Como Jugadora"," Pese a cualquier adversidad, jamás renuncio ni ceso en mi empeño constante. Poseer determinación robusta caracteriza mi estilo tanto dentro como fuera de la cancha. Mi técnica incluye mantener un servicio eficiente y potente.","correo","19/12/2014"
"Ventajas Ser Zurdo"," Esta particularidad ofrece beneficio dado que enfrentamos principalmente contrincantes derechos, alterando así su estrategia habitual y complicando su rendimiento. Considero esta cualidad favorable aunque no garantizada para asegurarnos la victoria absoluta.","correo","19/12/2014"
"Superación Post-Lesion"," Tras superar la dolencia en el brazo, experimento pleno bienestar físico sin temor alguno ante movimientos específicos, incluso percibiendo mejora notable respecto a tiempos previos.","correo","19/12/2014"
"Factores Clave Para Triunfos Actuales"," Considero que la experiencia vivenciada post-infortunio contribuyó significativamente a mi desarrollo emocional y mental, incentivándome a cuidar adecuadamente mi salud corporal, valorar momentos de reposo y adoptar actitudes serenas frente a futuras contiendas. Asimismo, implementé modificaciones sustanciales en mi régimen de ejercicios resultando en mayor rapidez, flexibilidad y resistencia muscular.","correo","19/12/2014"
"Influencia Europea En Niveles Competiciones"," Sin lugar a dudas, compitiendo en Europa donde predomina un escalafón competitivo elevado, confronté rivales destacadas posicionadas altamente en rankings internacionales, aspecto que indiscutiblemente favoreció mi progreso. Esta combinación de madurez adquirida después de la rehabilitación, junto a ajustes realizados en mi condicionamiento físico y experiencias europeas, culminaron exitosamente este ciclo.","correo","19/12/2014"
"Principales Logros Anuales"," Gracias a una conducta calmada y concentrada durante las partidas, conseguí imponerme en estas últimas justas. Destaco especialmente el éxito obtenido en el evento Challenger paraguayo, marcando el hito más sobresaliente hasta hoy en mi trayectoria deportiva.","correo","19/12/2014"
"Objetivos Previstos Para Seguir Avanzando"," Para el próximo año planeo ubicarme entre las mejores 150 jugadoras mundiales, disputar cerca de veinte eventos diferentes, aspirar a clasificar a Roland Garros y Wimbledon, y representar dignamente nuestro país en los próximos juegos panamericanos buscando obtener, idealmente, la codiciada medalla dorada.","correo","19/12/2014"
"Intereses Fuera Del Campo"," Si bien visualizo prolongada permanencia en el ámbito tennístico, eventualmente contemplaría incursionar en periodismo especializado en deportes, área que fascinante me llama poder desarrollar algún programa televisivo dedicado exclusivamente a cubrir noticias relacionadas con actividades atléticas.","correo","19/12/2014"
"Menor! Mayor Mayores","DE 25 AÑOS DE 25 AÑOS DE 35 AÑOS DE 45 AÑOS DE 55 AÑOS 14% 12% 12% 11% 9% E 32% Ý Y NA E 39,23% NW de clientes 105,460 Años de clientes 690,864 N’ de clientes 721,672 N° de clientes $62,601 H’ de clientes 438,462 Correo Género. Los hombres poseen el 52.2% de rangos. Además señalan además la relación al cumplimiento de las tarjetas de crédito, las mujeres 45.6%, que las mujeres mantengan a noviembre un mejor puntero en cuanto al cumplimiento de sus deudas. Pero eso significa que los bancos están siendo más cautivos en sus políticas de control de riesgos y de  Ese indicador muestra una importante mejora en los indicadores económicos del país, sostuvo. io de endeudamiento de 0.03% y 4.7% en cada segmento. Ese indicador refleja una importante mejora en ","correo","19/12/2014"
