"headline","content","newspaper","date"
"Ante Huánuco","4% HOY EN HUARAL CONTODO. Hoy, a las 15.00 horas, en el estadio Juliúo Lo tocolón de Huaral, Los Caimanes y Sport Huancayo. in un partido  extra.lugarún por su permanencia en el fúbol profesi-onal. Malin-gas Jimenez y Jose-as Cardozo estarán en el ata-ca de Los Cai-manes y Bo-lo Ce-liz con Vieira en el Ro-jodeMatador.","correo","04/12/2014"
"Barza golea 4-0 al Huesca en Copa del Rey","SUPERRIOR. El Bar-celona goleo 4-0 al Hue-sca, de la tercera divis-ión espa-nola.en su debut en la Co-pa del Re-y,y dio un paso ca-si definitivo par-a clasificars-e a los oc-tavos de fin-al.Elsgoles azul-granas los ma-rcaron elcroata Iv-an Ra-kitic (12), Andr-esIniest(a16),Ped-ro(39)yRa-finh(a72). ","correo","04/12/2014"
"Romero es campeona en Sunfish 2014"," XITO.Cum-plim-in-en dias pa-sados el Ca-menatorioCentro,Suda-me-ra-no y delCa-ribi-deSunfi-sh2014.En doraa fu-Caterina Rom-era(Pe)r.aJeanPaul detrazegnie-sfuercame-ne en lacategoriaceneral y ade-ms camp.e-o.n en lamrama fe-minina,lagana sud-ameri-can,a,sidenalto ","correo","04/12/2014"
"Chelsea quiere asegurarse con Mou","PRECUIDOS.!Chelseawants take its precautions to avoid being leftwithout coach.Jose Mourihnow has been offered a contract extensionby his current employers who want him to stay on for anotherseason.The Portuguese manager was linkedwith Manchester United last week but he will now remain at Stamford Bridgeforthe timebeing accordingto reports. ","correo","04/12/2014"
"Chepo cree que los chanchos vuelan","La verdad creo que los chanchos vuelan, afirma Chelpo, quien comenta que aunque muchos piensan diferente, él ha visto casos sorprendentes durante su trayectoria deportiva. Según cuenta, estas situaciones extraordinarias demuestran que nada es imposible cuando se trabaja duro y se creen firmemente en los resultados positivos. ","correo","04/12/2014"
"¿Qué haría Pep Guardiola?","Guardiola podría considerar varias opciones estratégicas según analiza este artículo. Entre ellas destaca la posibilidad de cambiar tácticas basándose en jugadores clave disponibles actualmente. Además, sugieren que podrían enfocarse en fortalecer áreas específicas dentro del plantel para mejorar rendimiento global. ","correo","04/12/2014"
"Pidens Que Santos Sigalo Juicio Libre","Solicitud, él consejero regional de Cajamarca, Porfirio Vásquez, pidió que el electo Gregorio Santos afronte en libertad el proceso judicial que se le sigue. La prisión preventiva se le dictaminó con el argumento de que se iba a fugar, pero se demostró que nunca fue así, afirmó.","correo","04/12/2014"
"Legislatura Se Ampliará Hasta El 18","Urgencia. La Mesa Directiva del Congreso, encabezada por Ana María Solórzano, evalúa ampliar la actual legislatura—que culmina el 15 de este mes—hasta el jueves 18 con el fin de continuar con el debate de los proyectos de ley que se encuentran en la agenda del pleno.","correo","04/12/2014"
"Carlos Navea sobre Fallo Petroaudios","Alberto Químper, acusado de los delitos de tráfico de influencias, patrocinio ilegal y cohecho pasivo propio, se establece que según el Código Penal se trata de una persona mayor de 75 años y que los hechos ocurrieron hace seis años, por lo cual los mismos quedaron fuera del proceso.","correo","04/12/2014"
"Marco Falconí Presenta Proyecto Polémico","Un proyecto para sancionar a los Dios Escritos se evalúa en el Congreso de la República: Su autor es nada menos que Marco Falconí... Setrata del proyecto de ley presentado que busca multar las ‘faltas ortográficas’ en la redacción de los diarios, semanarios y revistas… La propuesta, respaldada con las firmas de Mariano Portugal y Norman Lewis –miembros de su bancada– Unión Regional (¡7K>) faculta al Instituo Nacional de Defensa de la Competencia y de la Propiedad Intelectual (Indecopi) para que revise la correcta escritura de las publicaciones.","correo","04/12/2014"
"Preocupación por Índices de Trata de Personas","El Perú es el sexto país de la región con mayor índice de víctimas de trata de personas, según la Organización Internacional para las Migraciones (OI-M)... Informó que nuestro país plantearía ante la Organización de Estados Americanos (OEA) la urgencia de contar con una declaración conjunta Ibberoamericana contra esta problematica.","correo","04/12/2014"
