"headline","content","newspaper","date"
"Como se Vive la Navidad en Ayacucho?","  Es una gran fiesta en la que todos ofrendan sus  ganados u objetos de valor. Además, se consume  da tradicional y se presentan bailes típicos.  Justamente, esta forma de celebrar la plasma en su nacimiento...  Sí. Esta obra muestra cómo essé vive la Navidad en el campo. He representado a una familia campesina de Huamanga, cuyos hermanos llevan animales y frutos como ofrendas al Niño Jesús para que se sienta felices. En medio de la escena está el árbol de Navidad de donde sacan la uva para dárselas al hijo de Dios.  ¿Desde el inicio tenía pensado mostrar la tradición desus pueblo?  Sí. Siempre tuve la idea de rescatar las costumbres demi pueblo y el valor de la familia.  ¿De qué material está hecha esta navidad? Todo está hecho a base de piedra de Huamanga. Existen varios tipos: blancas, rojas y negras.  ¿Cómo consigue estas piedras? En minas o cerros de la provincia de Vilcashuámán, en Ayacucho. Junto a los miembros de mi familia, las recogemos en sacos y las llevamos en caballos y burros.  ¿Cuánto tiempo le tomó realizar esta obra? Cerca de dos meses. El trabajo es bastante cuidado ya que tiene un montón de detalles.  ¿Cómo es el proceso de elaboración? El primer paso es darle forma a una piedra grande. Para ello, debes esculpirla con una comba pequeña. Luego, me dedico a elaborar a las personas y los animales, eso es pieza por pieza. Finalmente, armo el nacimiento. Para hacerlo se debe tener bastante paciencia...  José invertirá el dinero obtenido en material para seguir trabajando  Paciencia y voluntad. Nada más.  ¿Cómo aprendió a realizar este trabajo? Más que nada por mis padres. Ellos anteriormete se dedicaban a esto y de pequeño me han inculado el amor por este arte.  ¿En qué consistían sus primeros trabajos? elaboraba cosillas pequeñas, miniaturas. Ya sea animal o persona. Así se empieza. Después, todo se basa en el empeño, el sacrificio y las ganas de trabajar.  ¿Qué otro objeto elabora? Cosas útiles como delabrós, veleros y jaboneras, y objetos decorativos.  ¿Tiene un taller en Ayacucho? Sí y estamos pensando formar una empresa familiar para que la tradición perviva mediante nuestros hijos.  ¿Cómo se siente al haber ganado el X Concurso Nacional de Nacimientos Navidad es Jesús? Es una alegría, de verdad. He participado tres veces y es la vez primera que gano.  Creo que son importantes estos tipo de concursos paralos artesanos? claro, porque así mostramos el arte que hacemos y se les inculca a los jóvenes.  Finalmente ¿qué es para usted la Navidad? La Navidad es alegría, dar amor y estar en paz con la familia.","correo","25/12/2014"
"José Gálvez Laura, Ganador!"," a obra muestra cómo sé vive esta festividad en el pueblo de Huamanga, su tierra natal  (José Gálvez Laura) Artista popular Edad: 32 años Objetivo: Formar una Empresa Familiar Precio aproximado de un nacimiento artesanal: 4000 Soles Este costo varía según el tamaño y complejidad del mismo.  Se explica también sobre el proceso creativo: Primero se selecciona una piedra adecuada, después se procede a tallarlo utilizando herramientas específicas. Posteriormente, José crea figuras individuales que conforman finalmente el conjunto completo del nacimiento. Este meticuloso trabajo requiere mucha atención al detalle y paciencia extrema.  José planea reinvertir el premio recibido adquiriendo nuevos materiales para continuar desarrollándose profesionalmente dentro de su disciplina artística.  Él enfatiza la importancia de mantener viva la cultura local a través de iniciativas empresariales familiares, asegurando que futuras generaciones puedan aprender y perpetuar dichas técnicas ancestrales.  Al reflexionar acerca de su triunfo en el certamen nacional, destaca la satisfacción personal y reconoce el papel crucial de tales eventos en promover el reconocimiento público hacia el sector artístico autodidacta.  Respecto a la significativa fecha religiosa, él considera que representa momentos de convivencia afectuosa entre seres queridos, compartiendo valores fundamentales de cariño y tranquilidad doméstica.","correo","25/12/2014"
"Humala tiene la palabra. Sus mensajes deben ser precisos.","Se necesita un año nuevo marcado por el entendimiento y la convivencia política. Ante un clima políticamente turbulento, es crucial fomentar el dialogo y la concordia. No podemos perpetuar resentimientos y rencores. Este periodo concluye con enfrentamientos significativos, incluyendo un gobierno criticado y señales de inestabilidad económica. Precisamente en estos días turbulentos, es vital tender puentes para el diálogo y la concertación. Optar por el entendimiento y la convivencia será un buen paso adelante. Concluiremos el año con divisiones sociales y políticas mínimas, facilitando así un camino hacia la reconciliación política. Primero resolver lo político, después lo económico, y finalmente lo social, pues orientar la economía demandará decisión política firme. Sin dirección económica correcta, no logramos solucionar los retos sociales.","correo","25/12/2014"
"Luces y sombras de la justicia peruana.","¿Qué tan eficiente ha sido realmente nuestra acción judicial? Casos emblemáticos revelan negligencia flagrante. ¿Cómo pudo pasar inadvertida la actividad corrupta de figuras públicas notorias? Estos ejemplos reflejan fallos sistémicos que jamás deben replicarse si aspiramos a convertirnos en un país seria y justo. Similar situación aconteció en Chiclayo, evidenciando cómo prácticas ilegítimas quedaron impunes debido a omisiones judiciales graves. Nos encontramos en un punto clave para aprender de nuestros errores y fortalecernos como sociedad comprometida con valores democráticos sólidos.","correo","25/12/2014"
"El poder de los jóvenes","Decenas de miles de jóvenes marcharon en Lima manifestándose contra el régimen actual. Esta demostración pública indica un profundo malestar generado por incumplimientos electorales. Más allá de la controversia legislativa específica, existe un clamor amplio por cambios genuinos. Operadores políticos parecen infravalorar el potencial disruptivo de la juventud organizada. Recordemos que históricamente, las protestas juveniles han impulsado transformaciones globales cruciales. Esperamos que tales eventos inspiren introspección y reformas sustanciales dentro del ámbito gubernamental.","correo","25/12/2014"
"Formalización minera mejora procesos","Para optimizar la incorporación de pequeños productores mineros formales, el MEF asignó fondos adicionales destinados a implementar ventanas únicas simplificadoras. Esto sigue recomendaciones previas enfocadas en combatir la corrupción endémica. La meta principal es eliminar barreras burocráticas innecesarias mediante herramientas tecnológicas avanzadas, garantizando así un proceso transparente y accesible para nuevos participantes en el mercado minero.","correo","25/12/2014"
"Orden. Uso Responsable del Crédito Podría Evitar Sobrecostos","Después de las festivas compras navideñas, numerosos consumidores experimentan costos elevados asociados al uso indebido de créditos. Expertos identifican patrones erróneos recurrentes que influyen directamente en aumentos presupuestarios involuntarios. Uno de ellos es realizar pagos mínimos mensuales, extendiendo indebidamente el período de devolución y acumulando mayores cargos de interés. Otro aspecto problemático es dividir grandes compras en múltiples cuotas, exacerbando aún más el costo inicial. Además, utilizar diferentes líneas de crédito simultáneamente genera complicaciones financieras severas. Para mitigar riesgos futuros, planificar meticulosamente cada compra y adherirse rigurosamente a calendarios de pago es imprescindible.","correo","25/12/2014"
"Defensa. José Urquihozo, abogado del prófugo empresario Martín Bellaude, negó...","José Urquihozo, abogado del prófugo empresario Martín Bellande, negó que su equipo de profesionales tenga nexos en la Procuraduría Anticorrupción, a través de los cuales se busque beneficiar a su patrocinado.  Que nuestro abogado David Rosales haya estudiado una maestría con uno de los abogados de la Procuraduría (Huber Huaylinai) es irrelevante. El señor Belaunde no necesita de la ayuda de ellos, único que requiere es que la ley sea objetiva e imparcial, declaró a RPP. Asimismo, Urquihozo aclaró que ellos nunca han hablado del tema de la colaboración eficaz.  Trabajamos en base a las imputaciones», sostuvo.","correo","25/12/2014"
"Abogado de Prífugo Hace Precisión","Nunca se habló de la colaboración eficaz. DEFENSA. José Urquihozo, abogado del prófugo empresario Martín Belaunde, negó que su equipo de profesionales tenga nexos en la Procuraduría Anticorrupción, a través de los cuales se busque beneficiar a su patrocinado.  «Que nuestro abogado David Rosales haya estudiado una maestría con uno de los abogados de la Procuraduría (Huber Huaylinai) es irrelevante. El señor Belaunde no necesita de la ayuda de ellos, únicamente que la ley sea objetiva e imparcial» , declaró a RPP . Asimismo, Urquihozo aclaró que ellos nunca han hablado del tema de la colaboración eficaz.  «Trabajamos en base a las imputaciones », sustento.","correo","25/12/2014"
"Subversionists Make Artistic Exhibition In Center Of Lima","The organization known as Afadevig has been organizing art exhibitions featuring paintings and sculptures created by leaders of terrorist groups such as Shining Path. This exhibition titled ‘In Your Name’ was organized by family members and friends of those labeled as political prisoners. It includes works made while incarcerated under harsh conditions.","correo","25/12/2014"
