"headline","subheadline","author","content","newspaper","date"
"¡PUÑO DE ORO! AU-RICH TRAE UN EMPATE EN BO-LIVA-MÉRICA – MERITO-SO 1–1 ANTE SAN-JOSE.","","","River Plate al Bor-de de la Elim-inación.","publimetro","2015/04/08"
"PJESÓN DEL DIRINCRI SE LIBERTADEN PERSONAS CAP-TURA-DAS POR AGENTES INVESTIGACION CRIMINAL ENTRE ENERO Y FE-BRERO FU-E-PUESTAS SIN SER PROCESA-DAS MINISTRO INTERIOR DENUNCIA ‘EL SIS-TEMÁ ESTÁ FALLANDO’.;;José Luís Pé-rez-Guada-lupe""","Este Viernes se Re-unirá CON AUTORIDADES PODER JUDICIAL Y MINISTERIO PUBLICO PARA ANALIZAR PROBLEMAS SOBRE DETENCIONES REALIZADA POR POLICIAS COMISIONADOS ESPECIALIZADO EN RECOLECCIÓN PRUEBA CONTRAINCIDENTE. MAS DE NOVECIENTOS DETENIDOS ESTAN LAS CALLES PESE A LAS EVIDENCIAS PRESENTADAS POR POLICIA.","","","publimetro","2015/04/08"
"Buenos Num-e-ro-s en AFPS”;;NA""","En Último An-o Buen Resultado PARA FONDOS DOS DONDE ESTÁ CASI 90% DE AFILIADOS AL SPP REFLEXIONES SOBRE MATERNIDAD EXPONE NATALIA IGUI-NIZ DESPEDIDA DOMINGO MIRAFLORES VISITA GUIADA Y CONVERSA TORIAL PROGRAMADO.","","","publimetro","2015/04/08"
"Ayer Empezaron Tra-bajos COSTA VERDE ARMENDARI-Z A AGUA DU-CHE CIERRA VIA NORTE SUR BARRA-NO ORDEN REP CRE PARCELA INCERTIDUMBRE CORREDORES VI-ALES HEREDADOS ANTIGUEDADES TRANSPORTE URBANO RETIRO TRANSFORMACI-O ESPERA RESULTADOS DIÁLOGO CONSULTIVO MEDIANTE MESES EVALUACIÓN PLANIFICACIÓN METROPOLITANA.","","","","publimetro","2015/04/08"
"DURANTE CUATRO HORAS ACUMULA DOZENA ASESO-RES LU-IS CASTANE-DA LOSSIO PRESIDENTE MUNICIPIO LIMA RESPONDER SOBRE ANULACIÓN TIENE RESPONSABILIDAD LEGALES OBSERVACIONES APARENTE DECISIÓN OBEDIENCIA REGULARIZACIÓN BYPASS PASAJEROS ARTICULO CENTRAL MOVILES MAYORIA EDAD MODERNIZACIÓN REDISTRIBUCIÓN RUEDA OPERATIVA.","","","","publimetro","2015/04/08"
"HAY PRUEBAS DEL ESPIONAJE NO QUIERE AMBIGÜEDADES PRESIDENTE HUMANALA DECLARA POSIBLE RESPOSTA CHILENA RECEPCIÓN DOCUMENTO CLAVE RELACIONES INTERNACIONALES DEFENDER INTERESES PATRIA FIRMEZA VALORIZAR ACCIONES OFENSIVAS CONFIRMAR INTROMISIONES ILICITES.","","","","publimetro","2015/04/08"
"MOLDIZ INDICA SI PERÚ RETIRA PETICIÓN EXTRADICIÓN MARTÍN BELAU-NE LO COLOCAMOS FRONTERA DESCRIPTIVO EVENTUAL ESCENARIO NEGOCIABLE DISPOSICIÓN ADMINISTRATIVA JUSTICIA PENINSULAR.","","","","publimetro","2015/04/08"
"FUSIONMETRO ADRIANZÈN PROMETER LUCHA CONTRA CORRUPTOS MINISTRO JUSTICIA DESTACA IMPORTANCIA IMPACTO SOCIEDAD GARANTÍA DEMOCRACIA EFECTIVIDAD CONTROL INSTITUCIONAL.","","","","publimetro","2015/04/08"
"ECONOMÍA RENTA-FUNDAMENTAL FONDO DOS AFP’S LOGRAR OBJETIVOS FINANCIEROS BUEN MANEJO CAPITAL EXPORTACIONES REGIONALES GLOBALIZACIÓN DINÁMICAS MONETARIAS.”","","","","publimetro","2015/04/08"
"Rand Paul busca la candidatura presidencial","","","Presidencia de EE.UU. el 2016, bajo la promesa de volver al país libertad, oportunidad y justicia y detener la maquinadora fallida de Washington. Rand Paul, de 52 años, es el segundo republicano en anunciar — formalmente — su intención de competir por la candidatura presidencial.","publimetro","2015/04/08"
"Ducati introduce nueva moto en Perú","","","La marca italiana Ducati se hace presente en el Perú con la Scrambler Icon, una motocicleta confort que llega con un motor bicilínder en L (803 cc). Alcanza una potencia de 74 HP y su alimentación es de inyección electrónica. Además, sus faros son LED. Su precio: US$13.990.","publimetro","2015/04/08"
"Tecnologías emergentes en motocicletas","","","Kawasaki trae desde el Japón una motocicleta especial para la ciudad de 250 cc, que destaca por su ligereza y su buen rendimiento deportivo. Tiene un motor monocilíndrico, transmisión de seis velocidades, inyección de combustible y genera una potencia de 28 HP. Cuesta US$6.590.","publimetro","2015/04/08"
"Suzuki ofrece nuevas opciones en motos deportivas","","","La marca japonesa Suzuki está presente desde el 2014 en el mercado nacional con este moderno deportivo. Tiene un motor de 4 tiempos (243.00 cc) enfriado por agua, sistema de inyección de combustible y una transmisión mecánica de seis velocidades, que llega a 26 HP. Su precio es de S/.13.699.","publimetro","2015/04/08"
"Bajaj expande su línea de scooters económicas","","","Bajaj tiene dentro de sus varios modelos a la Discover 125S7T, ideal para personas que buscan su primera motocicleta, gracias a su práctico diseño y tecnología. La cilindrada de este vehículo de la India es de 125 cc —de cuatro válvulas—. y alcanza 12,82 HP Su precio: S/.4.336.90.","publimetro","2015/04/08"
"Motores eficientes para combatir el tráfico urbano","Recuento de motos en el Perú","Publimetro","Quizá sea el momento de considerar a las motos como una alternativa de transporte, eso sí, con todas las medidas de seguridad. Publimetro hace un recuento de ocho modelos disponibles en nuestro mercado.","publimetro","2015/04/08"
"Aurich avanza en la Copa Libertadores","Empata frente a San José","","Juan Aurich empato y se acerca a la clasificación En la última fecha recibirán en Chiclayo al Tigres de México, que hoy enfrenta al River Plate en partido clave para definir el pase a octavos de final. La primera misión de Juan Aurich en la altura de Oruro era no perder y cumplieron con su objetivo.","publimetro","2015/04/08"
"FIFA investiga fraude bancario en Tarjetas de Crédito","Sunarp alerta sobre falsificaciones","","La Suprema Intendencia de Registros Públicos advierte sobre fraudes mediante documentos apócrifos utilizados para obtener duplicados fraudulentos de tarjetas de crédito.","publimetro","2015/04/08"
"Cristal necesita resultados positivos en Copa Libertadores","Partido crucial contra Táchira","","Sporting Cristal sale al menos por un empate ante Táchira. Ya eliminado del Torneo del Inca, Sporting Cristal solo tiene la mira puesta en la Copa Libertadores. Así, esta tarde enfrentará como visitante al Deportivo Táchira —venezolano— por la quinta fecha del Grupo 8.","publimetro","2015/04/08"
"Pizarro reflexiona sobre su futuro internacional","No jugará un mundial con Perú","","Claudio Pizarro se quedará con las ganas de jugar un mundial con Perú ‘’Es un sueño que ya no voy a poder lograr’, confesó. Claudio Pizarro resaltó ayer su resignación de clasificar y jugar un mundial de fútbol con la selección peruana.","publimetro","2015/04/08"
"Barcelona intensifica búsqueda de liderazgo en Liga Española","Se enfrenta al Almería","","“Barcelona buscará extender a siete puntos su ventaja como líder de la liga española sobre el Real Madrid, cuando reciba hoy en el Camp Nou al Almería.”","publimetro","2015/04/08"
"¿Cómo evitar/perjudicar a los limeños durante las obras en la Costa Verde y Av. 28 de Julio?","NA","Mariana Alegría Coordinadora General de Lima Cómo Vamos","Cuando se hacen obras de cualquier tipo se afecta inevitablemente el transitar de la ciudad, con lo cual los municipios deben tomar medidas adecuadas y con anticipación, como planes de desvío y una correcta señalización. La coordinadora general de Lima Cómo Vamos sugiere que si las autoridades consideraran al transporte como un verdadero servicio público, lo ideal sería implementar líneas o rutas especiales que conecten áreas complicadas como una solución temporal. También menciona que debería existir una reflexión sobre este tema en términos generales. Según ella, aunque las obras causan molestias y sus consecuencias deben asumirse debido a las mejoras resultantes, existe un fenómeno conocido como ‘No In My Backyard’ ('NIMBY'), donde las personas quieren desarrollo comercial pero no cerca de ellas mismas. Para mitigar estos inconvenientes, recomienda asegurar que siempre esté disponible al menos un carril vehicular, realizar construcciones principalmente de noche y contar con gestores municipales capacitados.","publimetro","2015/04/08"
