"headline","subheadline","author","content","newspaper","date"
"Mueren miles bajo régimen islámico extremista","NA","NA","Abu Bakr al Baghdadi, declaró muertos ‘como un perro’ en una operación militar.","peru21","2019/10/28"
"Habilitan balotajes presidencial en Uruguay","NA","NA","Daniel Martínez y Luis Lacalle Pou disputarán la Presidencia uruguaya en segunda vuelta.","peru21","2019/10/28"
"Gelatinizada Harina de Maca Negra Orgánica","NA","Director Técnico Dr. Jorge Antonio Chávez Pérez","Harina de Maca Gelatinizada Orgánica Premium hecha con materias primas de alta calidad cosechadas selectivamente en Junín – Cerro de Pasco.","peru21","2019/10/28"
"Aviso legal","Lo que el Perú quiere escuchar","Alejandra Garcìa Espichàn","Advertencia sobre riesgos del uso de vaporizadores y cigarrillos electrónicos especialmente dirigida a adolescentes.","peru21","2019/10/28"
"Clima en Lima Metropolitana","Alerta emitida","NA","Información meteorológica incluyendo temperatura mínima/máxima y radiación solar.","peru21","2019/10/28"
"Distribución de material escolar","Iniciativa gubernamental","Ministerio de Educación","Entrega de más de 34 millones de unidades de material didáctico para instituciones educativas públicas.","peru21","2019/10/28"
"Información turística","Proceso religioso","NA","Detalles sobre la Procesión del Señor de los Milagros programada para iniciar a las 06:00 am.","peru21","2019/10/28"
"Atentado en el Callao","Asesinan a marinero","NA","Un ataque armado resultó en la muerte de un joven marino frente a su familia.","peru21","2019/10/28"
"Evaluaciones electorales","Resultados preliminares","NA","Elecciones municipales en Arequipa destacan a Henry Ranilla como principal candidato.","peru21","2019/10/28"
"Registros fiscales","Contraloría fiscaliza pagos indebidos","NA","Se encontraron irregularidades en el pago de incentivos laborales en la región Arequipa.","peru21","2019/10/28"
"Siniestros viales","Accidentes mortales en Áncash","NA","Dos autobuses colisionaron provocando múltiples lesionados y un fatal incidente mortal.","peru21","2019/10/28"
"Recetas culinarias","Cómo preparar dulce de blanquito","NA","Instrucciones paso a paso para elaborar un tradicional dulce utilizando ingredientes específicos.","peru21","2019/10/28"
"Noticias diversas","Actualizaciones varias","NA","Resumen breve de diferentes noticias relevantes tales como eventos políticos, sociales y climáticos.","peru21","2019/10/28"
