"headline","content","newspaper","date"
"Mi Casa situado en Puerto Rico, en el Reserve Dorado Beach","Uno de los hoteles más exclusivos del Caribe inaugurado el pasado año por Ritz-Carlton.  Llegó hace más de dos décadas a Estados Unidos a probar suerte entre fogones. Por entonces la cocina española no estaba en lo más alto y apostar por la tapa gourmet en Washington tenía sus retos.  Este cocinero decidi apostar por un nuevo restaurante en pleno ribereño donde también realza los sabores locales.  La carta de Mi Casa incluye tapas y platos ligeros como ostras pía colada, guayaba con jamón ibérico, conos de queso de cabra del país y papaya verde.","gestion","29/01/2014"
"Con copa en mano peruanos celebran Día del Pisco Sour","El ambiente cada vez se torna blanquirrojo, más aún durante la primera semana de febrero, pues los peruanos celebran el Día del Pisco Sour. Sí, del pisco peruano. Diversas firmas se unieron en pro del festejo. Según el Food and Beverage Manager del JW Marriott Hotel Lima, Gian Pero Arbocco, el incremento de adeptos a esta brisa creciente. Y así como aumenta la demanda, la oferta de bares y restaurantes también lo hace.  El pisco sour no solo es la bebida de bandera, sino que brilla por su sabor único, sostiene que en este tipo de festividades las ventas se incrementan entre 30% y 40%.  Combinaciones  Restaurantes como Wallqa brindan a su público otras variedades de esta bebida co Consumidor. El consumidor peruano ha empezado a demandar más esta bebida. Según Arbocco esta demanda es positiva puesto que en otros países se orientan solo a turistas ... En Perú a demanda va por ambos extremos, la del peruano orgulloso y la del turista.  Esta temporada las opciones se incrementan.  Moelmaracuy sour, fresa sour, aguaymanto sour y camu camu sour, entre otros.  Acompañamiento  Según el ejecutivo del Hotel Marriot esta bebida no debe marchitarse. Explica que la intensidad de su sabor y sus ingredientes hacen que destaque por su misma esencia, 100% pisco nacional.","gestion","29/01/2014"
"Es verano, el mar llama y hay que estar preparado para las olas","Si se ha decidido a empezar con esta disciplina, la mejor opción es hacerlo con todo el equipo posible. Las tiendas especializadas están llenas de productos para usted.  Una hebilla única para ir al mar. Sin tabla no hay cablista y las elecciones son infinitas. Este modelo Summer 2014: Raptor, medidas 510 x19.50 x 23.2, está disponible en la tienda Klimax de Miraflores. Precio: US$ 380.  Se coloca en la parte posterior de la tabla de surf. Para estabilidad y performance en la tabla. En tienda A Tello de Miraflores. Precio: Desde US$ 35.  Con los pies a salvo. Zapatos de goma protectores de las olas. En material resistente. En tienda 501 de Miraflores.  Mucho más fino. Para phones y mp3 que permite escuchar música mientras estás en el agua. En tienda A Tello. Precio: Estuche $1.200. Auriculares $180.  Para proteger al usuario de los rayos solares y de la fricción del tablista con la tabla de surf. Se utiliza en la temporada de verano ya que esta fabricada de un material fresco y super liviano. En tienda A Tello. Precio: $12.000.  Bolso para ella. Marca Dakne. Modelo Diva (tela camali print) En tienda Klimax de Miraflores. Precio: US$ 48.00.","gestion","29/01/2014"
"Entrevista: Gustavo Vázquez, director para Latinoamérica de Easy Taxi, señala los objetivos más urgentes en su cargo.","En cada país que visito debo colocarme un nuevo chip  Desde dar besos en Argentina, preguntar ¿Cómo estás? en Perú, hasta guardar la distancia en Chile; Gustavo Vázquez, de Easy Taxi, intenta adaptarse.  Ser un gerente joven no lo amedrenta. La edad no importa, sostiene Gustavo Vázquez, director para América Latina de Easy Taxi. Algunos de sus colaboradores le duplican la edad, y es que a los 25 años este joven ingeniero ya venció la timidez de antaño, solo en Perú dirige a más de 100 personas.  ¿Cuál es el secreto para liderar siendo joven?  El secreto es no preocuparte tanto con las políticas y enfocarte 100% en los resultados que debes lograr. Eso es independiente de la edad que uno tenga. Cuando inicié las operaciones, algunos pensaban este joven tiene un equipo, ¿quién lo va a respetar!, pero esa percepción ya ha cambiado.  Desde cuándo tuvo la vena comercial?  Siempre fui una persona muy orientada a los números y era tímido, casi no participaba en clases. Lo único que siempre quise era tener más dinero para ir a las playas de Río de Janeiro. Si hoy fuera a ir allá, hace diez años lo era aún más. Por eso, dejé a un lado la carrera de dar clases de matemáticas para juntar la plata e ir a Río. Después tuve un amigo que era responsable de dar clases en una iglesia para gente que quería ingresar a la universidad. Así que empecé a dar clases en la iglesia sin recibir nada.  ¿Le ayudó esta experiencia?  Estaba cercana académicamente y me dije por qué no? Así me fui acostumbrando a hablar más con la gente. Después entré a una empresa de consultora. Ese aprendizaje me permitió desarrollarme venialmente.  ¿Alguna vez se han filtrado como un cliente?  Siempre tomo el servicio, incluso, comienzo hablando mal del servicio de Easy Taxi. Expreso cosas como: Qué pésimo servicio, no me gusta, y termino preguntándole al taxista sobre qué le parece.  Para nosotros, es importante saber lo que ellos piensan. Si el taxista no está satisfecho no va a ofrecer bien los servicios.  ¿Cómo logra el equilibrio entre su vida personal y laboral?  Son inseparables. Un sábado por la noche es un día en el que tenemos más demanda de servicios. Viajo mucho, incluso más de 10 días que paso en casa.  En cada país que visita el consumidor es diferente?  Sí. Por ejemplo, los porteños son muy apasionados. La primera vez que fui, me abrazaron y dieron un beso en la mejilla y dije: ¿qué pasa? Así aprendí que en cada país que visito debo colocarme un nuevo chip.  Incluso en la forma de expresarse?  En Buenos Aires digo che, vos. En Chile, me pongo más serio y guardo mi distancia. Si vengo a Perú y no les pregunto a los colaboradores o clientes ¿cómo están?, piensan que soy muy corporativo o que no me preocupo por ellos. En Venezuela, son muy cordiales; imagino que es por su sangre caribeña.","gestion","29/01/2014"
"Confianza empresarial podría servir.","Por el lado interno, la volatilidad en los mercados financieros podría inducir una cierta cautela. Se podrán posponer proyectos hasta que pase esa volatilidad. Lo que hemos visto es una recuperación de los indicadores de confianza y esperamos que se mantenga esa tendencia.  El Gobierno se ha comprometido a avanzar rápidamente en concesiones de proyectos de infraestructura. Ya están listos los tramos de la longitudinal de la sierra, falta la Línea 2 del tren Eléctrico, que sería ideal que salga este año. Eso sería importante para dar una seal de que se están tomando medidas para mejorar la infraestructura del país, lo cual impactará en el crecimiento.  La demanda interna está mejorando, aunque lentamente porque vemos tasas menores a las del 2012 o inicios del 2013. Esto se estará reflejando en sectores como servicios, comercio y construcción, en los que empezaremos a ver resultados mejores, pero que no son todo lo altos que se haya visto. Ello sugiere un crecimiento más alto en la segunda mitad del año y tiene que ver con la recuperación de los volúmenes de exportación.","gestion","29/01/2014"
"Perspectiva","Economas emergentes representan hoy el 40% del mundial. Pases desarrollados podran repeler el contagio de mercados emergentes  -Si bien por el momento existe una salida de capitales de Argentina y Turqua, se teme que la ola vendedora se extienda a economas en desarrollo más grandes como China.  (Bloomberg) Los mercados emergentes todavía no están estornudando lo suficiente como para que el resto del mundo pescara un resfrío. Ese es el diagnóstico de los economistas de Deutsche Bank a Nomura nal Plc después que las acciones de los paises en desarrollo sufrieron el mayor zo de ao de los últimos cinco, creando la preocupación de que pasaran de ser el motor del crecimiento mundial a convertirse en un freno.  La visión optimista es que los problemas se limitarn a unas pocas economas desequilibradas-como Turqua y Argentina-con poca influencia en el exterior, y que los pases desarrollados ahora tienen fuentes propias de crecimiento y apoyo de los bancos centrales. El riesgo es que las desaceleraciones y las liquidaciones de activos se profundicen en las economas grandes, como China, contagiando a los mercados financieros de las naciones industriales y privándolas de la demanda de exportaciones y materias primas.  Vemos la semana pasada más como una advertencia sobre lo que podria ocurrir si el comagio estuviera más arraigado y tuviera una base mas amplia en todos los mercados emergentes, dijo Jin Jaz Cvil1otm> economista jefe europeo de Nomura en Londres4  El Indice MSCI Emerging Markets baj 7.1% desde el 31 de diciembre, frente_a una cada de 3.4% para el Indice MSC! World. La volatilidad accionaria en los paises en desarrollo dio el mayorsalto en dos aos la semana pasada en medio de una liquidacion de sus monedas, en tanto el ndice Chicago Board Options Exchange Emerging Markets ETF Volatility subi 40%.","gestion","29/01/2014"
"Depreciacin","Explicacin oficial. Argentina est siendo vctima de un ataque de especuladores para quebrarla y quedarse con sus recursos energticos y agropecuarios a precios de remate, asegur el Gobierno del pas en su bsqueda de una explicacin de la fuerte depreciacin que registr la moneda local la semana pasada.","gestion","29/01/2014"
"Opinin","David Randall  EN BUSCA DE UN REFUGIO  Despus de una corriente vendora que propag el medolasema na pasada en los mercados emergentes, los inversores que se especializan en ellos estn buscando lugares para ocultarse pero tampoco pon unidades para beneficiarse. Eso significa encontrar pases con slidos fundamentos econmicos y estabilidad poltica, mientras se abandonan o se apuesta en contra de aquellos donde los balancef presupuestarios y decue:::_ curriv meson fuerome1rtede r.arios y hay turbulencias polticas. Los inversores han retirado dinero monetario de Estados dos no han jugado un papel importante hasta ahora, aadi.  Vials dijo que el banco central estadounidense est actuando prudentemente con la reduccin de su programa mensual de compra de bonos, en consonancia con una mejora de la economa de EE.UU. En tanto, Valssostuvo que es importante que los bancos centrales en los mercados emergentes mantengan la independencia para conservar la inflacin y preservar su credibilidad.  global y que es positivo en largo plazo para los mercados emergentes, segn el reporte.","gestion","29/01/2014"
"Paul Krugman","La gente de wall Street ha acusado al presidente Barack Obama de demonizar y perseguir a los ricos-aunque nunca ha hecho ms que decir lo obvio: que los banqueros se portaron muy mal.  Los paranoicos  EL AUMENTO DE LA INEQUITAD DELOS INGRESOS TIENE COSTOS ECONMICOS OBVIOS REMUNERACIONES ESTANCADAS A PESAR DEL CRECIMIENTO DE LA PRODUCTIVIDAD Y CRECIMIENTO DE LA DEUDA, QUE HACE A LAS PERSONAS MAS VULNERABLES A LAS CRISIS FINANCIERAS. TAMBIN TIENE GRANDES COSTOS SOCIALES Y HUMANOS. POR EJEMPLO, EXISTE EVIDENCIA CONCRETA DE QUE GENERA PEORES CONDICIONES DE SALUD Y MAYOR MORALIDAD.  Pero hay ms. Resulta que la inequidad extrema crea una clase de gente que est alarmantemente disociada de la realidad-y si multineameme otorga a esta gente un enorme poder.  El ejemplo que muchos estn comentando en estos momentos es Tom Perkins, el multimillonario inversionista que es miembro fundador de la firma de capitales de riesgo KleinerPerkins Caufeld & Byers. En una carta al editor de The Wall Street Journal, Perkins lament la critica publica contra el 1% -y la compar con los ataques que los nazis cometieron contralos judos, sugiriendo que tamos en camino hacia otra Kristallnacht (la Noche de los Cristales Rotos).","gestion","29/01/2014"
"Acuerdo comercial con Turquía","Según Víquez, un aspecto clave en este acuerdo es lo que se logre en el tema sanitario y arancelario, pues la actual estructura arancelaria de Turquía tiene los aranceles más elevados para los productos agrícolas. En algunos casos las tasas van hasta 30% de aranceles para productos agrícolas frescos, sostuvo. Ahora en el tema sanitario, indicó que se ha creado un subcomité especializado que vea este tema. Esperan luz verde.  De otro lado, Víquez informó que las negociaciones que podrían iniciarse durante este año serán con Indonesia, India y la Federación Rusa. En el caso de Indonesia, detalló que se está buscando que en marzo se puedan establecer los términos de referencia para iniciar las negociaciones. Por otro lado, con India se ha desarrollado un esfuerzo imponente, y en ese sentido, el gobierno indio se encuentra en unos procedimientos internos de autorización. Estamos esperando que culminen con esos documentos hacia finales del primer trimestre de este año porque una vez que ello suceda podremos tener noticias concretas de un pronto inicio de negociaciones, el cual esperamos que sea este año, dijo. Con India estamos en la espera de que el gobierno de ese país culmine con procedimientos internos de autorización para ver un cronograma.  En el caso de la Federación Rusa, explicó que el asunto es que este país hace un par de años conformó una unión aduanera junto con Bielorrusia y Kazajistán a la que se denomina la Comisión Económica Euroasiática. Debido a ello, tendríamos que realizar la negociación en conjunto. En otras palabras, la Federación Rusa no podría negociar sola un acuerdo comercial con Perú sino que tendría que hacerlo con las otras dos economías, sostuvo.","gestion","29/01/2014"
