"headline","content","newspaper","date"
"Medicina Intensiva: Colapso genera dilema ético","Jess Valverde, asegura que el colapso de los hospitales en Lima ha generado que los médicos de las Unidades de Cuidados Intensivos (UCI) asuman una fase selectiva, en la que evalúan la capacidad de recuperación de un paciente con COVID-19 frente a otro para elegir al que atenderán en dicha área.  Valverde renunció el último viernes al Comité de Expertos del Ministerio de Salud (Minsa), en rechazo al manejo del equipo biomédico del Hospital Dos de Mayo y de las declaraciones del titular del sector, Víctor Zamora, quien hace una semana sostuvo que existían limitaciones para el traslado a Lima de personal médico de Iquitos en estado grave. Todos los profesionales son igual de ciudadanos que el resto de nosotros, dijo entonces el ministro.","correo","17/05/2020"
"Presidente de la Sociedad Peruana de Medicina Intensiva critica medidas","La intención ha sido muy buena. La cuarentena y las estrategias que se diseñaron en un principio para frenar el efecto multiplicador del virus y dar la máxima oportunidad para que los especialistas en salud cuenten con implementos, se estaba dando. Pero nos ha rebasado. Ha habido un efecto (de propagación) mayor de este malvado virus, y la población no ha asumido el rol más importante, que es protegerse, porque ha fallado mucho la orientación.","correo","17/05/2020"
"Colapso en el sistema sanitario peruano","Han dejado desprotegidas la atención en salud tanto a nivel hospitalario como en los primeros niveles de atención. También los internos de medicina, que apoyaban al médico asistente, se fueron. As nos han dejado prácticamente sin personal operativo, el que pudo haber tenido una labor de contención en el primer nivel. Ahí se ha fallado mucho.","correo","17/05/2020"
"Dificultades en la gestión de camas UCI","Para nosotros la denominación original de camas UCI es un personal de salud altamente calificado, el médico intensivista, con su equipo de apoyo, y la parte del equipo biomédico, que es el ventilador, monitor y la cama multipropósito. Ahora la información que tengo es que el Gobierno denomina cama UCI solo al equipamiento biomédico. Es decir, tengo una cama, le pongo un ventilador y tenga la oportunidad de monitorear, ya es una cama UCI. Ni siquiera — y no tenemos esa disponibilidad — el médico intensivista está siendo considerado como parte de este conjunto.","correo","17/05/2020"
"Renuncia de Jess Valverde al Comité de Expertos","Cuando iniciamos el trabajo en el comité de expertos nos pidieron una proyección de la probabilidad de atención de pacientes en UCI, rangos para poder implementar camas UCI. (...) En su momento, dijimos: Si no podemos tener capacidad de poder atender a todos, vamos a tener que utilizar la selección de pacientes. Y eso está dentro de los dilemas éticos que se plantean para el manejo de pacientes críticos. Hay dilemas éticos, pero la normatividad internacional le da a potestad al médico intensivista de poder seleccionar qué paciente crítico recuperable puede ingresar a Cuidados Intensivos y cuáles no.","correo","17/05/2020"
"Preocupación por el colapso en el principal hospital de Essalud","Las áreas de emergencia ya no se dan abasto. Director de Rebagliati sostiene que ubicaron en ese lugar a contagiosos que iban a subir a piso superior. Una parte del personal se encuentra con síntomas de la infección. No tenemos flujo para la atención. Deben asignar más facilidades y apoyo al cuerpo médico, precisó.","correo","17/05/2020"
"Por cierre de Caritas en el 2017","Lima pierde arbitraje por peaje Chillín Comuna evalúa acciones legales contra el laudo que disponga el pago de S/230 millones al consorcio Rutas de Lima. PEDRO MELENDEZ Dedo melendezprenslml ve a Municipalidad Metropolitana de Lima informó que el Tribunal Arbitral con sede en Washington falló a favor del concesionario Rutas de Lima en el juicio por el peaje Chillín, ubicado en Puente Piedra, que fue anulado en el 2017 por el ex alcalde Luis Castaeda Lossio. En virtud de este fallo, la comuna capitalina tendrá que pagar S/230 millones a la concesionaria. El Tribunal Arbitral señaló que si bien la instalación del peaje estaba prevista para cuando Rutas de Lima culminara una serie de obras obligatorias, tal como fue acordado en contrato, resultó incorrecto ordenar su suspensión, pues los trabajos antes señalados sufrieron un retraso porque el municipio no liberó algunas interferencias.","correo","17/05/2020"
"Medidas. Al respecto, la Municipalidad de Lima informó que evalúa tomar acciones legales a fin de revertir legalmente el fallo y continuar defendiendo los derechos de la ciudad.","Valida procedimientos que, a todas luces, por lo que hoy sabemos, están manchados por la corrupción, un aspecto que el Tribunal internacional no contempló, señaló el municipio capitalino.","correo","17/05/2020"
"Y el bono pa’ cumple","El bono familiar universal, de 760 soles, fue anunciado, como siempre, con bombos y platillos, por el presidente Martín Vizcarra el 23 de abril pasado. Hasta ahora, sin embargo, no hay rastro de que se inicie el pago y ya han pasado 23 días. Después vienen las quejas de por qué la gente sale a las calles. Pan para mayo Según la titular del Midis, Ariela Luna, la primera etapa del bono se va a empezar a pagar el próximo martes 19 de mayo. Sin embargo, quienes no hayan recibido un bono antes, deben inscribirse en una plataforma virtual o habilitar el DNI. De ese portal no saldrá ningún tipo de notificación.  Opciones El pago del bono se realizará a través de cuatro modalidades: Depósito en cuenta, billetera móvil de Interbank, banca por celular (a través de un mensaje de texto) y giro en ventanilla. Para elegir la forma de pago se debe ingresar a la página web yomequedoencasa.pe.","correo","17/05/2020"
"Gran angular","Largas colas y una gran afluencia están teniendo los restaurantes habilitados para realizar el servicio de delivery. Entre ellos, los más requeridos han sido, sin duda, los que ofrecen el clsico pollo a la brasa. En este local de San Borja, por ejemplo, los clientes no tuvieron problemas en esperar por un pedido que seguramente ha sido soñado por mucho tiempo.","correo","17/05/2020"
"El drama de las medicinas","Desde el principio estaba claro que miles de pacientes infectados con COVID-19 iban a tener que afrontar su recuperación en casa si es que sus síntomas no eran críticos como para necesitar oxígeno o respirador artificial. No obstante, sigue ocupando que a pesar de eso no se hayan tomado las medidas necesarias para que las farmacias estén debidamente abastecidas de las medicinas destinadas a paliar los efectos de la enfermedad, y a precios justos y no maliciosamente inflados. Ayer hemos publicado un informe que da cuenta de testimonios de personas que no encuentran con facilidad, que es lo que debería ser en estos momentos de emergencia, las medicinas recetadas para los pacientes de coronavirus o, que si encuentran estos productos, cuestan mucho más que sus precios habituales. ¿Acaso está mal en la cadena de abastecimiento de medicamentos, y es el enfermo el que está pagando los platos rotos?","correo","17/05/2020"
