"headline","content","newspaper","date"
"Todo será confidencialmente.","MIERCOLES 11 DE ENERO DEL 2017 | Peru21 |23 Trump tiene la necesidad de insultar a cualquier persona que no está de acuerdo con él, y es vergonzoso. Barbra Streisand . . Cantante y entusiasta de la actriz Meryl Streep a Donald Trump.","peru21","11/01/2017"
"Se confirma la causa de su muerte","El Departamento de Salud Pública del condado de Los Ángeles (EE.UU) emitió el certificado de defunción de la actriz Carrie Fisher y confirmó que la causa de su muerte fue un paro cardíaco. No obstante, se realizarán más pruebas, incluyendo análisis de toxicología, para determinar lo que desencadenó el ataque al corazón que sufrió Fisher a bordo de un vuelo de Londres a Los Ángeles el pasado 23 de diciembre. Respecto a su madre, la actriz Debbie Reynolds, se informó que su deceso se debió a una hemorragia intracraneal.","peru21","11/01/2017"
"Película La La Land Lidera las nominaciones de los Bafta","La cinta sigue imparable. La película La La Land llega como favorita a los premios Bafta con once nominaciones. El filme está nominado en Mejor Película, Mejor Director, Mejor Actor (Ryan Gosling), Mejor Actriz (Emma Stone), entre otras categorías. La gala de premiación será el 12 de febrero en Londres.","peru21","11/01/2017"
"Todavía hay más hijos de Juan Gabriel","Tras comprobarse la existencia de dos nuevos hijos del fallecido cantante Juan Gabriel, su hermano Pablo Aguilera aseguró que todavía hay más descendientes del Divo de Juárez. Van a salir más, pero vamos a esperar a que los medios los encuentren, nosotros no los buscamos. Fue una sorpresa, señaló Aguilera en el programa Despierta América. Asimismo, Aguilera contó que le ha recomendado a una joven que se someta a una prueba de ADN para saber si es realmente hija legítima del cantante.","peru21","11/01/2017"
"Me he sentido oprimida","En entrevista a la revista Harper’s Bazaar, la artista comentó sobre el hecho de que sea mujer, me niego a llevar una vida convencional... He tenido que hacerlo a mi manera. Eso molesta a la gente, declaró Ma.","peru21","11/01/2017"
"Lo que ello implica y muchos damos por sentado","la posibilidad de forjar un patrimonio familiar, de poder heredarse, de visitarse en la UCI, de tener un seguro de salud conjunto, de tener una hipoteca compartida. En resumen, de ser reconocidos como la familia que de hecho son y accedan a los derechos que hoy solo algunos tenemos.  No entiendo cómo algo tan bello como el amor puede desatar tanto odio, pero, sobre todo, miedo. Porque Scar y Fidel no están robando ni matando a nadie, no están traficando con drogas, ni cometiendo delito alguno. Algunos dicen que esto amenaza a la familia, pero nadie parece poder explicar cómo sin referirse a algún ultraterreno orden establecido. Innecesario. Saben por qué? Porque no es cierto.","peru21","11/01/2017"
"ENTREVISTA Carlos Neyra peru21.com","J versión mi ser de ses t 1 , el 70 ttiasor general Edl —g.ralarcn hace un balance e identifica nuevas líneas de tigación sobre empresas extranjeras que operan en el país.  ¿Qué medidas contribuirían en la lucha contra la corrupción?  Hemos pedido modificaciones a la Ley de Contrataciones con el Estado porque hay muchas puertas abiertas. Los constructores de obras a veces no informan la ejecución de la obra. Por eso, consideramos que deben ser designados por la Contralora, previa evaluación de sus capacidades.  En alguna obra se pagó hasta el doble del valor referencial porque el supervisor autorizó el pago de adicionales...  Efectivamente, las constructoras son las que zorrear los adicionales. ¿Cuál es el conflicto?: y es una sola familia, por llamarlos de alguna manera. La empresa que hizo el diseño técnico luego se convierte en la supervisora o socio de la constructora.  Considera que se debe seguir utilizando a los organismos internacionales para licitar obras?  Podrían continuar siempre y cuando las reglas sean claras. La forma de participación y cómo revelan la información a la Contraloría para hacer una auditoría de manera concurrente durante y después del proceso. Con la norma actual, estamos impedidos de acceder a la documentación porque está bajo el amparo de las normas internacionales.  La modalidad APP se ha convertido en un problema más que una solución ...  La asociación público–privada es una modalidad de concesión que ha tenido éxito internacional. En el Perú no, porque se ha dado mucha liberalidad al momento de contratar y las consecuencias las vemos recién. Hay muchos problemas.  Advertí hace seis meses de un sobrecosto en la construcción de la Línea 2 del Metro...  Las obras no avanzan porque siguen las interferencias y turbulencias, como el saneamiento de terrenos, siguen los problemas entre el constructor y supervisor, y el Ministerio de Transportes está intentando destrabar estos problemas, pero lo único que estamos haciendo es alargar los plazos con mayores costos y adicionales que se van a sumar al final y vamos a tener problemas.  Las megaobras son financiadas con endeudamiento público a través de la emisión de bonos...  Hemos aprobado la emisión de bonos con endeudamiento, recursos que se estarían destinando al financiamiento con endeudamiento de la Línea 2. Cumple con todos los requisitos, pero vemos a futuro que se están comprometiendo recursos del Estado.  El Gasoducto del Sur ha generado serios cuestionamientos y Odebrecht planea vender su participación.  Hemos auditado el Gasoducto en la etapa de inversión, como decir la contratación, y encontramos responsabilidades. Esa carpeta de control está en el Ministerio Público, donde hay una presunta responsabilidad penal. Luego entramos a la etapa de ejecución; hasta octubre de 2016 (...) la obra (Gasoducto del Sur) debería estar en un avance del 59%, según nuestra estimación, pero en este momento tiene un avance físico de solo 9%. La obra ha sido paralizada por denuncias de corrupción a nivel internacional.  Pueden oponerse a la venta de acciones de Odebrecht?  El tema de gestión no se puede objetar.  Odebrecht admitió ante autoridades de EE.UU. haber entregado sobornos en el Perú.  Se ha levantado información desde el 2004 y tenemos tipificadas 23 obras de Odebrecht por un monto de US$16,900 millones. Se han auditado 15 obras y se halló responsabilidad en 8, sobre las cuales se han hecho denuncias en su oportunidad ante el Ministerio Público. Si sumamos los adicionales y arbitrajes, fácilmente eso se convierte en US$25 mil millones.  Las empresas que acompañaron a las brasileras están siendo investigadas también. Por ejemplo, las españolas...  Hemos empezado a acumular los contratos que han tenido con el Estado Peruano no solo las firmas de Brasil, sino también de España y Ecuador que operan en el Perú en los sectores de energía, transferencia de electricidad y saneamiento e infraestructura, como carreteras y hospitales, obras que están paralizadas.  Empresas españolas también están ligadas a la corrupción?  Al final, se repite la historia de Brasil con España. Habrá que ponerse a pensar qué hizo el OSCE en su oportunidad. Por qué no se hizo el seguimiento a los procesos de contratación.  En Perú Compras se hallaron irregularidades...  Hemos intervenido Perú Compras e identificado varios goles en el sistema. Se verificó cómo funciona el catálogo electrónico y es lamentable decirlo: el OSCE no ha tenido el debido cuidado o prudencia para hacer seguimiento a estos procesos de contratación, donde se ha observado que las personas encargadas de logística tenían un nivel muy alto de discrecionalidad.","peru21","11/01/2017"
"OAS SE FUE CON US$1,430 MILLONES","Uno ve este país y no puede dejar de pensar que es el Cartoon Network de Dios, que lo pone para reírse cada vez que está aburrido: la corrupta OAS vendiendo en agosto la Línea Amarilla a la francesa Vinci por US$1,430 millones. Y la Fiscalía? Bien, gracias...  — Este fondo de inversión llamado Brookfield que ha comprado o pretende comprar Rutas de Lima, Olmos y Gasoducto del Sur de Odebrecht en Perú ha estado en la mira de la controladora burósica estadounidense SEC (http://blogs.wsj.com/riskandcompliance/2015/11/13/sec-declines-to-take-action-after-brookfield-probe/) por Brasil. Incluso, es considerado un fondo opaco (https://www.valuewalk.com/2015/11/brookfield-as-set-management-sec/). Su origen es brasileño, cuando otrora se llamaba Brascan  — Fui pionero en escribir muchos años atrás a favor del matrimoni gay, cuando era impensable mencionarlo y muchos de mis coleguitas que ahora se llenan la boca en aquel entonces me criticaron duro. Sigo a favor (hasta con adopción), pero no estoy de acuerdo con que este derecho civil entre por la puerta falsa de una inscripción forzada de un matrimonio mexicano en Reniec por órdenes de una jueza constitucional. Eso me suena a leguleyada. Aparte, he leído la sentencia y la verdad que está tan llena de sapiente doctrina que no sé por qué me ha recordado a la sentencia de San Martín contra Fujimori. Por otro lado, me sorprendí ayer de EC por el fallo, dedicándole tremendo espacio y foto en portada. Como que Odebrecht y otras cosas son mucho más importantes... Hacerle un deber a tener un equipo de investigación en Brasil.","peru21","11/01/2017"
"INFORME. 21 EXPERTOS AFIRMAN QUE NUEVAS CASETAS ESTARÁN VULNERANDO EL DERECHO AL LIBRE TRANSPORTE","Lima puede recurrir al Poder Judicial por el peaje  PARA PEDRO FERRARI  Piden prisión preventiva de 20 meses  Inmediatamente  ECastiglioni señala formalmente  que se podría presentar un habeas corpus  Juez decidirá su situación  Supervisar obras. Veinte meses de prisión preventiva pidió la Fiscalía para Dante Garca Zumabeta, Pedro Prez Miranda, Peter Ferrari, mientras dure la investigación en su contra por el delito de lavado de activos.  El titular de la Primera Fiscalía de Lavado de Activos, Lizardo Pantoja, además malizó la investigación preparatoria por 36 meses contra Peter Ferrari.  De acuerdo a la denuncia, Prez Miranda habría transportado 13 toneladas de oro, valorizadas en 660 millones de dólares.  El fiscal también pidió 20 meses de prisión preventiva para su sobrino y uno de sus trabajadores.  Lima tiene la posibilidad de negociar con la concesionaria y, de no llegar a un consenso, puede acudir al Poder Judicial. As lo señaló Julio Csar Castiglioni, experto en derecho municipal, quien afirmó que la comuna podía presentar un habeas corpus si Rutas de Lima se niega a una renegociación. Se podía recurrir a esta medida porque (el nuevo peaje) atenta contra el derecho al libre transporte, Con este recurso se suspendería el cobro del peaje, manifestó. Dijo que otra alternativa sería pedir al Poder Judicial una revisión del contrato y su posterior anulación, ya que se violan las normas que se han infringido al momento de su suscripción, puntualizó. Dijo que la propuesta no produciría ningún desbalance económico. Esta propuesta la elevamos al Ejecutivo para que la evalúe. Respecto a esta iniciativa, agregó que hemos buscado esta salida, tomando en cuenta que el gobierno está planificando bajar el 1% del IGV. Esta propuesta la elevamos al Ejecutivo para que la evalúe. Respeto a esta iniciativa, señaló Jaime Villafuerte, gerente de Inversión de la municipalidad. Por otro lado, la tarde de ayer, la Contralora anunció una revisión de las obras que vulneran el derecho al libre tránsito. Benito Portocarrero, gerente de Imagen del Reniec, anunció ayer que apelará dicha sentencia.","peru21","11/01/2017"
"Procuraduría solicita ampliar denuncia para incluir a Marcelo Odebrecht","Empieza la danza en el Ministerio Público. Ollanta Humala será el primer ex presidente de la República citado por la Fiscalía en el marco de la investigación por el caso Odebrecht.  Una fuente fiscal informó a Perú21 que el magistrado Germán Juárez, a cargo de la investigación a Humala y a su esposa Nadine Heredia por el presunto delito de lavado de activos, convocará al ex gobernante próximamente para que explique quién financió las campañas electorales de 2006 y 2011 del Partido Nacionalista Peruano.  La fuente precisó que, durante la primera etapa de la investigación, se tomaron declaraciones a todos los aportantes que figuraban en la lista de la Oficina Nacional de Procesos Electorales (ONPE) y se comprobó que un gran porcentaje declaró que no había dado dinero al mencionado partido y, en otros casos, el monto entregado se adulteró.  En esta etapa, lo que corresponde establecer es de dónde salió el dinero para el financiamiento de las campañas. Todo indica que Odebrecht aportó a la campaña de Humala, sostuvo.","peru21","11/01/2017"
