"headline","content","newspaper","date"
"Etapa de Prueba","Nuevo corredor San Juan de Luriganchode servicio 412. ssrimac Buses modernos, contaminantes. Seguros y menos menor tiempo de viaje de San Juan de Lurigancho al Rimac en 1 hora. Intercónexion con el Corredor Tacna Garcilazo – Arequipa. Ms de 50 mil beneficados directos.","trome","31/06/2016"
"Nete al Verdadero Ordenamiento del Transporte!","Registra tus datos y listo te lleva al circo en familia para ver Yi g? Cada ganador se lleva 4 entradas + 4 combos","trome","31/06/2016"
"Ofertas CASIO","Casios LR HD Slimmer más Refrigeradora marca MR–247 * Ano electrónico Cocina a gas Casio + Reloj de pared Mirage … Lily Normal: S/ 499.00  Baby G Relnes Pulsem Que quemadores multiflammas Encendedura interna y externa Yo! Temperatura regula ble – Sandwich de vidrio altino en horas y media cuatro queseras Led-M–32nip 327 (85 23 cm) HDMIx2/USB (Am)","trome","31/06/2016"
"Combinación SmartPhone + Audifono Bluetooth","Horario normal: Precio normal: S/ 298.00 Combo: Smartphone + audífono bluetooth S/ 29,300 Hora normal: precio normal: S/ 798.00 – 60 paq. Combos S/ 508.00 Tipo de acero. Panel digital 8 programas Función descongelamiento: Función timer Conserva frescura: Capacidad total 20 litros Normal:$/240.00 combo cap 150 cd 7659 sec, Normal:S/ 499.00 + KUP KH-S—155 + sem: pot 22004 cd 13067 Normal$:S/ 68.50 Normal$:S/ 88.00 AI IV CGD_T02323, Normal$:S/$9.00 nn","trome","31/06/2016"
"Arcadio","Aquél que es venturoso’ De origen griego. Tiene la tendencia a idealizar todas las facetas de la vida, Es original en sus ideas. Le gusta compartir todo con su pareja.","trome","31/06/2016"
"Edward (46)","‘Estimada Doctora Carmen, le cuento que estoy solo y no me gustaria seguir así. Para ser sinceros, no he tenido muchas chicas en mi vida, ya que soy muy tranquilo y reservado. Pero sí recuerdo que entre las pocas que tuve hubo una que amé muchísimo, pero lamentablemente no esperó a que me estableciera en lo profesional, emocional ni sentimental. Hoy deseo cambiar esto y conocer a una buena dama. Estoy dispuesto a dar todo por conquistar a una mujer soltera o madre soltera.’ ‘La interesa escrita dirigirse a el amor_056@hotmai.com","trome","31/06/2016"
"Sabías qué...","El hombre tiene entre 3 y 5 erecciones cada noche por aproximadamente 30 minutos.","trome","31/06/2016"
"Condénahistorica","Por EL BOHEMIENSE Condena histórica de cinco años de prisión efectiva impuesta ayer a Lex Kouri, acusado de malos manejos en la construcción del peaje del Callao. [...] Ingreso al túnel del tiempo. Enero del año 2000. [...]","trome","31/06/2016"
"El amor virtual de June","Hoy en día, uno pensaría que nadie buscaría enamorarse mediante fotografías compartidas en internet. Sin embargo, esto es precisamente lo que está experimentando un hombre conocido como June, residente en Corea del Sur. Pues resulta que él encontró a alguien especial gracias a Instagram. Ésta persona, apodada ‘Eva’, capturó rápidamente su atención y corazón. Según contó June, Eva vive en Corea del Norte y han pasado varios meses intercambiándose mensajes llenos de afecto y planes futuros. Muchas personas ignoraban estas imágenes, considerándolas parte de alguna estrategia política más amplia.","trome","31/06/2016"
"Graduate today for better tomorrow","Este año representa un hito importante para muchos jóvenes graduados del Colegio Nacional Pedro Ruiz Gallo. Graduarse significa abrir puerta hacia estudios universitarios, convertirse en profesional y seguir adelante en la vida personal y laboral. Gobierno del Perú reconoce estos avances educativos y anima a los estudiantes a aprovechar todas las oportunidades disponibles después de culminar sus estudios secundarios.","trome","31/06/2016"
"Juan Gabriel sufre por su salud deteriorada","Tras tener que suspender un concierto programado en Veracruz, México, debido a problemas severos en una de sus rodillas, aumentan los rumores respecto a la delicada condición física de Juan Gabriel. Reportajes sugieren que podría necesitar cirugía, aunque aún no existe una declaración definitiva sobre su estado actual. Médicos cercanos al artista mencionan preocupación por degenerativas articulares que podrían limitar su capacidad para actuar en el futuro próximo.","trome","31/06/2016"
"Celebra las fiestas patrias con días rojos","Durante las celebraciones del 28 de Julio, encontrarás diversas ofertas especiales en productos seleccionados. Entre ellos destacan los fideos largos BLX, conservas de ARROZ Superior Costero, y variedades de cervezas como Pilsen Bell’s. Las promociones están sujetas a disponibilidad y varían según tienda, ofreciendo grandes descuentos en combos específicos.","trome","31/06/2016"
"Realiza tus compras antes de las festividades","Las fechas comprendidas del 1 al 3 de julio traen consigo múltiples ofertas exclusivas en Plaza Veo. Dispondrán de promociones tales como 2×1 en ciertos alimentos básicos y descuentos significativos en refrescos populares como Pepsi y SevenUp. Además, diversos electrodomésticos también forman parte de las rebajas temporales diseñadas especialmente para facilitar las preparaciones navideñas.","trome","31/06/2016"
"Raúl Ruidíaz firma con Monarcas Morelia","Recién incorporado al conjunto mexicano, Raúl Ruidíaz manifestó sentirse entusiasta por su nuevo rol en Monarcas Morelia. Durante su presentación formal, afirmó que llegar a México era la elección correcta para impulsar tanto su desarrollo deportivo como económico, recibiendo un salario estimado de $85,000 dólares mensuales. También reflexionó brevemente sobre su controversial partida de Universidad Peruana de Ciencias Aplicadas (‘U’), recordando gratos momentos vividos en dicho periodo.","trome","31/06/2016"
"Alexis Sánchez continúa recuperándose","Después de recibir un impacto fortuito en la copa América Centenario, Alexis Sánchez permanece reposando en Chile, enfocado en sanar completamente su tobillo lastimado. Aunque planeaba unas merecidas vacaciones, decidió priorizar su rehabilitación completa antes de reincorporarse a las actividades normales con Arsenal FC.","trome","31/06/2016"
"Messi deja atrás Buenos Aires","Leo Messi inició sus vacaciones en secreto, acompañado únicamente por su familia, buscando distanciarse temporalmente de las expectativas mediáticas asociadas a su figura pública. Partió discretamente hacia las Islas Bahamas, siendo identificado eventualmente por fanáticos localizados en aeropuertos clave. Simultáneamente, figuras públicas como Diego Maradona continuaron discutiendo aspectos controversiales vinculados a la actuación de Messi en eventos internacionales anteriores.","trome","31/06/2016"
"Portugal clasifica a semis de Europa","Gracias a Ricardo Quaresma, autor del penal decisivo, Portugal alcanzará nuevamente las semifinales de la UEFA EUROPA. Superaron a Polonia en definiciones extras luego de igualdad inicial. Cristiano Ronaldo lideró el encuentro marcando diferencias cruciales, mostrando destrezas técnicas excepcionales a pesar de algunas dificultades personales evidentes durante el partido.","trome","31/06/2016"
"Lea poema de semana","Reflexión literaria centrada en temas sociales contemporáneos, explorando dinámicas humanas complejas y relaciones intrínsecas en contextos modernos. Aborda cómo individuos interactúan en ambientes competitivos, utilizando metáforas vívidas para describir conflictos emocionales y aspiraciones personales.","trome","31/06/2016"
"Descenso Testicular y Cáncer Detestículo","El cáncer de testículo es la neoplasia más común entre los varones de 15 a 35 años de edad. Uno de los factores de riesgo es la criptorquidia o falta de descenso testicular, que aumenta la posibilidad de padecer cáncer de testículo tipo tumor germinal en diez veces. La causa puede ser debido a la temperatura a la que está sometido un testículo intra-abdominal, es decir, no descendido. Normalmente, los testículos deben estar en la bolsa escrotal donde la temperatura es de 33°C. a 34°C. En cambio, si un testículo está en el abdomen o en la zona inguinal, la temperatura será de 37°C.; esa temperatura elevada podría explicar la estrecha relación entre el no descenso testicular y el cáncer de testículo y también de infertilidad masculina.  Un niño debe nacer con los dos testículos en la bolsa y cuanto más tarden en bajar, habrá mayor riesgo de daño testicular. La conducta médica ante un testículo no descendido no debe esperar, sino iniciar un tratamiento hormonal o quirúrgico a la brevedad.","trome","31/06/2016"
"Su Pareja Jean Paul Gabriel","Silvia Montenegro se muestra feliz tras salir con prendas cortas diciendo Me ha contado un pajarito qué le molestó en cada gala Melissa Pérez que él estaba mortificado porque en cada gala Melissa iba con prendas más pequeñas, se sintió celosa. Reveló que aún están legítimamente casados pero ahora tienen diferentes prioridades. Ella asegura que sigue siendo amiga de Jean-Paul Gabuteau y espera poder conversar con él cuando se calmen las emociones.","trome","31/06/2016"
"Patras","El karma existe, dice Paula Arias respecto a especulaciones sobre Jefferson Farfán y Yahaira Plasencia. Afirma que después de romperse relaciones antiguas surge nuevas oportunidades y destaca cómo el destino castiga a quienes hacen daño. Además, menciona que mientras algunos buscan culpar sin evidencias claras, otros simplemente avanzan hacia mejores experiencias.","trome","31/06/2016"
"Magaly Solier evalúa continuar en ‘Al fondo hay sitio’","La actriz Magaly Solier considerará seguir en la popular serie peruana Al fondo hay sitio, dependiendo de decisiones tomadas para una posible nueva temporada. Expresa incertidumbre frente a su futuro dentro del proyecto, destacando tanto el vínculo personal como profesional que representa la producción. También reflexiona sobre el impacto positivo de distanciamientos temporales en proyectos creativos largos.","trome","31/06/2016"
"‘Milech’ Figueroa sobre errores y amor","Milech Figueroa admite haber cometido errores en su carrera, pero señala que estas situaciones sirvieron para crecimiento personal. Confiesa no tener pareja actualmente y describe su filosofía sentimental basándose en conexiones profundas y significativas, negando intereses fugaces. Subraya su preferencia por mantener control absoluto sobre aspectos íntimos de su vida.","trome","31/06/2016"
"Arana y Jer muestran cordialidad","Durante un encuentro en el set de Combate, Sandra Arana y Vanessa Jer demostraron mutuo respeto y cordialidad, a pesar de diferencias previas. Ambas coinciden en dejar atrás conflictos pasados, estableciéndose límites profesionales claramente definidos. Este gesto simboliza madurez y entendimiento compartido en ambientes laborales competitivos.","trome","31/06/2016"
"Nuevo Partido","Nos pasan la voz que Enrique Wong y Jos Luna Guévez formaran un nuevo partido político. Se llamará Podemos Perú.","trome","31/06/2016"
"Porchetitas","La ONPE sanciona a Peruanos Por el Kambio, partido de Pedro Pablo Kuczynski, por haber entregado cerveza, cáñamo puro y hojas de coca dulces.","trome","31/06/2016"
