"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la compra de 24 aviones de combate";"NA";"NA";"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares. La operación se realizó a través de la empresa estatal Corporación Argentina de Aeronaves (CAA) y se financiará con créditos internacionales. Los aviones serán utilizados para modernizar la flota aérea de la Fuerza Aérea Argentina y reforzar la defensa del país.";"trome";"2021-03-02";"2"
"El dólar blue toca un máximo histórico";"La cotización alcanza los $350";"NA";"El dólar blue alcanzó hoy un nuevo máximo histórico en el mercado informal, cotizando a $350. La suba se debe a la incertidumbre económica y política, y a la alta demanda de divisas. Los analistas advierten que la brecha entre el dólar oficial y el blue podría seguir ampliándose en los próximos días.";"trome";"2021-03-02";"2"
"La inflación sigue descontrolada";"El índice de precios al consumidor aumentó 8% en un mes";"NA";"La inflación en Argentina sigue descontrolada, con un aumento del 8% en el índice de precios al consumidor en el último mes. La suba de precios afecta a todos los sectores de la economía, y golpea especialmente a los sectores más vulnerables de la población. El Gobierno anunció nuevas medidas para intentar controlar la inflación, pero los analistas dudan de su efectividad.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de choque económico";"Incluye medidas para controlar la inflación y estimular el crecimiento";"NA";"El Gobierno anunció un nuevo plan de choque económico para intentar controlar la inflación y estimular el crecimiento. El plan incluye medidas como la reducción del gasto público, el aumento de las tasas de interés y la promoción de las exportaciones. Los analistas advierten que el plan podría tener efectos negativos en el corto plazo, pero podrían ser beneficiosos en el largo plazo.";"trome";"2021-03-02";"2"
"El Banco Central sube las tasas de interés";"Busca controlar la inflación y estabilizar el tipo de cambio";"NA";"El Banco Central subió las tasas de interés en 2 puntos porcentuales, en un intento por controlar la inflación y estabilizar el tipo de cambio. La medida busca enfriar la economía y reducir la demanda de divisas. Los analistas advierten que la suba de tasas podría afectar el crecimiento económico.";"trome";"2021-03-02";"2"
"El dólar oficial supera los $200";"La brecha con el blue se amplía";"NA";"El dólar oficial superó hoy los $200 en el mercado cambiario, en medio de la creciente incertidumbre económica y política. La brecha con el dólar blue se amplía cada vez más, lo que genera preocupación en el mercado. Los analistas advierten que la situación podría empeorar en los próximos días.";"trome";"2021-03-02";"2"
"La oposición denuncia fraude electoral";"Exige un recuento de votos";"NA";"La oposición denunció fraude electoral en las elecciones presidenciales y exige un recuento de votos. Los partidos opositores alegan que hubo irregularidades en el conteo de votos y exigen una investigación exhaustiva. El Gobierno rechaza las acusaciones y afirma que las elecciones fueron limpias y transparentes.";"trome";"2021-03-02";"2"
"El Gobierno anuncia nuevas restricciones por la pandemia";"Incluyen el cierre de bares y restaurantes";"NA";"El Gobierno anunció nuevas restricciones por la pandemia, que incluyen el cierre de bares y restaurantes, la suspensión de clases presenciales y la limitación de la circulación nocturna. Las medidas buscan frenar el avance del coronavirus y evitar el colapso del sistema de salud.";"trome";"2021-03-02";"2"
"El INDEC publica los datos de pobreza";"El índice alcanza un nuevo récord";"NA";"El INDEC publicó los datos de pobreza correspondientes al primer semestre del año, que muestran un nuevo récord. El índice de pobreza alcanza el 39,2%, lo que significa que más de 18 millones de personas viven en la pobreza.";"trome";"2021-03-02";"2"
"El Gobierno lanza un nuevo programa de asistencia social";"Busca aliviar el impacto de la crisis";"NA";"El Gobierno lanzó un nuevo programa de asistencia social para aliviar el impacto de la crisis económica y social. El programa incluye la entrega de alimentos, la asistencia médica y la ayuda económica a las familias más vulnerables.";"trome";"2021-03-02";"2"
