"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El Gobierno autorizó la compra de 24 aviones de combate";"NA";"NA";"El Gobierno autorizó la compra de 24 aviones de combate Mirage 2000 a Francia por un monto de 8.000 millones de dólares. La operación se realizó a través de la empresa estatal Corporación Argentina de Aeronáutica (Fadea) y se financiará con créditos internacionales. La compra de los aviones tiene como objetivo modernizar la flota aérea de combate de las Fuerzas Armadas y fortalecer la defensa nacional.";"trome";"2021-03-02";"2"
"El dólar blue toca un máximo histórico";"La cotización supera los $350";"NA";"El dólar blue alcanzó un nuevo máximo histórico en el mercado informal, superando los $350. La cotización se disparó en las últimas horas debido a la incertidumbre económica y la alta demanda de divisas. Los analistas advierten que la brecha entre el dólar oficial y el blue podría seguir ampliándose en los próximos días.";"trome";"2021-03-02";"2"
"La inflación sigue descontrolada";"El índice de precios al consumidor aumentó 8% en un mes";"NA";"La inflación en Argentina sigue descontrolada, con un aumento del 8% en el índice de precios al consumidor en el último mes. Este dato confirma las expectativas de los economistas, quienes advierten que la inflación podría superar el 100% anual. El Gobierno anunció nuevas medidas para intentar controlar la inflación, pero los resultados aún son inciertos.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo aumento en las tarifas de energía";"La medida generó críticas de la oposición";"NA";"El Gobierno anunció un nuevo aumento en las tarifas de energía, que entrará en vigor a partir del próximo mes. La medida generó críticas de la oposición, que la calificó de regresiva y perjudicial para la economía. El Gobierno argumentó que el aumento es necesario para garantizar la sustentabilidad del sistema energético.";"trome";"2021-03-02";"2"
"El dólar oficial se mantiene estable";"NA";"NA";"El dólar oficial se mantiene estable en $150, mientras que el dólar blue sigue en alza. La brecha entre ambas cotizaciones se amplía cada vez más, generando incertidumbre en el mercado. Los analistas advierten que esta situación podría afectar la economía en los próximos meses.";"trome";"2021-03-02";"2"
"El Gobierno lanzó un nuevo programa de subsidios";"NA";"NA";"El Gobierno lanzó un nuevo programa de subsidios para familias de bajos ingresos. El programa busca aliviar el impacto de la inflación en el bolsillo de los ciudadanos. Se espera que el programa beneficie a más de un millón de familias en todo el país.";"trome";"2021-03-02";"2"
"El Senado aprobó la ley de reforma tributaria";"NA";"NA";"El Senado aprobó la ley de reforma tributaria, que busca aumentar la recaudación impositiva para financiar el gasto público. La ley fue aprobada con el apoyo de la mayoría oficialista y la oposición. Se espera que la ley entre en vigor a partir del próximo año.";"trome";"2021-03-02";"2"
"El Gobierno anunció nuevas medidas para combatir la inseguridad";"NA";"NA";"El Gobierno anunció nuevas medidas para combatir la inseguridad, que incluyen el aumento de los efectivos policiales, la instalación de cámaras de seguridad y el endurecimiento de las penas para los delincuentes. Se espera que estas medidas contribuyan a reducir la criminalidad en el país.";"trome";"2021-03-02";"2"
"El Banco Central subió la tasa de interés";"NA";"NA";"El Banco Central subió la tasa de interés en 2 puntos porcentuales, en un intento por controlar la inflación y estabilizar el tipo de cambio. Se espera que esta medida tenga un impacto en el costo del crédito y en la actividad económica.";"trome";"2021-03-02";"2"
"El Gobierno anunció un nuevo plan de obras públicas";"NA";"NA";"El Gobierno anunció un nuevo plan de obras públicas, que incluye la construcción de carreteras, hospitales y escuelas. Se espera que este plan genere empleo y dinamice la economía.";"trome";"2021-03-02";"2"
