"headline";"subheadline";"author";"content";"newspaper_name";"publication_date";"page_number"
"El loco del martillo";"NA";"La Seño María";"Hoy en día, uno pensaría que...";"trome";"2021-03-02";"2"
"Contento por fin de cuarentena";"Habla Trome";"Ismael Lazo, Vecino de San Luis";"Estoy feliz porque...";"trome";"2021-03-02";"2"
"Crónica del crimen del 'Martillo'";"NA";"Trome Periódico";"En una noche de julio, el sonambulista Gary decidió llevar a cabo su plan. El terrible asesinato del Renzo H.F., conocido como el Martillazo, fue cometido por Clímaco Basombrio Pendavis, un exalumno del colegio Santa María. La víctima, una trabajadora del hogar, fue brutalmente golpeada con martillazos en la cabeza hasta perder la vida. El asesino, que actuó bajo los efectos de sustancias psicotrópicas, fue capturado tras un juicio donde se determinó su peligrosidad para la sociedad.";"trome";"2021-03-02";"2"
"Rescate polémico durante levantamiento de cuarentena";"NA";"Trome Periódico";"El rescate del reo Clímaco Basombrio Pendavis generó indignación entre los peruanos. A pesar de ser un peligro público, su liberación se produjo en medio del levantamiento de la cuarentena estricta en el país. La operación policial para rescatarlo fue criticada por muchos, quienes consideraron que no debió haber sido liberado bajo ninguna circunstancia.";"trome";"2021-03-02";"2"
"El sonambulismo y el crimen";"NA";"Trome Periódico";"Gary, conocido como el Sonambulo, ha cometido varios delitos en estado de somnambulismo. Su última víctima fue la trabajadora del hogar Alexandra Brenes, a quien asesinó con martillazos. Los psiquiatras determinaron que Gary representa un peligro para la sociedad y debe ser internado en una institución especializada.";"trome";"2021-03-02";"2"
"El crimen de la empleada del hogar";"NA";"Trome Periódico";"La trabajadora del hogar Alexandra Brenes fue brutalmente asesinada por Clímaco Basombrio Pendavis, quien le asestó 144 golpes con un martillo. El crimen ocurrió en una casa de San Luis y ha causado conmoción entre los vecinos. La víctima era conocida por su amabilidad y dedicación al trabajo.";"trome";"2021-03-02";"2"
"El juicio del 'Martillazo'";"NA";"Trome Periódico";"Clímaco Basombrio Pendavis fue sentenciado a cadena perpetua tras ser declarado culpable de asesinar a Alexandra Brenes. Durante el juicio, se reveló que actuó bajo los efectos de sustancias psicotrópicas y en estado de sonambulismo. La familia de la víctima espera justicia y que este crimen no quede impune.";"trome";"2021-03-02";"2"
"La historia del Sonambulo";"NA";"Trome Periódico";"Gary, apodado el Sonambulo, ha cometido varios asesinatos en estado de somnambulismo. Su última víctima fue Alexandra Brenes, a quien golpeó con un martillo hasta matarla. Los psiquiatras determinaron que Gary representa un peligro para la sociedad y debe ser internado en una institución especializada.";"trome";"2021-03-02";"2"
"El crimen del 'Martillazo'";"NA";"Trome Periódico";"Clímaco Basombrio Pendavis, conocido como el Martillazo, fue sentenciado a cadena perpetua tras asesinar a Alexandra Brenes. El crimen ocurrió en una casa de San Luis y ha causado conmoción entre los vecinos. La víctima era conocida por su amabilidad y dedicación al trabajo.";"trome";"2021-03-02";"2"
"El rescate del 'Martillazo'";"NA";"Trome Periódico";"Clímaco Basombrio Pendavis, el asesino de Alexandra Brenes, fue rescatado durante el levantamiento de la cuarentena estricta en el país. La operación policial para rescatarlo generó indignación entre los peruanos, quienes consideraron que no debió haber sido liberado bajo ninguna circunstancia.";"trome";"2021-03-02";"2"
"El crimen del 'Martillazo'";"NA";"Trome Periódico";"Clímaco Basombrio Pendavis, conocido como el Martillazo, fue sentenciado a cadena perpetua tras asesinar a Alexandra Brenes. El crimen ocurrió en una casa de San Luis y ha causado conmoción entre los vecinos. La víctima era conocida por su amabilidad y dedicación al trabajo.";"trome";"2021-03-02";"2"
"El sonambulismo y el crimen";"NA";"Trome Periódico";"Gary, conocido como el Sonambulo, ha cometido varios delitos en estado de somnambulismo. Su última víctima fue la trabajadora del hogar Alexandra Brenes, a quien asesinó con martillazos. Los psiquiatras determinaron que Gary representa un peligro para la sociedad y debe ser internado en una institución especializada.";"trome";"2021-03-02";"2"
"El crimen de la empleada del hogar";"NA";"Trome Periódico";"La trabajadora del hogar Alexandra Brenes fue brutalmente asesinada por Clímaco Basombrio Pendavis, quien le asestó 144 golpes con un martillo. El crimen ocurrió en una casa de San Luis y ha causado conmoción entre los vecinos. La víctima era conocida por su amabilidad y dedicación al trabajo.";"trome";"2021-03-02";"2"
"El juicio del 'Martillazo'";"NA";"Trome Periódico";"Clímaco Basombrio Pendavis fue sentenciado a cadena perpetua tras ser declarado culpable de asesinar a Alexandra Brenes. Durante el juicio, se reveló que actuó bajo los efectos de sustancias psicotrópicas y en estado de sonambulismo. La familia de la víctima espera justicia y que este crimen no quede impune.";"trome";"2021-03-02";"2"
