"headline","subheadline","author","content","newspaper","date"
"Ti duo lo con Bolivia","","","Esta noche, desde las 9:15 PM, Perú listo para ti duelo con Bolivia.","peru21","2017/08/31"
"Gobierno denuncia radicales docentes","Presupuesto 2018 Premier pide más plata para Educación y salud","","Premier pide más plata para Educación y salud. Acatar fallo Educación del TC y Salud.","peru21","2017/08/31"
"Inscripciones universitarias","Modalidad virtual","Dirección Universitaria de Educación a Distancia","Inscríbase en modalidad virtual en la Universidad Carreras Profesionales de las Peruanas. Visite nuestra dirección en Guillermo Prescott – 520 San Isidro.","peru21","2017/08/31"
"Fallo del Tribunal Constitucional","Kenyi Fajardo: Respetar sentencias del TC es fundamental","Patricia Quispé","Pese a la reticencia de algunos legisladores a acatar el fallo del Tribunal Constitucional, Keniy Fajardo opina que es indispensable respetarlo para fortalecer la institucionalidad. Primer Ministro Zavala coincide en que las decisiones del TC deben obedecerse.","peru21","2017/08/31"
"Huelga de docentes","Docentes públicos iniciarán huelga de hambre","Ricardo Monzón","Después de que la ministra de Educación, Marilú Martens, indicara que las negociaciones continuarán solo en las regiones, dirigentes docentes planean comenzar una huelga de hambre.","peru21","2017/08/31"
"Ley antitransfugismo","Beteta indica que nota de Odebretch es insuficiente","","Karina Beteta sugiere que la anotación encontrada en el teléfono de Marcelo Odebrecht no proporciona suficientes pruebas para abrir una pesquisa formal dentro de la comisión Lava Jato.","peru21","2017/08/31"
"Premier Zavala frente a críticas","Discriminatorias palabras no ameritan respuestas","","Ante las críticas discriminatorias lanzadas por Jorge Villacorta, el primer ministro Fernando Zavala declara que tales palabras no merecen comentario alguno.","peru21","2017/08/31"
"Nominación en policía","General Victor Raul Rucoba podría ser designado","","Según fuentes del Ministerio del Interior, General Victor Raul Rucoba Tello sería nominado como nuevo líder de la Policía Nacional.","peru21","2017/08/31"
"Criticism within government party","Discrepancies between executive branch and ruling party members","","Salvador Heresi criticizes Prime Minister's lack of self-critical ability while other officials express concerns over political divisions affecting governance effectiveness.","peru21","2017/08/31"
"Reorganización presupuestaria aumenta fondos para educación","","Na","Como se anunció anteriormente por el titular del MEF, Fernado Zavala, el presupuesto de 2018 muestra un incremento sustancial destinado a la educación.","peru21","2017/08/31"
"Crecimiento moderado en economía peruana","","Na","La economía presenta una leve mejora gracias a factores externos positivos, aunque persisten conflictos socio-políticos.","peru21","2017/08/31"
"Información clave sobre tus derechos durante las vacaciones","Consejos prácticos para trabajar","Richard Culque","Todo trabajador permanente tiene derecho a 30 días de vacaciones pagadas, excepto si trabaja media jornada donde corresponderían 15 días.","peru21","2017/08/31"
"Pronóstico climático local","Temperatura máxima/minima y radiación UV","Na","Las temperaturas oscilan entre mínimas/máximas específicas dependiendo de la ubicación geográfica dentro del territorio peruano.","peru21","2017/08/31"
"Sobre la próxima reformulación de seguros de hogar","Tipologías de coberturas disponibles","Asociación Peruana de Empresas de Seguros (APESEG)","Existen diversas opciones de cobertura ante posibles eventos adversos tales como robos, incendios, y fenómenos naturales.","peru21","2017/08/31"
"Análisis de la industria pesquera peruana","Dominio empresarial y perspectivas futuras","Edmer Trujillo","Solo unas pocas empresas poseen gran parte del mercado de exportación de productos derivados del pescado, generando preocupaciones sobre monopolios industriales.","peru21","2017/08/31"
"Instalación de gas /Ascensores de última generación.","","","","peru21","2017/08/31"
"Cámaras de seguridad.;Departamentos de 72m2 a 74m2.<br>Departamentos con vista al mar<br><br>DANOS. 5lsmo de 4.7 en Carabaya, Puno, afecto 99 viviendas.","","<p>Tó un temblor de 3.7 grados en la provincia de Huarmey.</p>","","peru21","2017/08/31"
"A las 11:04 a.m., un movimiento de 3.9 grados en la localización de Locin.baa, en Tacna,","","<p>En la región Amazonas también hubo un evento a la 1:22 p.m., a 58 kilómetros al norte de Santa María de Nieva. Fue de 4 grados.</p>","","peru21","2017/08/31"
"Durante todo 2016 hubo más de 400 sismos. En agosto del año pasado se presentaron 52, mientras que en el mismo mes de 2017 se reportaron 39.","","<p>No Liberan Energía</p><p>El presidente ejecutivo del IGP, Hernando Tavera, señaló que estas series de temblores que se presentan en el país no liberan energía...</p>","","peru21","2017/08/31"
"'Anomalía 5';Un muralla Inca del sector Lucrécalle, en el Cusco, fue...afectado por la quema de llantas y basura por parte de vecinos de la zona, informó la Dirección Descentralizada de Cultura.</span>""NA""","<p>Las autoridades evaluaban los daños.</p>","","","peru21","2017/08/31"
"Agentes de la Policía incautaron 72 kilogramos de marihuana en la bodega de un Ómnibus Interprovincial. La unidad fue intervenida a la 1:00 de la madrugada de ayer en el Distrito de Chugay, en la Provincia de Sanchez Carrión, La Libertad, El alucinógeno estaba acondicionado en 36 bolsas de dos kilos cada uno, dentro de cuatro sacos, Los agentes detuvieron a seis personas, incluyendo al chofer de la unidad.</span>","","<p></p>","","peru21","2017/08/31"
"Sobre la instalación de gas y ascensor moderno, además de cámaras de vigilancia, departamentos disponibles varían de 72 metros cuadrados a 74 metros cuadrados, algunos ofrecen vistas al mar. Información disponible en www.fonicavisos.com/comercio.com.pe</span>""","","<p></p>","","peru21","2017/08/31"
"Historia de Regina Castellano Delgado de Buscaglia (1926–2017)</p><p>Agradecemos a aquellos que compartieron momentos significativos con ella mediante oraciones recordatorias en su cumpleaños número 101, celebrándose hoy.</p>","","","","peru21","2017/08/31"
"Nueva edición de Fotonoticia presenta la serie ‘Amor Divino’ de Gerardo Chavez, mostrando imágenes impactantes de eventos religiosos locales.</span>","","<p>Anuncia nueva colección fotográfica titulada “Amor divino” por Gerardo Chávez, capturando rituales sagrados relacionados con la veneración de la Papa.</p>""","","peru21","2017/08/31"
"Inauguración de la exposición individual de Gerardo Chávez en el Museo Nacional, honrando su octava década de contribuciones al mundo del arte.</span>","","<p>Celebra la inauguración de la exposición personal de Gerardo Chávez en el Museo de la Nación, marcando sus 80 años de trayectoria artística.</p>""","","peru21","2017/08/31"
"Muestra retrospectiva de Gerardo Chávez destaca su influencia en el surrealismo peruano y su papel fundamental en establecer centros culturales en Trujillo.</span>","","<p>Muestra retrospectiva dedicada a Gerardo Chávez, explorando su legado en el surrealismo y su rol clave en promover la cultura en Trujillo.</p>""","","peru21","2017/08/31"
"\Historia entre Angle Arizaga y Nicola Porcella\""""","NA","NA","""Cuánto a la historia de los personajes de Ángel Arizaga y Nicola Porcella, Zuloaga contó: \Entre ellos habrá conflictos, pero 'Piero' le pedirá matrimonio a 'Anita'. Lo que no diré es si se casan o no, quizá alguien lo impida.\""""""""","peru21","2017/08/31"
"Trailer de serie sobre José José","Lanzado por Telemundo","NA","""La cadena Telemundo lanzó el trailer de la serie José José: el principe de la canció­n, basada en la vída del interpe­tante mexicano y pro­ta­go­ni­za­da por el ac­to­r Alejan­dro de la Ma­drid. El vídeo mue­s tra al proto­gonis­ta en un estudios de gra­ba­ción y luengoa interpre­tan­do el temà »La nave del olvi­do», asì co­mo su ocaso po­ra sus prob­lemas con el alcoho­l.""","peru21","2017/08/31"
