"headline","subheadline","author","content","newspaper","date"
"PANDÉMONIO... NO HAY SIN SUERTE","","","Directo Periodístico: PROF EOEE COMISION BELAUNDE LOSSIO\nEl martes pedirán abrir cuentas de masa por el órgulo gay.\nPÁGINA 17 COPA AMÉRICA CHILE 2015 PARAGUAY ELIMINA A BRASIL POR PENALTIES.","peru21","2015/06/28"
"ECONOMÍA DEJA DE CRECER POR PROYECTOS MINEROS PARALIZADOS","Según el estudio realizado por el Instituto Peruano de Economía (IPE)...","LA SEÑORA MARÍA","En el Perú, cuando hablamos de minería, la asociamos a dos cosas: riqueza y conflictos sociales. En los últimos seis años, hemos sido más sensibles a los conflictos sociales ante la presencia de la industria minera. Estos han derivado, en muchas ocasiones, en violencia por parte de las fuerzas del orden y de la comunidad afectada. Algunos ven a la minería como una vía para el desarrollo y como actividad clave en gran parte de la dinámica de la economía; otros como la principal responsable de la degradación ambiental. La industria minera representa cerca del 11% del Producto Bruto Interno (PBI).\nAsimismo, según el Banco Central de Reserva del Perú (BCRP), el crecimiento del PBI se estima en 3.9%, 5.3% y 5.8% para el 2015, 2016 y 2017, respectivamente; se sostiene fundamentalmente en el aumento de la inversión minera, que, se anticipa, incremente en 11.9% en el 2015 y 17.8% en el 2016.","peru21","2015/06/28"
"LASS CIFRAS.","'Historicamente, el Perú tiene ventajas competitivas para la producción de metales.'\nAlejandro Santoro, especialista del Fondo Monetario Internacional (FMI)\nLAS CIFRAS. Según el último informe elaborado por el Instituto Peruano de Economía (IPE), como producto del retraso de los proyectos mineros en el país, durante el período 2008–2014, la economía dejó de crecer 2.9 puntos porcentuales, mientras que entre el 2011 y el 2014 se perdieron 13.4 puntos porcentuales de crecimiento. Del total de proyectos mineros para ser desarrollados del 2008 al 2014, el 22.8% fueron ejecutados, el 36.2% de los proyectos todavía se encuentra dentro del plazo de ejecución, el 8.7% han sufrido demoras por factores internos (proprios de las empresas) y el 32.3% (1.5 proyectos) han sido paralizados o retardados por conflictos sociales y obstáculos administrativos. El estudio tomó solo este último grupo y lo analizó en el período descrito. Así, la inversión que el país dejó de percibir en los últimos siete años es de $21,515 millones de dólares, mientras que la producción perdida en dicho período fue de $24,640 millones de dólares. Si consideramos ambos montos y añadimos el impacto en el resto de la economía ($21,043 millones), el Perú perdió $67,203 millones de dólares.","","","peru21","2015/06/28"
"HISTORIA CONTRA LA MINERÍA.","","RODRIGO PRIALE, GERENTE GENERAL DE GENERS","Si en el 2014 los proyectos mineros se hubieran llevado a cabo conforme al plan inicialmente planeado, el PIB habría crecido 6.8% en lugar del magro 2.4%. La minería habría permitido generar más empleos, incrementar la recaudación fiscal y disminuir la pobreza a pesar de la desaceleración global (menor crecimiento de China, la crisis europea y el estancamiento de Estados Unidos).","peru21","2015/06/28"
"MUCHA PERSONAL QUE TENGA UNA MINERA","","ROQUE BENAVIDES PRESIDENTE DEL DIRECTORIO DE BUENAVENTURA","Benavides enfatiza en que ‘Hay proyectos que se han podido realizar, pero obviamente Conga, Tía María y Santa Anna han tenido primicias. Nuestros proyectos no han tenido primicias y seguimos trabajando, operando y produciendo.’","peru21","2015/06/28"
"Comisión Que Investiga a Belaunde Lossio Solicitará a SBS Levantamiento del Secreto Bancario","","","El martes pedirán que se abran cuentas de Nadine Heredia y de nueve investigados más.","peru21","2015/06/28"
"Diploma Ambiental Preliminar (DAP) Mitsui Automotrís S.A.","","","Se realiza el Diplomado Ambiental Preliminar (DAP) del proyecto de nuestras instalaciones ubicadas en la Av. Javier Prado Este No 6042 Urb. San Cesar Distrito La Molina, en la Provincia de Lima.","peru21","2015/06/28"
"Historia de ‘O’ (Error Mais Grande do Mundo)","","","Milionario Odebrecht cometió errores graves revelados por la revista Época, incluida la amenaza de involucrar a líderes brasileros en problemas legales.","peru21","2015/06/28"
"No Quiero Imaginarme Impotencia Equipo Asesores Magnate Millonario Presidente","","","Un magnate jamás debería amenazar a un presidente, ejemplificado históricamente con conflictos entre empresarios estadounidenses y autoridades gubernamentales.","peru21","2015/06/28"
"Nacionalistas Propuestas Parlamentarias Comunes Candidaturas Presidenciales Legislatura","","Juan José Díaz Dios","Propuesta de Gana Peru vista como cortina de humo, manteniendo firme la candidatura de Luis Iberico.","peru21","2015/06/28"
"Captura Operación Anti-Terrorismo Región San Martín","","","Capturado Pepe, supuesto integrante de Sendero Luminoso, en operación conjunta entre fuerzas especiales y fiscales.","peru21","2015/06/28"
"MARCHA DEL ORGULLO GAY RECORA LIMA","","","Miles de personas, incluyendo ciudadanos, adultos y niños, participaron ayer de la marcha por el Día del Orgullo Gay. Bajo el lema: ‘’Ante el exterminio del estado, nuestros cuerpos resisten,’’ se concentraron en el Campo de Marte y luego corrieron diversas calles hasta llegar a la Plaza San Martín.","peru21","2015/06/28"
"DIFERENTES COLECTIVOS PARTICIPAN EN MARCHA DEL ORGULLO","","","La manifestación fue encabezada por la Comunidad Lesbiana, Gay, Trans, Bisexual e Intersexual (GLBTIQ+) que recibió el apoyo de diversas autoridades y artistas. Muchos de los asistentes hicieron referencia a la reciente legalización del matrimonio homosexual en todo Estados Unidos y pidieron que en nuestro país también se respete la igualdad.","peru21","2015/06/28"
"CUESTIONABLE LEGALIZACIÓN DEL MATRIMONIO SEXUAL EN EE.UU.","","Juan Claudio Lechin","Los republicanos norteamericanos siguen sin comprender que EE.UU. es un país multicultural. Las recientes declaraciones de Donald Trump contra los migrantes mexicanos evidencian este entumecimiento. [...] Si los republicanos no se abren a la multiculturalidad y sus lenguajes, no ganarán elecciones en el futuro y Occidente seguirá debilitándose.","peru21","2015/06/28"
"SICARIOS MATAN A TRES PERSONAS EN CALLAO","APIENA LUZ DEL DÍA","","Apierna luz del día, dos sicarios jóvenes asesinaron a balazos a tres sujetos en la cuadra 2 de la calle Felipe Pinglo, en La Perla. Las víctimas recién habían llegado a vivir en la zona.","peru21","2015/06/28"
"TORMENTA POLÍTICA SOBRE MANEJO FINANCIERO EN CHICLAYO","EX ALCALDE MOVÍA INFLUENCIA EN JUSTICIABLA INDIGNANTE","","Revelan manipulación financiera del ex alcalde de Chiclayo, Roberto Torres, implicando transferencias ilegales de fondos públicos mediante acciones judiciales favorecedoras a intereses particulares.","peru21","2015/06/28"
"Caché musical y diferencias económicas","NA","NA","¿Cómo era posible tanta diferencia? Después de toda, el caché de la orquesta debía de ser el mismo.","peru21","2015/06/28"
"Diferentes precios de conciertos","NA","NA","Después de todo, el caché de la orquesta debía de ser el mismo. Y, si el aforo del Teatro Municipal de Santiago es similar al del Gran Teatro Nacional (unas mil quinientas butacas), ¿por qué allí una platea valía casi cuatro veces menos que en Lima?","peru21","2015/06/28"
"Preguntas sin respuesta","NA","NA","¿Son tan elevados los impuestos a los espectáculos en el Perú? ¿Por qué se cargan tanto los costos?","peru21","2015/06/28"
"Sobre la gestión cultural","NA","NA","En cualquier caso, está claro que, dado que los gastos operativos de un auditorio de esta categoría son altos, no tiene sentido programar espectáculos tan caros si no se cuenta con subvenciones que permitan poner las entradas a precios razonables.","peru21","2015/06/28"
"Economía y acceso cultural","NA","NA","De otro modo, lo único que se promueve es una elitización de la cultura, Y ese no es el rol que le corresponde al Gran Teatro Nacional.","peru21","2015/06/28"
"Investigación necesaria","NA","NA","En nuestro país no faltan empresarios … ávidos que se aprovechan del poderío de un sector privilegiado al que no le importa pagar precios exorbitantes.","peru21","2015/06/28"
"Autoridad regulatoria ausente","NA","NA","Por supuesto, eso es válido en un régimen de libertades, pero resulta inaceptable cuando se trata de una institución pública que no persigue el lucro y que aspira a favor de los intereses de un público mayoritario.","peru21","2015/06/28"
"Llamado a transparencia","NA","NA","Por tanto, ya que Indecopi no se pronuncia, el Ministerio de Cultura, del que depende el Gran Teatro Nacional, nos deben una explicación.","peru21","2015/06/28"
"","","","","peru21","2015/06/28"
"Música y actuación internacional","Edgar Vivar regresa a la escena cinematográfica","NA","El recordado ‘Señor Barriga’ se incorpora actor mexicano Edgar Vivar, quien interpretaba al Señor Barriga en la serie El Chavo del Ocho, será parte del elenco de la película Cementerio General 2, cuyo rodaje se realizará en nuestro país y en México.","peru21","2015/06/28"
"Nueva participación de Edgar Vivar","Detalles del reparto","NA","'Uno de los actores internacionales de la película será Edgar Vivar, quien interpretará al jefe de un hospital psiquiátrico en México.'","peru21","2015/06/28"
"Protagonistas adicionales","Continuidad narrativa","NA","‘Son casi 14 personas en el elenco,’ continuó el director Dorían Fernández. También anunció que el conductor de Esto Es Guerra, Matías Brivio, hará su debut en la pantalla grande en dicha película.","peru21","2015/06/28"
"Expectativas de la secuela","Aspectos técnicos del film","NA","‘Es la primera vez que Matías hace cine. ¿Será un reportero?’ Sí, pero tendrá características especiales’, agregó.","peru21","2015/06/28"
"Historia continua","Narrativa extendida","NA","‘La cinta será una continuidad de la primera parte,' señaló. ‘Se verá el seguimiento del tablero de la ruleta para entenderlo.’","peru21","2015/06/28"
"","","","","peru21","2015/06/28"
"Denuncia digital","Ataque virtual hacia Johanna San Miguel","NA","A través de su cuenta de Facebook, la conductora del reality Esto Es Guerra, Johanna San Miguel, denunció que alguien le envía mensajes amenazantes en los cuales le desea la muerte.","peru21","2015/06/28"
"Atención mediática","Respuesta directa","NA","‘Este es lo que me dice la persona siguiente (el agresor), a mí y a un menor de edad,’ escribió Johanna sobre el mensaje recibido.","peru21","2015/06/28"
"No temer a las críticas","Actitudes resilientes","NA","Sin embargo, la animadora, quién ya tomó cartas en el asunto, no se intimida y contesta al agresor. ‘No se cansen ni gasten sus energías en insultarme por aquí. Lo que no me gusta lo elimino,’” indicó.","peru21","2015/06/28"
