"headline","content","newspaper","date"
"GESTIÓN","El Gobierno nunca me encontrará fuera del sistema Dilbert.com DilbertCar(compañía)  IST:MA ABURRIMIENTO LO MATAN EN DOS DÍAS  SE VE COMO UN PALO TODAVÍA SE VE COMO UN PALO  COMPETENCIA  gestión diario gestion.com.pe  El Niño le ganó la partida al rally Dakar  La cancelación de la participación peruana ha generado pérdidas millonarias y mucha controversia.  A través de un anuncio periodístico, el equipo de Alta Ruta 4x4 se enteró recién ayer de que las inversiones que realizaron para participar en el Dakar iban a ser echadas al agua, debido a que los circuitos del 2015 y del 2016 ya no pasarán por el Perú.  No son sólo los inversos deportistas, pequeños empresarios y compañías del sector del turismo y del ponerecibieron una baldazo de agua fría.  Y aunque los rumores iban y venían, muchos de ellos no creen que el Gobierno pueda echar marcha atrás en pocos días —esta versión daba inicio el 11 de septiembre— de un evento de esta magnitud. El motivo que dio el Ministerio de Comercio Exterior y Turismo para justificar la negativa de su respuesta es el fenómeno de El Niño.  El Niño tiene la culpa  Si bien prevenir desastres es positivo y el Estado sostiene que busca concentrar sus fuerzas en proteger a la población, esta justificación ha generado controversia. Los involucrados dudan sobre los motivos expuestos por el Gobierno y, sobre todo, por la forma abrupta en que anunciaron la decisión.  Para Jess López, piloto de Alta Ruta 4x4, el haber cancelado de esta forma la competencia no solo ha generado pérdidas millonarias para las industrias del turismo y deportes, sino que ocasiona una mala imagen al país.  Coincide Felipe Ross, director del Dakar, Lo que el gobierno necesita para sus acciones frente al fenómeno de El Niño son mucho mayores a lo que invertirían en la realización del evento, comenta...  En el caso de Toyota del Perú, uno de los principales auspiciadores del evento, según su gerente de Marketing, Responsabilidad social y Relaciones públicas, Patrick Huggard-Caine, es lamentable porque ha sido un evento en el que muchas empresas ya habían invertido para lograr mayor visibilidad.  Había una salida  Para Fernando Fernández, piloto peruano para el Dakar, esto (lo dicho por el Estado) no tiene mucho sentido, la nación se ocupa de la seguridad de la cartera, si ven que un río se carga mucho o empieza a lluvise suspende o cancela la etapa, y no nos ha pasado en Argentina con las lluvias. No hay peligro alguno ni para los corredores ni los espectadores, sustenta. Y es que para muchos la palabra del Ejecutivo era lo que estaba sobre la mesa.  Fernando sostiene que el Estado ya había confirmado su participación en el evento e incluso se hablaba del Dakar 2017.  No obstante, estas acciones están generando que la imagen que proyecta genere desconfianza entre los inversionistas extranjeros. Esto ha generado un problema gravísimo de credibilidad para el Gobierno. Precisa que en el caso del Dakar se riesgan muchos negocios ya se habían cerrado y según calcula uno de los hoteles podría tener pérdidas de ingresos de hasta US$ 280,000.  Solo para correr con motos se invierte alrededor de US$ 130,000 y US$300,000 para autos.  Ross estima que cada competidor debe haber invertido el 50% de su presupuesto actualmente y, considerando que muchos de los auspiciadores se retractarán, muchos perderán gran pan de lo que han dado.","gestion","25/08/2015"
"Consumo de pollo aumenta","Obajando los precios, hoy en día, uno pensaría que... consumiéndose más pollo porque hay una buena oferta y esa es la razón fundamental de por qué se están recuperando, comentó el tipo de embudo. El representante del gremio sostuvo además que la subida del dólar al alza el precio del pollo, debido a que la importación de maíz es un factor importante en su estructura de costos de producción. Definitivamente con el tipo de cambio todo lo que se importa tiene que subir pero a veces no es de inmediato por la misma oferta y demanda y todo el mes de julio el pollo estaba barato, dijo.","gestion","25/08/2015"
"REMESAS CRECIEN EN UN 1.4%","Las remesas que envían al país peruanos desde el exterior crecieron 1.4% en el segundo trimestre, resultado positivo que se registra por primera vez en más de dos años, reportó el BCR. El último periodo en que se observó un crecimiento en su ingreso fue en el cuarto trimestre del 2012.","gestion","25/08/2015"
"Proyección: Inversiones mineras sumarán US$ 7,500 millones","Las inversiones mineras sumaron US$ 4,000 millones en lo que va del 2015 y al finalizar llegarán a los US$ 7,500 millones, proyectó el presidente de la SNMPE, Carlos Gálvez, quien dijo que tales inversiones son impulsadas por Cerro Verde y Las Bambas.","gestion","25/08/2015"
"Exportaciones de café caen 28%","Las exportaciones del café peruano de enero a junio sumaron US$ 92.8 millones; una contracción de 28% respecto a similar período del 2014. Es decir, los envíos de café se redujeron en US$ 34.1 millones, informó la Cámara de Comercio de Lima.","gestion","25/08/2015"
"Solo se gasta el 40% en prevención contra El Niño","El viernes anunciarán qué magnitud tendrá El Niño en el verano. El Comité encargado del Estudio del Fenómeno de El Niño (Enfen), se reunirá para dar a conocer el comunicado donde determinará las posibles magnitudes que alcanzará el fenómeno de El Niño en el próximo verano, anunció Amelia Dávila, presidenta del Senamhi, quien integra dicha comisión multisectorial. Por su parte, Juan Carlos Eguren, miembro de la comisión de Fiscalización del Congreso, señaló que, pese a la advertencia de la llegada de un Niño de gravedad, los tres niveles de gobierno (nacional, regional y local) dan traspiés, una vez más, de su ineptitud y apenas han gastado el 40% del presupuesto para la ejecución de obras que permitan mitigar los efectos del evento climático. Precisó que el programa presupuestal Reducción de vulnerabilidad y atención de emergencias por desastres, del MEF, tiene S/. 1,435 millones, y al 19 de agosto solo ha utilizado S/. 580 millones, lo que representa el 40% de lo antes citado.","gestion","25/08/2015"
"Impacto de intervención en mercado cambiario","La tasa de interés en soles para las corporaciones empieza a elevarse. Tasa de préstamos a 90 días para clientes preferenciales subió a 4.8%, en línea con el incremento de la tasa de interés interbancaria en soles. Ello, como consecuencia de una elevación abrupta de la tasa de interés a la que se refiere el texto.","gestion","25/08/2015"
"A fin de mes se presenta presupuesto para el próximo año","Aunque el Ejecutivo aún no envió al Congreso el proyecto de ley del presupuesto público para el 2016, la comisión de Presupuesto y Cuenta General de la República, presidida por el congresista Teófilo Gamarra (nacionalismo), reconoció que el déficit fiscal se mantendrá el próximo año, en un 2% del PBI, debido a que el gasto que se programe por el gobierno superará sus ingresos tributarios. ‘El déficit puede ajustarse hasta el 2% en la medida que eso le permita una mayor operatividad, no solamente al Gobierno actual, sino al Gobierno entrante’, declaró el nacionalista.","gestion","25/08/2015"
"¿Qué le espera a su empresa en un 10 electoral?","Si hay quinto malo, la inversión fija está registrando su peor ciclo —cinco trimestres consecutivos de caídas— desde que entre el 2000 y el 2002 anotase nada menos que diez trimestres seguidos en rojo. Según el BCR, la inversión privada fija cayó 9% y la inversión pública lo hizo en 12.9% en el segundo trimestre del año (ambas con respecto al mismo periodo del 2014). Se conocen las causas del retroceso de las inversiones fijas. Una es la pérdida de confianza de las empresas ante los mensajes contradictorios que el Gobierno estuvo emitiendo en materia de promoción de inversiones, así como su escasa capacidad de anticipación y reacción ante el enfriamiento de la economía china, que ha sido la razón fundamental de la actual situación.","gestion","25/08/2015"
"NA","la han enjuiciado porque sigui promoviendo sus acciones como parte de los quienes están a favor del accionariado laboral afirman que ayuda a las empresas a asumir una perspectiva de más largo plazo.  AD, cuando debía haber sabido que iban a perder valor.  Un segundo riesgo es el atrinchereamiento. Quienes están a favor del accionariado laboral afirman que ayuda a las empresas a asumir una perspectiva de más largo plazo. Los críticos sostienen que puede afianzar la mala administración y socavar la competitividad: los gerentes con bajo rendimiento tienen mayor probabilidad de permanecer al mando y resistir ofertas de compra hostiles si un grupo de acciones de la empresa se encuentra en manos amigas.  Un tercer riesgo es la titularidad. El argumento más fuerte a favor del accionariado laboral es que los trabajadores mejorarán su desempeño y, además, harán que sus colegas ganen el ejemplo. Un artículo de Benjamin Dunford, de la Universidad Purdue, advierte que el ego puede transmutarse en titularidad. La investigación estudió una muestra de 409 empleados de una inmobiliaria y halló que quienes invierten una proporción mayor de sus AD en acciones de la empresa esperan obtener mejores beneficios — ascensos y aumentos de sueldos — que el resto y toman más días de descanso discrecional.  Es fácil que los argumentos a favor del accionariado laboral se vuelvan radicales: lo que digan sus partidarios genera vigorosas reacciones de sus críticos. Mucho pendiente de cómo están estructurados los esquemas y de los motivos para implementarlos.  Un reciente artículo de Han Kim (Universidad de Michigan) y Paige Ouimet (Universidad de Carolina del Norte) considera los tamaños de los planes de acción y de las empresas que los ofrecen: es más probable que los planes pequeños —que controlan menos del 5% de la empresa en cuestión— impulsen la productividad que los grandes, porque las empresas que implementan estos últimos a menudo están en problemas y lo que intentan es conservar sus flujos de efectivo sustituyendo inversiones por dinero, o buscan alejar ofertas de compra hostiles mediante la entrega de acciones a gente de la casa.  Los autores también sostienen que es más probable que tales planes funcionen mejor en empresas pequeñas porque los trabajadores accionistas pueden monitorearse entre ellos con mayor facilidad y, en consecuencia, impulsar la productividad general del negocio.  Hay bastante para decir sobre el accionariado laboral. Por ejemplo, que puede aumentar la motivación de los trabajadores y, de alguna manera, solucionar una división potencialmente peligrosa entre la clase trabajadora y la clase gerencial. Pero si los políticos piensan en serio sobre este asunto, necesitan poner más atención a cómo hacer que funcione en la práctica.  Tienen que enfocarse en la forma en la cual los esquemas son diseñados y buscar la forma de adaptar la regla y los incentivos burocráticos a fin de incentivarlos mejor diseñados. También necesitan enfrentar el problema de la concentración de riesgo que surge cuando se poseen acciones de una sola empresa.  Es que considerando que la esperanza de vida promedio de las compañías de la lista Fortune 500 ha caído de 75 años (en la década de 1930) a apenas 15 años (aún viven en las empresas que les dan empleo), es una receta para una jubilación miserable.","gestion","25/08/2015"
