"headline","subheadline","author","content","newspaper","date"
"Tema del Día: Reunión controvertida entre fiscal y ministro genera preocupación","","Miércoles 3 de Diciembre de 2014","Christian Salas, quien recientemente dejó el cargo de Procurador Anticorrupción, expresó su malestar hacia varias autoridades públicas después de enterarse de una reunión mantenida por el fiscal supra-provincial del caso ‘La Centralita’, Marco Huamán, con el ministro de Justicia, Daniel Figallo. En septiembre pasado, Huamán había anunciado públicamente esta reunión mediante una declaración radiofónica, explicando que respondió a consultas sobre el manejo del caso y mencionando cómo un abogado podría beneficiarse significativamente al plantear un habeas corpus dado el tratamiento percibido como débil del caso.","correo","2014/12/03"
"Investigan acciones del fiscal Huamán y el ministro Figallo","Ex-Procurador alerta sobre potencial conflicto de intereses","","Carlos Ramos Heredia compareció ante la comisión incógnitas del Congreso, aunque requiriéndose múltiples avisos para asegurar su participación. Además, según documentos enviados por Salas al fiscal superior Gustavo Quiroz, hubo una conversación telefónica relevante entre Huamán y la procuradora adjunta Yeni Vilcatoma, discutiendo aspectos delicados del caso 'La Centralita'. Esto sugiere una actuación poco usual de un fiscal público, especialmente en relación con contactos con figuras ejecutivas.","correo","2014/12/03"
"Critican reunión secreta entre fiscal y ministro","Abogado advierte sobre influencias indebidas","","Ronald Gamarra, exprocurador anticorrupción, criticó duramente la reunión entre Huamán, Quiroz y Figallo, describiéndola como inadmisible. Sugiere que cualquier responsabilidad caería principalmente sobre Figallo, quien invitó a la reunión, más que sobre Huamán. Destaca además que tales actividades pueden interpretarse políticamente incorrectas y señalan manipulaciones detrás de la investigación.","correo","2014/12/03"
"Auditorías internacionales ponen en jaque al sistema judicial peruano","Revelaciones impactantes sacuden la credibilidad pública","","Pedro Angulo, antiguo fiscal superior, argumenta que la naturaleza misma de la reunión entre un fiscal específico y un alto funcionario gubernamental contradice principios fundamentales de autonomía judicial. Las circunstancias rodeando esta reunión intensifican las sospechas de interferencia política en procesos legítimos de investigación, exacerbando aún más la crisis de confianza en las instituciones judiciales.","correo","2014/12/03"
"Hija víctima de la delincuencia hace veintitantos días en Miraflores.",""," ","Hace veinte días en Miraflores, cinco hampones que viajaban en dos automóviles asaltaron a una mujer mientras caminaba hacia su apartamento. Les robaron pertenencias valiosas y le fracturaron el brazo, requiriéndole cirugía y prótesis.","correo","2014/12/03"
"Semaforización inteligente será clave según Alcalde Electo.",""," ","Semáforos. El electo alcalde de Lima afirma que otro método para combatir la delincuencia es solventar la congestión vehicular. Foto: Archivo CanCastafede. Para él, el hampa se aprovecha de dicha situación para perpetrar hurtos y otras ilegalidades. Propone utilizar semaforización inteligente —con sensores— para optimizar el flujo vehicular conforme a la demanda en distintas arterias. Además, sugiere que automatizando entre 1000 y 1500 cruces podría gestionar adecuadamente el volumen de tráfico.""","correo","2014/12/03"
"","","","","correo","2014/12/03"
"Crisis económica golpea a pequeños negocios en la costa verde.",""," ","Decenas de dueños de restaurantes reportan pérdidas significativas en los últimos meses debido al cierre temporal de importantes áreas turísticas. Afirman que sus ganancias han decrecido notablemente comparado con años previos.","correo","2014/12/03"
"","","","","correo","2014/12/03"
"Peligros en la Costa Verde exigen atención urgente.;; ""","En el circuito de playa persisten problemas graves tales como trochearías, pozos profundos y pavimento deteriorado, forzando a miles de conductores a sortear obstáculos constantemente después de que se inauguraran prematuramente nuevas vías sin finalizar completamente las obras pertinentes.","","","correo","2014/12/03"
