"headline","content","newspaper","date"
"Recibió a uno de sus ídolos, el Pibe Carlos Valderrama, histórico de selecciones colombianas que visitó a la nueva Joya del país cafetero.","Así lo informó en su cuenta de Facebook el propio jugador madridista. ‘La visita del gran 11º. Mi ídolo. Toda mi admiración para Carlos ‘El Pibe’ Valderrama’, escribió en esa ocasión el hábil jugador colombiano. En las imágenes aparece junto al exjugador sonriente y él después de un entrenamiento con su equipo.","correo","29/01/2015"
"Municipal se presenta hoy ante Danubio de la Copa Libertadores","Presenta hoy a las 20.00 horas, en el Estadio Nacional, en la denominada ‘Noche Edil’ a su plantel para la campaña 206 frente al Danubio de Uruguay. Ayer se presentó a los refuerzos Erick Delgado y los argentinos Franco Razzotti y Marcos Barrera, quienes apenas firmaron su incorporación a la pretemporada en Chincha. Municipal, que dirige el exfutbolista portugués argentino Tito Pompei, Luis Figo se sumó a la carrera por la presidencia de la FIFA según confirmó en su cuenta en Twitter. ‘Le debo al fútbol lo que soy y siento que es el momento de retribuir’, publicó el portugués. Con su anuncio, ya son seis los postulantes al máximo escalafón del organismo rector del fútbol mundial.","correo","29/01/2015"
"Momento de captar y redención de capital por restablecimiento del equilibrio del capital social y del patrimonio neto disminuidos por consecuencias de pérdidas.","De esta parte conoce el artículo 217 de la Ley General de Sociedades. La empresa manifiesta públicamente los acuerdos de aumento de capital por estas operaciones de IGSSEDDO del Cada $00 y del patrimonio neto disminuido 5% de pérdidas, tomados en la sesión de JUNTA GENERAL DE ACCIONISTAS de 2 de diciembre de 2014, en cuya agenda previsto por 10003 accionistas a priori por 2 al día siguiente de recepción de camisa por establecimiento de último 00 Cap 200 y que promover más convenios por consecuencias de pérdidas por la suma de $3 Ediciones para la SUSCRIPCIÓN De Y escritura pública. Consistía que estos acuerdos fueran aprobados por 10408 us accionistas hallaban Franklin Gasco Arroyas recta General.","correo","29/01/2015"
"La fuerza de la calle","Jóvenes que ganaron en confrontación con el gobierno quieren espacio político. Pero la próxima vez no les vamos a repartir besitos. Es que no es un grupo homogéneo, sino heterogéneo. Demárate un poquito. Dime está fuerte tiene que ser legalizada, compañeros. Me recuerdo las bombas lacrimógenas, luego es contra el reuma. Ha sido un éxito que habría hecho llorar a los viejos luchadores de izquierda. La calle importa.","correo","29/01/2015"
"Impuso encaje adicional a operaciones con derivados cambiarios","BCR sale a poner freno al alza en precio del dólar. Futuro. El Banco Central de Reserva (BCR) salió a frenar la excesiva volatilidad del dólar poniendo un encaje adicional a las operaciones con derivados cambiarios (instrumentos financieros que protegen las fluctuaciones cambiarias y disminuyen el riesgo cambiario). En lo que va de enero, la banca ha vendido forwards más swaps cambiarios (contratos a futuro) por $14567 millones, cifra mayor en $4928 millones a la de enero de 2023 y en $2771 millones al saldo de hace tres meses. Por ello, el BCR se vio obligado a introducir un límite al saldo de operaciones con derivados cambiarios de la banca para limitar el exceso de volatilidad del dólar, en particular por el gran movimiento de agentes económicos no residentes. Las empresas financieras locales que excedan los límites aprobados por el BCR deberán aumentar sus encajes en moneda nacional, lo que les limitará su habilidad para realizar estas operaciones. Elevar encaje implica para la banca retener más soles de los depósitos y ahorros que recibe de sus clientes, es decir, se limita su disponibilidad.","correo","29/01/2015"
"La PCM busca mediación por conflicto petrolero en Loreto","Empresa Pluspetróleo estaría perdiendo 3100 barriles aproximadamente por paralización de operaciones debido a tensión. Indígenas tienen tomada la Base Jibarito en Loreto por compensaciones. La PCM busca mediación por conflicto petrolero en Loreto. Empresa Pluspetróleo estaría perdiendo 3100 barriles aproximadamente por paralización de operaciones. Compensación. Fachón señaló «que se debe garantizar la consulta previa antes de concesionar el Lote 192, pues no quieren volver a padecer 30 años de problemas, como en el pasado. Deberían ser el estado y organismos nacionales quienes promuevan la consulta previa». Por su parte, el dirigente de las comunidades indígenas del río Tigre, Bredy Magipo, mostró su preocupación, pues muchos indígenas vienen muriendo producto de la contaminación que denunciaron hay alrededor. El presidente de la Confederación de Comunidades Campesinas del río Corrientes (Feconaco), Carlos Sandi Maynas, aseguró que el corte de la extracción de petróleo en la base Jibarito, ubicada cerca de la frontera con Ecuador, afecta a dieciséis pozos, cuya producción está «totalmente parada».","correo","29/01/2015"
"Condenado por cohecho pasivo","Exfiscal de Tumbes condenado a seis años de prisión por colusión en agravio del Estado. Tumbes. El exfiscal de Tumbes Jorge Samalvides Cajamarca fue condenado a seis años de prisión por el Poder Judicial por el presunto delito de colusión en agravio del Estado. El pedido de cárcel efectiva fue solicitado por el fiscal Jorge Nole Socola, de la Fiscalía Especializada en Delitos de Corrupción de Funcionarios de Tumbes. A Samalvides se le acusa de haber favorecido presuntamente al contratista Sergio Gonzales Torres, por quien también se ha pedido cinco años de prisión efectiva y al pago de una reparación civil de S/50 mil a favor del Estado por ser autor del delito de cohecho pasivo específico. Habría beneficiado con el otorgamiento de la obra para el mantenimiento de la comisaría de Zarumilla por un monto de S/28,694, cuando el costo de la obra era menor.","correo","29/01/2015"
"Argentina: por misteriosa muerte del fiscal Alberto Nisman","Pedirán que Cristina Kirchner acuda a los tribunales. Unicoo imputado por prestar el arma tiene prohibido salir del país guarango. Ocho días después de su muerte, los restos del fiscal argentino Alberto Nisman fueron velados ayer en la intimidad mientras Diego Lagomarsino, el único imputado por prestarle el arma, quiere que la presidenta Cristina Fernández declare como testigo en este caso. «No estoy bien», afirmó Lagomarsino, tenso y nervioso, al comenzar su primera conferencia de prensa en Buenos Aires, acompañado de su abogado, para detallar sus últimos contactos con el fiscal en la víspera del domingo 18 de enero, cuando apareció muerto. El experto en informática contó que Nisman le pidió el arma diciéndole: «Ya no confío ni siquiera en la custodia». «Me dijo que no iba a usarla» y que como fiscal tenía permiso para portar armas, agregó Lagomarsino. La transferencia de un arma de fuego a una persona sin el permiso específico para su uso es penada en Argentina con entre uno y seis años de prisión. Lagomarsino entregó el sábado una Bersa calibre 22 a Nisman, quien no contaba con licencia para usar ese modelo. Lagomarsino, un técnico en informática, es la última persona que vio al fiscal con vida y tiene prohibida la salida del país.","correo","29/01/2015"
"Chile aprueba ley de uniones civiles","Todo tipo de parejas. Chile aprueba ley de uniones civiles.","correo","29/01/2015"
"Michelle Obama causa revuelo","WASHINGTON. Michelle Obama recibió críticas al prescindir del velo en Arabia Saudí, un gesto que generó polémica en Twitter y en el que muchos ven un trasfondo claramente político. Durante su breve visita a Riad el último martes para acompañar al presidente Barack Obama en el funeral del rey saudi Abdalá, la primera dama estadounidense optó por cubrirse el cuerpo por completo con un pantalón negro, una blusa azul eléctrico y una chaqueta larga estampada. Pero dejó al descubierto sus cabellos.","correo","29/01/2015"
