"headline","subheadline","author","content","newspaper","date"
"Domingo 2 de Agosto de 2015 LIMA dei pe Tarapoto es la ciudad más cara del Perú Puerto Meldorado tiene el menor índice de inflación, según el INEI.","","","Meta. La inflación está más arriba del 3% (rama meta del BCR), por lo que será difícil que baja su tasa de interés, la que siguen los bancos para establecer las suyas.","correo","2015/08/02"
"FOTOS: ARCHIVO Los precios en la ciudad de las palmeras se dispararon. ESPECTADORES Las concesiones mineras están en la mira Los especuladores que separan concesiones mineras solo para lucrar y no invertir tienen sus días contados. Guillermo Shinohara, ministro de Minas del Ministerio de Energía y Minas (MEM), adelantó que este portafolio prepara un proyecto de ley para sacarlos.","","Explicó que la mayoría de concesiones por trabajar están en el sur del país y otra buena parte en el norte, aunque no se tiene una data de cuántas están en manos de especuladores, considerando que muchas empresas con operaciones tienen concesiones de reserva para invertir y trabajar en el momento oportuno.","","correo","2015/08/02"
"","","","","correo","2015/08/02"
"LIMA domingo 2 de Agosto de 2015 EL REPORTAJE DOMINGO 2 de Agosto de 2015 LIMA dai rio[pe CLAVES DEL NUEVO CORREO Correo da el gran salto. Consciente de que es imperativo renovarse y atento a las necesidades de nuestros lectores, el matutino (8 A.); política: “SEL” el punto fuerte básico del diario se potencia con mayor análisis, interpretación y critica más allá del Tema del Día. Logísticamente, la política seguirá siendo una de sus grandes fortalezas. ","","Mari Lisne Neves","De entrada, el lector encontrará páginas con temas trabajados a profundidad y acompañados de infografías que agilizarán nuestras entregas. Además, se esté privilegiando la parte gráfica con una exposición más amable de la noticia. El formato que salirá el martes es más rico desde todo punto de vista.","correo","2015/08/02"
"Decisión controversial después de citación parlamentaria","","Catta Preta","Hoy en día, uno pensaría que... Mis honorarios fueron recibidos de forma legal, los impuestos fueron debidamente pagados y todo fue declarado al fisco.","correo","2015/08/02"
"Campaña defensora de derechos civiles en Venezuela","Defendiendo la libertad de expresión","Asociación Espacio Público, Colegio Nacional de Periodistas, Asociación Expresión Libre","Ante el Tribunal Supremo de Justicia de Venezuela, una demanda de protección y una solicitud de amparo cautelar contra las declaraciones y amenazas del Estado hacia el canal de noticias NTN24.","correo","2015/08/02"
"Saqueo violento deja víctimas mortales en Venezuela","Tragedia en Ciudad Guayana","Andrés Velásquez","Hubo reportes extraoficiales de que llegarían arroz a un precio más elevado de lo normal y la gente reacciona.","correo","2015/08/02"
"Dificultades económicas postmaternidad en Irán","Madres enfrentan discriminación laboral","","Una nueva ley establece una licencia maternal de diez meses, pero falta financiamiento, resultando en despido de miles de mujeres.","correo","2015/08/02"
"Reflexiones sobre diplomacia mundial","Importancia histórica y práctica","Rodrígugo Mackay","Del análisis de figuras claves surge cómo evolucionó la diplomacia desde la Paz de Westfalia hasta nuestros días.","correo","2015/08/02"
"Sporting Cristal sigue firme en búsqueda del título","NA","Diario Correo Presenta","Carlos Lobatán anota gol del triunfo de cuadro rimense, que en la siguiente fecha visita al Real Garcilaso en Cuzco.","correo","2015/08/02"
"Nacional presenta a Carlos Zambrano como nuevo refuerzo","Advíncula llegó 'para sumar'; advierte rival","Deportes Diario El Comercio","El peruano Carlos Zambrano desmintió ayer cualquier rumor sobre su salida del club alemán Eintracht Frankfurt. A pesar de las propuestas recibidas, decidió continuar en el club tras una gran actuación en la última Copa América Centenario.","correo","2015/08/02"
"Luis Advíncula será el abanderado del Team Perú","Participará en los Juegos Parapanamericanos Toronto 2015","Diario Correo Presenta","Pedro Pablo de Vinatea representará a nuestro país en disciplinas como atletismo, ciclismo, natación, tenis y básquet.","correo","2015/08/02"
"Malmö consigue valioso empate gracias a Yoshimar Yotún","Empataron 1-1 con Åtvidaberg","Diario Correo Presenta","Malmo está en la cuarta posición de la Allsvenskan con 31 puntos, a 5 del líder Djurgårdens IF.","correo","2015/08/02"
