"headline","subheadline","author","content","newspaper","date"
"Lima, martes 31.jul.2021","","","Vean Carlos Soluguren Garcaseal ‘Mas dela Selecccion’ por Audios de deporte Pag.18.","ojo","2018/07/31"
"Nacimiento Jerry Rivera","","Prisma Editorial","Jerry River nació el cantante originario puertorriqueño, conocido en los géneros de salsa y balada.","ojo","2018/07/31"
"Cristhian Josimar Arauco Meiggs arrestado","Impacto.","","Un tribunal impide liberar a Cristhian Josimar Arauco Meiggs, implicado en secuestro extorsivo.","ojo","2018/07/31"
"Pasaeross de vuelta a NY después de emergencia","Alerta Médica.","","Avión procedente de NYC hacia FL desviado a SC tras advertencia de pasajeros sobre amenaza.","ojo","2018/07/31"
"Investigan posible intoxicación química","Servicio de Ambulancias 112","","Autoridades indagan causa de malestar respiratorio en aeropuerto JFK.","ojo","2018/07/31"
"Hombre devuelve pago erróneo","China","","Taxista chino devuelve sobrepago accidentalmente realizado por cliente.","ojo","2018/07/31"
"Siberiana curiosa transportación","EEUU","","Chino utiliza tina de baño para transporte urbano, generando comentarios humorísticos.","ojo","2018/07/31"
"Atracos múltiples en EE.UU.; Devolución heroica","","Amistades reunidas","Cliente devuelve sobrepago voluntariamente tras robo previo.","ojo","2018/07/31"
"Terroristas rusos improvisan submarino","Ingenio extremo","","Grupo crea hábitat bajo agua usando autos descartados.","ojo","2018/07/31"
"Idea romántica innovadora","USA","","Propuesta de matrimonio creativamente ejecutada utilizando tecnología moderna.","ojo","2018/07/31"
"Banda criminal enfrenta fuerzas especiales","Balaceras frecuentes","","Confrontación intensa resulta en capturas significativas dentro de banda criminal activa.","ojo","2018/07/31"
"Diversión insólita en Rusia","Transporte alternativo","","Viaje peculiar genera atención mediática internacional.","ojo","2018/07/31"
"Afirmó el Presidente del CNM, Lesár Villanueva."," NA","La Seño María","Habló Trome.","ojo","2018/07/31"
"Propuestas legislativas.","Brilla luz verde","Ismael Lazo, Vecino de San Luis","Estoy feliz porque... ","ojo","2018/07/31"
"Bronca parlamentaria.","Critican iniciativa popular","Gilbert Vial","Segundo punto importante destacado por la señalada figura parlamentaria.","ojo","2018/07/31"
"Investigan posible fraude electoral.","Auditoría solicitada por fiscales","José Pérez","Indignación pública frente a irregularidades electorales detectadas.","ojo","2018/07/31"
"Precio reducido en productos seleccionados.","Ofertas exclusivas","Av. Grau 620-of. 101-Barranco","Descuentos significativos aplicados a diversos electrodomésticos.","ojo","2018/07/31"
"Asalto sangriento deja saldo fatal.","Balaceras frecuentes preocupan a pobladores locales","CORRESPONSAL OJO","Dos individuos pierden la vida en violento enfrentamiento nocturno.","ojo","2018/07/31"
"Sorpresa judicial impide salida del país.","Pedido de excusa médica fallido","CRÓNICA","Decretan arresto domiciliar para sospechoso buscado internacionalmente.","ojo","2018/07/31"
"Cambio radical en políticas internas.","Cancelación abrupta de licitaciones gubernamentales","REDACTORES","Medidas económicas drásticas implementadas previo mundial futbolístico.","ojo","2018/07/31"
"Drama humano en fronteras naturales.","Niños tragados por torrentosos afluentes","CORRESPONSAL OJO","Tragedia lamentable afecta familias enteras cerca de importantes cuerpos fluviales.","ojo","2018/07/31"
"Lucha constante contra narcotráfico.","Operativos exitosos descartan grandes suministros ilícitos","CORRESPONSAL OJO","Capturas estratégicas realizadas en áreas remotas aseguran decomisos masivos.","ojo","2018/07/31"
"Historia local revive episodios bélicos.","Monumentos simbólicos amenazados por vandalismo urbano","COLUMNISTA","Destrucción deliberada refleja tensiones sociales latentes.","ojo","2018/07/31"
"Misteriosa desaparición genera controversia global.","Investigación exhaustiva ofrece resultados insatisfactorios","INTERNATIONAL NEWS","Informe oficial confirma falta de datos relevantes tras búsqueda prolongada.","ojo","2018/07/31"
"Convocatoria Proyecto Programa para Innovadores","NA","NA","Con el fin de apoyar a los jóvenes innovadores, la empresa Bayer premiará dos proyectos universitarios. Al primero le otorgará un capital semillero de $120 mil soles, y al segundo, $5 mil soles. El dinero servirá para la implementación de estas iniciativas.","ojo","2018/07/31"
"Científico Destaca Geodesia","Juan Bielovucic, VIDA & ESTILO","Juan Bielovucic","Se denomina geodésia a la ciencia que determina mediante métodos matemáticos la figura y magnitud de la Tierra o de cualquier región de ella, además de sus posiciones correspondientes.","ojo","2018/07/31"
"Pacificador Paciente Peruano","Aviator Illustrious","NA","Juan Bielovucic, de ascendencia croata, es considerado precursor de la aviación peruana. Educado en Francia, aprendió a volar en 1910 y estableció un aeródromo improvisado en Lima. Sobrevoló inicialmente el 15 de enero de 1911 y cruzó los Alpes en mayo de 1913. Falleció en París el 14 de enero de 1949.","ojo","2018/07/31"
