"headline","subheadline","author","content","newspaper","date"
"IRAFAEL YAMASHIRO CELE BRA EXPERTO LEGAL SOBRE CASO ODEBRECHT”;Sería lamentable que Flores acompae a Bedoya en homenaje”","DIARIO CORREO.","'EI PPC atraviesa un dificultoso periodo actual. ¿Deben renunciar los líderes para resolver la crisis?, preguntó Yamashiro. Considera irregular la dirección actual, influida financieramente por Odebrecbt. Confirma ignorancia sobre contribuciones de Odebrecbt en periodos electorales anteriores.","","correo","2019/02/18"
"Feminicidio y Crisis de Identidad","- ","Arzobispado de Arequipa","Se discute cómo el código penal aborda el feminicidio desde hace tiempo, aún persistiendo altos índices de violencia machista. Destaca la importancia de restablecer valores humanísticos basados en principios religiosos para combatir tales atrocidades.","correo","2019/02/18"
"Limpian Techos en Miraflores","- ","CORREO.","Logran recolectar cerca de 25 toneladas de residuos en una campaña municipal enfocada en mejorar condiciones sanitarias en varias viviendas locales.","correo","2019/02/18"
"Autoridades Municipales Reaccionan a Violencia Turística","- ","ANGELA PONCE","Tras un intento fallido de secuestro a un turista americano, la seguridad privada sufrió ataques armados. Esto refleja tensiones continuas en ciertas regiones urbanas donde frecuentemente ocurren atracos violentos.","correo","2019/02/18"
"Novedades Legales en Educación Secundaria","- ","Magdalena District Council","Ordenanza dictamina la instalación obligatoria de sistemas de vigilancia CCTV en centros educativos para proteger estudiantes de bullying y otras amenazas físicas.","correo","2019/02/18"
"Do you have time for this?","","DiarioCorreo.Pe Lima/Lunes 18 de Febrero/2019","Debido a la baja efectividad de sus sistemas de datos y los pocos recursos, solo el 7% de las empresas limeñas consideran probable detectar un ciberataque sofisticado a tiempo, según una encuesta de Ev.","correo","2019/02/18"
"Cálculo de devolución del Impuesto a la Renta.","Lo anunció el gobierno el año pasado...","Medina","Como anunció el gobierno el año pasado, para este período de declaración de Impuesto a la Renta (IR)...","correo","2019/02/18"
"Agricultura registra mejor rendimiento desde 2012.","","Carlos Palomino","Según el informe técnico del INEI, el sector agropecuario se mantuvo al alza durante el 2018...","correo","2019/02/18"
"Pagos Electrónicos Crecen 22%; Detalles Importantes para Empleados","","Manuel Rivera","Los trabajadores afiliados al Impuesto a la Renta (IR) pueden recuperar más de 500 soles mediante deducciones especificadas...","correo","2019/02/18"
"Drogas Camufladas Descubiertas en Transporte de Salud","","DIARIO CORREO Pe Lima/Lunes 18 de Febrero/2019","Incautan 165 paquetes de droga en vehículo con logo de Essalud en Puno...","correo","2019/02/18"
"Familias Amenazadas por Desborde del Río Mantaro","","Defensoría del Pueblo","Alerta por peligroso aumento del caudal del río Mantaro en Junín...","correo","2019/02/18"
"Búsqueda Continúa por Accidente Fatal en Cusco","","REDACCIÓN","Trágicamente, aún persiste la búsqueda de nueve personas desaparecidas tras la caída de una minivan al río Velillé...","correo","2019/02/18"
"Investigan Muerte de Mineros Sepultados en Socavón","","Centro de Operaciones de Emergencia de Ancash","Dos cuerpos de mineros fueron extraídos tras morir sepultados en un socavón en la mina de carbón de RC.S.A.C....","correo","2019/02/18"
"Magnate Defenderá Decisión Presidencial sobre Construcción de Muro","","Stephen Miller","Con respecto a la controversia sobre la declaración de emergencia nacional relacionada con la seguridad fronteriza...","correo","2019/02/18"
"Congelan Cuentas de PDVSA en Rusia","","AFP","El Banco de Rusia decide congelar las cuentas de la estatal petrolera PDVSA suspendiendo las transacciones...","correo","2019/02/18"
"Compilar manuscritos y obras diversas de José Watanabe","NA","NA","Manuscritos de versiones iniciales y finales de poemas, piezas artesanales, archivos personales. Un proyecto de novela, guiones de películas, como Maruja en el infierno y La Ciudad y las Penas, entre otros inéditos, se exhibirán.","correo","2019/02/18"
"Historicizar la figura literaria de José Watanabe","NA","NA","Se mostrarán elementos poco conocidos del autor, incluyendo diseños de decorados cinematográficos y objetos personales significativos.","correo","2019/02/18"
"Dramaturgia moderna critica consumo y manipulación informativa","Veintemillas, obra de Jorge Villanueva","NA","'Veintemillas', obra de Jorge Villanueva, ofrece una perspectiva actual sobre el consumismo y la manipulación de la información en nuestra sociedad neoliberal.","correo","2019/02/18"
"Aparatos judiciales enfrentan acusaciones graves contra figuras públicas","Ryan Adams bajo investigación legal","NA","Acusaciones de agresión y acoso sexual han surgido contra el músico Ryan Adams, según declaraciones de su exesposa Mandy Moore.","correo","2019/02/18"
"Novedosas estrategias jurídicas frente a controversias mediáticas","Nicola Porcella confronta demandas legales","NA","Nicola Porcella ha anunciado medidas legales contra medios y personalidades implicadas en acusaciones relacionadas con eventos controvertidos.","correo","2019/02/18"
"Festival de cine documental destaca narrativas históricas locales","Tony relata papel secreto de Suiza en WWII","NA","En 'Veinte Mil Páginas', se explora el oscuro rol de Suiza durante la Segunda Guerra Mundial a partir de experiencias personales impactantes.","correo","2019/02/18"
