"headline","subheadline","author","content","newspaper","date"
"A vuelto violencia en campaña electoral en Haití","","","En medio de la tensión generada por la elección presidencial en Haití, el candidato Jude Celestin anunció hoy haber suspendido temporalmente su campaña debido a ataques violentos ocurridos durante manifestaciones.","ojo","2019/06/19"
"Marcha pacífica en Venezuela demanda justicia","","","Una marcha pacifica en Caracas culmino en enfrentamientos con la Guardia nacional Bolivariana, dejando decenas de lesionados. Este evento marca la continuación de protestas antigubernamentales que comenzaron el mes anterior.","ojo","2019/06/19"
"Haití vive jornada sangrienta en medio de tensiones electorales","","","Al menos seis personas murieron y mas de veinte resultaron heridas en disturbios provocados por partidarios del candidato Michel Martelly, quien disputa la presidencia con otros aspirantes incluyendo a Jude Celestin.","ojo","2019/06/19"
"Celebridades solidarias con causa ambiental","","","Celebridades globales mostraron su compromiso con la proteccion del ambiente mediante acciones significativas en eventos benéficos celebrados en diferentes partes del mundo.","ojo","2019/06/19"
"Pantaloneros y políticas: Beccerril critica a Vizcarra","","Na","Beccerril pide a Vizcarra ponerse los pantalones... Beteta llama ‘paje’ y ‘felipudo’ a Salaverry.","ojo","2019/06/19"
"Arequipeños perdidos encuentran salvavidas en Altamar","Salieron de Arica, pasaron 32 días perdidos en Atlántico Norte","Fiorella Blas","Carlos Omar Rojas Niña, uno de los rescatados, dialogó con OJO y comentó que el pasado 16 de mayo salió del Puerto de Chala junto a otros tres hombres...","ojo","2019/06/19"
"Fallo judicial: Sentencia a empresario por tenencia ilegal de armamento","Condenan a 10 años de prisión a dueño de fábrica de heladeras","Na","Alexander Manuel Pérez Gutiérrez (‘Gringasho’) fue condenado ayer a 10 años de prisión por el delito de tenencia ilegal de armas de fuego y municiones para arma de guerra.","ojo","2019/06/19"
"Sociedad rural: Apoyo mutuo en emergencias","Ronderos ayudan a recuperar ganado robado","Na","Un grupo de ronderos del distrito de Tambogrande, en Lambayeque, rescataba a dos jóvenes acusados de robo de ganado...","ojo","2019/06/19"
"Infortunio carreteril: Accidente mortal en ruta interprovincial","Choque fatal deja víctimas mortales y lesionados múltiples","Na","Un violento choque en la Carretera Central dejó ayer al menos una persona fallecida y a otras seis gravemente heridas.","ojo","2019/06/19"
"Homenaje postmortem: Entierro discreto de expresidente egipcio","Muerte de Mohammed Morsi bajo circunscripción religiosa","Internacional","Mohamed Mursi, primero elegido demócraticamente como Presidente de Egipto, fue sepultado discretamente después de participar en grandes manifestaciones funerarias.","ojo","2019/06/19"
"Tensiones legislativas: Presión por reforma legal de armamentos","Presidente de Brasil insta a aprobar normativas pro-armas","Internacional","El presidente de Brasil, Jair Bolsonaro, solicitó al Congreso que apruebe un decreto anterior que facilita la compra y uso de armas de fuego.","ojo","2019/06/19"
"Crisis climática: Incidente térmico afecta primera ministra germana","Angela Merkel experimenta calambres debido a calor extrema","Internacional","Durante una ceremonia formal en Alemania, la canciller Angela Merkel sufrió calambres temporales causados presumiblemente por deshidratación.","ojo","2019/06/19"
"Novedades científicas: Reloj atómico avanzado planeado","Innovación tecnológica prometedora para exploración espacial","Internacional","Investigadores rusos colaboran en el desarrollo de un reloj óptico atómico destinado a usarse en satélites para mejorar sistemas de navegación global.","ojo","2019/06/19"
"Popular ‘Depredador’ publicó una imagen en Instagram","","","Instagram, donde se puede ver Fonovisa llama al número proporcionado.","ojo","2019/06/19"
"FonoVisa ofrece servicios telefónicamente.","","","","ojo","2019/06/19"
"Autorización de extracción de recurso hídrico subterráneo","","Administración Local de Aguas Chillon Amazonas – Luri","Se comunica la solicitud de autorización de explotación de un pozo tubular destinado a consumo humano localizado en la margen derecha del rio Chillón en el distrito de Carabayllo.","ojo","2019/06/19"
"Derechos de acceso al agua garantizados mediante procedimientos legítimos.","","Los interesados podrán ejercer derechos conforme a ley.","","ojo","2019/06/19"
"Vanessa Terkes encuentra consuelo divino tras denuncia pública","","","Tras recibir una denuncia de violencia psicológica de su aún esposo, George Forsyth, Vanessa Terkes buscó fortaleza en fe religiosa compartiendo reflexiones personales en redes sociales.","ojo","2019/06/19"
"Messi y Cristiano Ronaldo lideran goleo histórico en Champions League","Messi iguala récord de Raúl Gonzalez Blanco","","Leo Messi alcanza cifras impresionantes junto a Cristiano Ronaldo en cuanto a goles internacionales en competiciones europeas.","ojo","2019/06/19"
"Susan Ochoa deja controversia detrás en 'El Artista del año'; Productor afirma mala asesoría","","Armando Tafar","Susan Ochoa decide retirarse del proyecto luego de enfrentamientos mediáticos, siendo descrita por el productor como mal asesorada.","ojo","2019/06/19"
"Luis Miguel confirma nuevas canciones para próximo disco","","","Con gran expectativa, Luis Miguel anticipa nuevos éxitos musicales próximamente disponibles para su audiencia internacional.","ojo","2019/06/19"
