"headline","subheadline","author","content","newspaper","date"
"WAW.TR9MG.E OFANGOK.CQM,","","","ESTEDOMINGOCARTELA P s arao?","trome","2014/09/26"
"HAY ABANDONO”; “SUANA PELEA CON ‘’MUDDO’’ ","","","Contiene detalles sobre la situación política actual.","trome","2014/09/26"
"AQUÍ TE CONTAMOS LAS PRINCIPALES ACCIONES LEGALES CONTRA FUNCIONARIOS PUBLICOS.","","","Información detallada sobre acciones legales contra figuras públicas.","trome","2014/09/26"
"LINDOTE TRIO.","","Carlos Espinoza Oliva Castañeda","Discute resultados de elecciones y posiciones políticas actuales.","trome","2014/09/26"
"PACIENTES DENUNCIAN MAL ATENCION MEDICA EN CLINICA PRIVADA.;;NA""","Comentarios de pacientes respecto a servicios médicos deficientes.","","","trome","2014/09/26"
"SITUACION ACTUAL DE EMISIONES INDUSTRIALES Y CALIDAD DEL AIRE EN CIUDADES CHICAS.","","","Análisis de impacto ambiental debido a industrias locales.","trome","2014/09/26"
"GANE DINERO EXTRA COMPRANDO PRODUCCIONES ARTISTICAS CASERA.","","","Promoción económica local mediante ventas artísticas.","trome","2014/09/26"
"CAMPAMENTO SOLIDARIO INVITA A PARTICIPAR EN EVENTO BENEFICO.","","","Invitación pública a evento benéfico solidario.","trome","2014/09/26"
"MUCHOS NIÑOS SIN ESCUELITAS NECESARIAS EN ARENAS COSTERAS.","","","Informe sobre falta de infraestructura educativa en áreas específicas.","trome","2014/09/26"
"NUEVAS REGULACIONES IMPACTAN NEGOCIACIONES LABORALES.","","","Detalles sobre cambios legislativos afectando negociaciones laborales.","trome","2014/09/26"
"Fuera de Carrera – Van Vásquez por mentir","","Juan Navarro va primero en San Juan de Lurigancho","Según una encuesta de Ipsos Perú, el candidato Juan Navarro (APP) lidera con un 25% frente a David Torres (Solidaridad Nacional, 17%), Mauricio Rabanal (Diálogo Vecinal, 15%), Miguel Medina (Fuerza Popular, 13%) e Indira Chiroque (Siempre Unidos, 5%). Este estudio, realizado por encargo de ‘El Comercio’, cuenta con una muestra de 303 personas, un margen de error de 5.6%, nivel de confianza del 95% y se efectuó del 19 al 22 de septiembre.","trome","2014/09/26"
"Ataca controladora del Corredor Azul”; “‘Me pateó y arañó’”; "";'María del Pilar Santos Ruiz (28), la orientadora del Corredor Azul atacada por una pasajera, relató haber sido agredida durante un incidente ocurrido cerca de la cuarta cuadra de la avenida Arequipa. Expresó cómo enfrentó la situación diciendo: ‘Subí al bus, me pateó en la pierna y luego continuó agrediéndome’. Decidió llevar el caso a la justicia contra Noemí Contreras Falqui (34).'""","","","","trome","2014/09/26"
"Novedades en Centro de Idiomas",""," ","[Centro de Idiomáticos ofrece cursos avanzados de inglés mediante metodología Interactive Learning. Programas disponibles incluyen preparativos para exámenes internacionales de la Universidad de Cambridge. Contacto disponible en Av. Guardia Civil 320, teléfono 226–2226 / 224–2379.","trome","2014/09/26"
"Gordo deja 63 kg para concebir",""," ","Shakira logró perder peso significativo gracias a intervenciones quirúrgicas y cambios en estilo de vida, permitiendo superar complicaciones previas relacionadas con síndrome de ovarios policísticos y alcanzar su objetivo de gestación.","trome","2014/09/26"
"Pique podría cambiar equipos",""," ","Se rumorea que Shakira preferiría que su pareja, el jugador Gerard Piqué, permanezca en FC Barcelona antes de moverse al Manchester United, generando preocupación respecto a impactos personales potenciales.","trome","2014/09/26"
"Cristal demuestra superioridad ante Crema","","Daniel Ahmed","Tras recibir múltiples carteleras disciplinarias, Cristal aseguró victoria sobre Universitario con estrategia enfática aunque criticada por supuestas acciones violentas. Ahmed destaca la importancia de mantener la integridad deportiva.","trome","2014/09/26"
"Lucha femenina peruana celebra unidad",""," ","Las Matadoras demostraron solidaridad organizando un Baby Shower para Rosa Valiente, quién regresa a la selección nacional tras recuperarse de un embarazo.","trome","2014/09/26"
"Sangüetti pierde paciencia con Aguirre","","Guillermo Sanguinetti","Wilmer Aguirre experimenta falta de continuidad bajo dirección de Sangüetti, afectando su rendimiento general. Cambios tácticos sugieren ajustes necesarios para mejorar resultados individuales y grupales.","trome","2014/09/26"
"Holden sorprende con cambio radical",""," ","Mario Balotelli presenta nueva imagen personalizada con variaciones creativas en su icónico peinado, compartiendo actualizaciones visuales en Instagram.","trome","2014/09/26"
"FIFA investiga filtraciones íntimas","","Hope Solo","Después de revelarse imágenes privadas de la guardameta estadounidense, Hope Solo expresa indignación pública y solicita acción legal contra infracciones de derechos digitales.","trome","2014/09/26"
"Aguirre fuera del once titular","","Guillermo Sanguinetti","En vista del próximo encuentro crucial, Sanguetti decide sustituir a Wilmer Aguirre por Pablo Míguez, refiriéndose a decisiones basadas tanto en forma física como mental del jugador.","trome","2014/09/26"
"Gracias a M."," NA"," NA","Durante todo el mes de octubre, por cada diario TROME que compras en tu kiosk o canal preferido, $/.0.01 será destinado a la implementación de las bibliotecas de cuatro colegios FE Y ALEGRIA.","trome","2014/09/26"
"Lima – Fa 2 San Martín de Porres o Cajamarca – Pa 22 "," NA"," NA","Ya son 22 bibliotecas implementadas a nivel nacional (2008–2013); el objetivo es continuar expandiendo estas iniciativas educacionales.","trome","2014/09/26"
"Cómo Identificar Queísmo y Decréptismos"," NA"," NA","Una forma es transformar la expresión que nos genera dudas en frases interrogativas. Si necesitamos la preposición ‘de’ para formular la pregunta, entonces deberá emplearse igualmente en la estructura original.","trome","2014/09/26"
"Dietas y Recetas Caseras"," NA"," NA","Para evitar manchas negras en sartenes causadas por grasas, utiliza vinagre diluido en agua caliente junto con jabón neutro para eliminar eficientemente esos residuos.","trome","2014/09/26"
"Investigar Embarazo Adolescente"," ""Entre hombres"""," Maximo Lazo Urdayloga Andloga ""","Según estudios realizados por el Instituto de Estudios en Salud, Sexualidad y Desarrollo Humano, existe preocupación creciente por los embarazos tempranos en adolescentes, especialmente aquellas sin acceso adecuado a educación sexual integral.","trome","2014/09/26"
"Migrantes Andinos Retornan Temporalmente"," NA"," NA","Los migrantes andinos tienen condiciones especiales temporales extendidas hasta agosto próximo, permitiéndoles regresar temporalmente bajo circunstancias específicas definidas legalmente.","trome","2014/09/26"
"Diabetes y Problemas Sexuales en Varones"," NA"," NA","En casos avanzados de diabetes, complicaciones neurológicas podrían influir significativamente en aspectos sexuales masculinos tales como disfunción erectil y dificultades relacionadas con la eyaculación.","trome","2014/09/26"
