"headline","subheadline","author","content","newspaper","date"
"Birdman accumulates awards for Oscar film","","","Films directed by Mexican filmmaker Guillermo Gonzalez Inarritu triumphed at both the PGA Awards and the Screen Actors Guild.","publimetro","2015/01/26"
"Leyes Pulcinfla Debate in extraordinary legislature starts today","Legislature session initiates at 9 AM, voting concludes latest by 10 PM.","","Colectives call for mobilizations in Lima against youth employment regime law. Congressperson Sergio Tejada resigns from Gana Peru party due to disagreement over this issue.","publimetro","2015/01/26"
"No refuge granted to Belaunde by Bolivian Commission","Ex-national advisor has 15 days to appeal rejection request.","","Colombian textile industry struggles despite improvements in equipment for firefighters in Lima. Equipment still lacks safety measures and citizen cooperation.","publimetro","2015/01/26"
"Cyclists deserve more respect says city's mayor offering infrastructure upgrades","Mayor proposes enhancements in cycling infrastructure.","","Miss Universe title awarded last night among 88 contestants in Miami. Venezuelan Maria Gabriela Isler crowned her successor, Colombian beauty queen Paulina Vega.","publimetro","2015/01/26"
"Youth team faces Argentina again","Blanquirroja U-20 kicks off their participation in South American Championship finals tomorrow afternoon.","","","publimetro","2015/01/26"
"Hospital National Arnedo updates case of firefighter Jose Ceire","Clarifications provided regarding coordination between hospitals after patient transfer two weeks ago.","","Over past two years, significant progress made towards improving conditions for firefighters including fleet renewal and purchase of new gear totaling around 108 units across various regions.","publimetro","2015/01/26"
"Elections held within Firefighters Association determine leadership roles","Leadership positions decided through vote involving officers without candidate listings.","","New school planned alongside updated regulations expected to enhance operational standards similar to neighboring countries.","publimetro","2015/01/26"
"The challenge remains ensuring firefighter security according to CBGP Secretary-General Manuel Valdez who highlights ongoing efforts to improve logistics and protective equipment acquisition plans supported by government budget allocations.","","","","publimetro","2015/01/26"
"Around 1,388 emergencies attended nationwide last year marking decrease compared to previous statistics indicating improved response capabilities amidst logistical challenges faced historically.","","","","publimetro","2015/01/26"
"In recent legislative sessions, discussions centered around controversial youth employment laws prompting widespread protests demanding repeal amid divided congressional opinions potentially leading to closely contested outcomes.","","","","publimetro","2015/01/26"
"Deporte peruano internacionalizado","Campeones mundiales peruanos boxeo con título oficial de la Organización Mundial de Artes Marciales (OMAM)","Publimetro","Los campeones mundiales peruanos de boxeo consiguieron el título oficial de la Organización Mundial de Artes Marciales (OMAM) tras haber obtenido victorias en la Copa del Mundo realizada en La Punta en noviembre del 2013.","publimetro","2015/01/26"
"Celebrity news","Gianmarco Luciano muestra talento musical familiar en redes sociales.","Publimetro","Gianmarco Luciano mostró orgulloso en su perfil de Facebook un vídeo donde aparecen él y sus hijas, Nathalia (18) y Abril (9), interpretando 'Weightless', de The Magnetic Zeros.","publimetro","2015/01/26"
"Música en Perú","Kasabian y The Smashing Pumpkins en Lima.","","Las agrupaciones musicales británicas Kasabian y The Smashing Pumpkins realizarán un histórico encuentro en el Jockey Club de Lima el 17 de marzo. Este evento reunirá a ambos grupos legendarios en un solo escenario.","publimetro","2015/01/26"
"Hits musicale","Ha’Ash retorna a Lima para un emocionante concierto.; "";El dueto Ha’Ash deleitará nuevamente a los fanáticos limeños con un concierto exclusivo el 18 de abril en el Anfiteatro del Parque de la Exposición, marcando otra actuación memorable en nuestra ciudad.""","","","publimetro","2015/01/26"
"Festival cultural","Centro Cultural Ricardo Palma presenta cine clásico.","Publimetro","Como parte de su programa ‘Clásicos del Cine’, el Centro Cultural Ricardo Palma ofrece hoy la proyección gratuita de 'Easy Rider' y 'El Graduado'. Ambas funciones comenzarán a partir de las 5:30 pm y 7:30 pm respectivamente.","publimetro","2015/01/26"
"Awards season update","Birdman domina ceremonias de premios previas a los Oscars.","Publimetro","'Birdman', dirigida por Alejandro González-Iñárritu, continúa cosechando éxitos al recibir tanto el premio a Mejor Película de la PGA como el reconocimiento a Mejor Reparto en los SAG Awards, consolidándose como fuerte candidata para los próximos Óscar.","publimetro","2015/01/26"
"Music release surprise","Rihanna revela nueva música con Paul McCartney y Kanye West.","Publimetro","Con una sorpresiva liberación, Rihanna anunció su nuevo sencillo 'FourFiveSeconds', en el que colaboran figuras emblemáticas como Paul McCartney y Kanye West, anticipando su próxima entrega discográfica.","publimetro","2015/01/26"
